TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,8,4,3,0,2,8.075000e-01,1.0,0.0,4.0317116,1.0,8,6.3367786,high,2.305067,0.694933,6.8567123,10.781687,10.784881,12.787806,8.756094,12.788247,13.5890875
2,2,0,8,3,0,5.000000e-01,7.267500e+00,1.0,1.0,13.603655,2.0,8,16.48716,high,2.883504,0.1164961,17.006113,18.854406,18.854803,20.856773,7.253118,20.857157,28.121387
3,3,2,8,2,1,2,8.075000e-01,1.0,2.0,28.233343,1.0,2,30.619545,low,2.3862023,0.6137977,31.14,34.984035,34.986526,36.988876,8.755533,36.989258,37.79088
4,4,2,0,2,0,5.000000e-01,5.652500e+00,1.0,3.0,37.897358,1.0,2,40.169636,high,2.272278,0.7277219,40.688564,43.147568,43.149296,45.150974,7.253618,45.151356,50.80087
5,5,2,8,2,1,5.000000e-01,2.422500e+00,1.0,4.0,50.905285,1.0,2,53.152927,low,2.2476432,0.7523567,53.67294,56.155354,56.157234,58.158756,7.2534714,58.15913,60.57887
6,6,8,2,2,0,5.000000e-01,7.267500e+00,1.0,5.0,60.68451,999.0,999,63.68647,999,0.0,0.0,63.689487,65.934616,999.0,999.0,938.3155,67.93973,75.20185
7,7,8,0,2,1,5.000000e-01,4.037500e+00,1.0,6.0,75.30757,1.0,8,77.2867,high,1.9791291,1.0208709,77.805725,80.5579,80.55978,82.561844,7.2542725,82.562225,86.595535
8,8,8,0,3,1,5.000000e-01,8.075000e-01,1.0,7.0,86.608635,1.0,8,88.5371,high,1.9284658,1.0715342,89.05501,91.85883,91.86068,93.862495,7.2538595,93.86289,94.66684
9,9,8,4,2,0,2,8.075000e-01,1.0,8.0,94.77528,2.0,4,97.269394,low,2.4941118,0.5058883,97.78915,101.52586,101.527565,103.52962,8.7543335,103.52999,104.33332
10,10,2,4,2,0,5.000000e-01,2.422500e+00,1.0,9.0,104.44207,2.0,4,106.8859,high,2.44383,0.5561699,107.40594,109.69287,109.69327,111.69582,7.253753,111.69621,114.115814
11,11,2,8,1,1,5.000000e-01,8.075000e-01,1.0,10.0,114.12112,1.0,2,115.10318,low,0.9820649,2.017935,115.622986,119.37182,119.37412,121.37714,7.256023,121.377525,122.17929
12,12,8,2,1,1,5.000000e-01,2.422500e+00,1.0,11.0,122.18379,2.0,2,124.08613,low,1.9023354,1.0976646,124.60599,127.43364,127.43405,129.43716,7.2533755,129.43755,131.85683
13,13,8,2,3,0,5.000000e-01,8.882500e+00,1.0,12.0,131.8701,1.0,8,133.68648,high,1.816386,1.183614,134.20631,137.12022,137.12201,139.12468,7.254581,139.12506,148.00378
14,14,4,0,2,1,5.000000e-01,8.075000e-01,1.0,13.0,148.11192,1.0,4,149.67007,high,1.55816,1.44184,150.18867,153.36255,153.36443,155.36607,7.254153,155.36646,156.16975
15,15,8,2,2,0,5.000000e-01,2.422500e+00,1.0,14.0,156.27681,2.0,2,157.93648,low,1.6596631,1.3403369,158.45595,161.52722,161.52899,163.53136,7.25455,163.53174,165.94864
16,16,2,0,1,0,5.000000e-01,8.075000e-01,1.0,15.0,165.95486,1.0,2,167.26926,high,1.3143986,1.6856014,167.78925,171.20572,171.20775,173.20966,7.2548013,173.21004,174.01237
17,17,8,2,3,0,2,8.075000e-01,1.0,16.0,174.02832,2.0,2,176.35315,low,2.3248267,0.6751733,176.87276,180.77872,180.78058,182.78372,8.755402,182.7841,183.58543
18,18,2,4,3,0,3.500000e+00,4.037500e+00,1.0,17.0,183.60088,2.0,4,185.73615,high,2.135275,0.8647251,186.25606,191.85167,191.85207,193.85468,10.2538,193.85506,197.8885
19,19,4,2,1,0,5.000000e-01,8.075000e-01,1.0,18.0,197.89375,2.0,2,199.51962,low,1.6258773,1.3741227,200.03984,203.14374,203.1457,205.14743,7.2536774,205.14781,205.95073
20,20,8,2,3,1,2,2.422500e+00,1.0,19.0,205.96545,1.0,8,207.76949,high,1.8040367,1.1959633,208.28867,212.71637,212.71834,214.7207,8.7552595,214.7211,217.13869
21,21,0,2,3,1,2,2.422500e+00,1.0,20.0,217.15266,2.0,2,219.05276,high,1.9001017,1.0998983,219.57176,223.90352,223.9039,225.90614,8.753478,225.90651,228.32568
22,22,4,2,2,1,2,2.422500e+00,1.0,21.0,228.43068,1.0,4,230.36908,high,1.9384047,1.0615953,230.88881,235.18169,235.18356,237.18732,8.7566395,237.1877,239.6027
23,23,4,0,3,1,2,8.075000e-01,1.0,22.0,239.61736,1.0,4,241.26964,high,1.6522727,1.3477273,241.7888,246.36673,246.36865,248.37062,8.753267,248.371,249.17564
24,24,4,8,1,0,2,8.075000e-01,1.0,23.0,249.17982,1.0,4,251.36945,low,2.1896124,0.8103876,251.88823,255.92967,255.93155,257.93335,8.753511,257.93372,258.73785
25,25,8,2,1,0,2,2.422500e+00,1.0,24.0,258.7423,2.0,2,261.51938,low,2.777076,0.222924,262.03882,265.4937,265.4941,267.49664,8.754343,267.49704,269.91608
26,26,0,4,1,1,5.000000e-01,4.037500e+00,1.0,25.0,269.92053,1.0,0,271.71918,low,1.7986741,1.2013259,272.2388,275.17053,275.17065,277.1721,7.251566,277.17252,281.2085
27,27,4,8,1,1,5.000000e-01,8.075000e-01,1.0,26.0,281.21292,1.0,4,283.1689,low,1.955983,1.044017,283.68875,286.46368,286.46585,288.4683,7.255363,288.46866,289.27094
28,28,0,4,1,0,3.500000e+00,8.075000e-01,1.0,27.0,289.27542,2.0,4,290.80286,high,1.5274209,1.4725791,291.3218,297.5266,297.52856,299.53122,10.255785,299.5316,300.33264
29,29,4,8,2,1,5.000000e-01,4.037500e+00,1.0,28.0,300.44287,1.0,4,302.05252,low,1.6096438,1.3903562,302.57278,305.69373,305.69556,307.69864,7.2557535,307.699,311.7303
30,30,0,8,2,0,5.000000e-01,8.075000e-01,1.0,29.0,311.83533,2.0,8,313.23587,high,1.400553,1.599447,313.75476,317.08545,317.0872,319.0896,7.2542825,319.09,319.8935
31,31,2,0,2,1,3.500000e+00,8.075000e-01,1.0,30.0,319.99973,1.0,2,321.8526,high,1.8528713,1.1471287,322.3725,328.2507,328.2526,330.2544,10.254664,330.25485,331.05804
32,32,2,4,3,1,2,2.422500e+00,1.0,31.0,331.07278,2.0,4,332.95236,high,1.8795676,1.1204324,333.47125,337.82333,337.8253,339.82837,8.755568,339.82874,342.2462
33,33,0,2,1,1,5.000000e-01,8.075000e-01,1.0,32.0,342.25195,1.0,0,344.05243,low,1.8004959,1.1995041,344.5718,347.50198,347.5021,349.50363,7.251686,349.50403,350.31033
34,34,0,2,3,0,3.500000e+00,8.075000e-01,1.0,33.0,350.32333,2.0,2,352.1524,high,1.8290491,1.1709509,352.6716,358.57422,358.57596,360.57895,10.255614,360.57938,361.38043
35,35,4,0,3,0,2,2.422500e+00,1.0,34.0,361.39514,1.0,4,363.20236,high,1.8072098,1.1927902,363.72174,368.14508,368.1455,370.14755,8.752392,370.14792,372.56848
36,36,0,8,1,0,2,8.075000e-01,1.0,35.0,372.574,2.0,8,374.48517,high,1.9111714,1.0888286,375.0053,379.32413,379.32608,381.32755,8.753528,381.3279,382.13254
37,37,8,4,3,1,5.000000e-01,8.075000e-01,1.0,36.0,382.14865,1.0,8,383.76932,high,1.6206791,1.3793209,384.28867,387.39957,387.40152,389.40518,7.256531,389.40558,390.20752
38,38,8,2,3,1,2,8.075000e-01,1.0,37.0,390.22107,2.0,2,392.5185,low,2.297404,0.7025959,393.03973,396.9711,396.97147,398.97345,8.752379,398.97388,399.7795
39,39,8,0,1,1,5.000000e-01,8.075000e-01,1.0,38.0,399.78363,1.0,8,402.7355,high,2.9518692,0.0481308,403.2548,405.03354,405.03546,407.03717,7.25356,407.03757,407.84183
40,40,2,4,1,1,5.000000e-01,2.422500e+00,1.0,39.0,407.84613,2.0,4,409.56885,high,1.7227119,1.2772881,410.08777,413.09653,413.09692,415.10052,7.254383,415.1009,417.5197
41,41,8,2,1,0,5.000000e-01,4.037500e+00,1.0,40.0,417.5242,1.0,8,419.35236,high,1.8281641,1.1718359,419.8718,422.77408,422.77597,424.77762,7.2534165,424.77798,428.8125
42,42,4,0,2,0,2,5.652500e+00,1.0,41.0,428.91876,1.0,4,430.53546,high,1.6166806,1.3833194,431.05563,435.67023,435.67197,437.67416,8.7553835,437.67453,443.3215
