TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,2,0,1,1,5.000000e-01,8.075000e-01,1.0,0.0,4.016249,2.0,0,6.1740713,low,2.1578221,0.8421779,6.693917,9.267968,9.268122,11.269883,7.2536335,11.270336,12.073856
2,2,0,2,3,1,2,8.075000e-01,1.0,1.0,12.091327,1.0,0,13.957179,low,1.8658528,1.1341472,14.47731,18.84117,18.84129,20.84291,8.751585,20.843302,21.649166
3,3,0,2,3,0,5.000000e-01,5.652500e+00,1.0,2.0,21.662579,1.0,0,23.691246,low,2.028668,0.9713321,24.210293,26.91293,26.913052,28.914589,7.2520094,28.91498,34.565907
4,4,2,4,2,1,5.000000e-01,4.037500e+00,1.0,3.0,34.680614,1.0,2,36.557724,low,1.8771094,1.1228906,37.07739,39.93189,39.932293,41.934917,7.2543035,41.935303,45.968597
5,5,2,0,2,0,5.000000e-01,8.075000e-01,1.0,4.0,46.07992,2.0,0,47.857605,low,1.7776821,1.2223179,48.376755,51.330925,51.331047,53.332516,7.2525935,53.332905,54.13784
6,6,4,0,3,1,5.000000e-01,4.037500e+00,1.0,5.0,54.153793,1.0,4,55.60796,high,1.4541668,1.5458332,56.12825,59.405273,59.407387,61.410328,7.2565346,61.410713,65.440994
7,7,8,2,2,1,2,8.075000e-01,1.0,6.0,65.55679,1.0,8,67.57471,high,2.0179167,0.9820833,68.094246,72.308304,72.31016,74.31225,8.75546,74.31263,75.114944
8,8,2,8,2,0,2,8.075000e-01,1.0,7.0,75.22781,2.0,8,77.223915,high,1.9961041,1.0038959,77.74334,81.978935,81.980705,83.982925,8.755116,83.98332,84.78593
9,9,2,8,1,0,2,8.075000e-01,1.0,8.0,84.78978,1.0,2,87.29123,low,2.5014477,0.4985523,87.8101,91.54062,91.54257,93.544556,8.754775,93.54496,94.34815
10,10,2,0,1,0,5.000000e-01,8.075000e-01,1.0,9.0,94.35135,2.0,0,96.140945,low,1.789594,1.210406,96.659904,99.60222,99.60234,101.60384,7.2524905,101.60424,102.409904
11,11,0,8,1,0,5.000000e-01,8.075000e-01,1.0,10.0,102.41425,1.0,0,103.97391,low,1.5596524,1.4403476,104.493195,107.664345,107.66447,109.66585,7.251593,109.66624,110.47255
12,12,0,8,1,1,2,4.037500e+00,1.0,11.0,110.47444,1.0,0,112.40767,low,1.9332275,1.0667725,112.92734,117.22464,117.22476,119.2261,8.751654,119.2265,123.262764
13,13,0,4,2,0,2,2.422500e+00,1.0,12.0,123.37886,2.0,4,125.85775,high,2.4788938,0.5211063,126.37797,130.12997,130.13177,132.13377,8.754916,132.13417,134.55151
14,14,0,8,3,0,2,8.882500e+00,1.0,13.0,134.5678,2.0,8,136.4239,high,1.856112,1.143888,136.94319,141.3191,141.32103,143.32298,8.755194,143.32336,152.201
15,15,8,4,3,0,5.000000e-01,2.422500e+00,1.0,14.0,152.2171,1.0,8,154.80737,high,2.590276,0.409724,155.32718,157.46799,157.4684,159.47096,7.253859,159.47134,161.89003
16,16,8,4,1,0,5.000000e-01,8.075000e-01,1.0,15.0,161.89345,2.0,4,163.92422,low,2.0307858,0.9692142,164.44373,167.14322,167.14517,169.14792,7.2544823,169.14832,169.95116
17,17,2,4,2,0,3.500000e+00,4.037500e+00,1.0,16.0,170.0722,1.0,2,172.40703,low,2.3348284,0.6651716,172.92638,178.32259,178.32474,180.32903,10.256825,180.32942,184.35976
18,18,4,8,2,1,3.500000e+00,2.422500e+00,1.0,17.0,184.47499,1.0,4,186.791,low,2.316019,0.6839809,187.31026,192.72604,192.72787,194.73021,10.255216,194.73059,197.14806
19,19,2,8,1,0,5.000000e-01,2.422500e+00,1.0,18.0,197.15228,1.0,2,198.80713,low,1.6548538,1.3451462,199.3273,202.40239,202.40433,204.40596,7.253675,204.40634,206.82562
