TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,8,1,0,3.500000e+00,8.075000e-01,1.0,0.0,4.0207047,1.0,0,6.3436036,low,2.322899,0.677101,6.8634973,12.270936,12.271079,14.273342,10.252637,14.273788,15.078386
2,2,2,4,2,0,2,4.037500e+00,1.0,1.0,15.20125,2.0,4,16.992966,high,1.7917157,1.2082843,17.513391,21.951675,21.954174,23.956907,8.755658,23.9573,27.98879
3,3,0,4,2,0,5.000000e-01,8.075000e-01,1.0,2.0,28.10563,2.0,4,30.492832,high,2.3872006,0.6127993,31.013695,33.356976,33.3574,35.359623,7.253991,35.359993,36.163754
4,4,4,8,3,0,2,8.075000e-01,1.0,3.0,36.18557,2.0,8,38.54332,high,2.3577485,0.6422516,39.06306,42.936687,42.938595,44.941856,8.756287,44.94225,45.743256
5,5,2,8,3,0,5.000000e-01,8.882500e+00,1.0,4.0,45.7489,2.0,8,47.510326,high,1.7614232,1.2385768,48.030052,50.999893,51.000294,53.00262,7.2537184,53.003014,61.882248
6,6,2,8,1,0,2,8.075000e-01,1.0,5.0,61.88521,1.0,2,64.043015,low,2.1578093,0.8421907,64.56317,68.63589,68.63786,70.6399,8.75469,70.640274,71.44392
7,7,2,4,3,1,3.500000e+00,2.422500e+00,1.0,6.0,71.45066,1.0,2,73.09299,low,1.6423299,1.3576701,73.613075,79.70157,79.70405,81.707085,10.256425,81.707466,84.1237
8,8,8,0,2,0,5.000000e-01,2.422500e+00,1.0,7.0,84.23828,2.0,0,86.55977,low,2.321484,0.6785158,87.078964,89.4879,89.488014,91.48967,7.251392,91.49005,93.9119
9,9,4,0,3,0,2,8.075000e-01,1.0,8.0,93.9192,1.0,4,95.54336,high,1.624163,1.375837,96.06307,100.66991,100.67169,102.67389,8.754692,102.67427,103.47658
10,10,2,0,1,0,2,7.267500e+00,1.0,9.0,103.48073,1.0,2,105.06009,high,1.5793658,1.4206342,105.58006,110.23175,110.23363,112.23521,8.754484,112.2356,119.49789
11,11,2,0,1,1,5.000000e-01,8.075000e-01,1.0,10.0,119.49977,2.0,0,121.87667,low,2.3769011,0.6230989,122.39622,124.75012,124.75024,126.751854,7.2520847,126.75223,127.55788
12,12,2,8,2,1,5.000000e-01,8.075000e-01,1.0,11.0,127.66971,1.0,2,129.57648,low,1.9067614,1.0932386,130.09694,132.92088,132.92278,134.92445,7.2547426,134.92485,135.72691
13,13,2,0,3,0,5.000000e-01,5.652500e+00,1.0,12.0,135.73392,1.0,2,137.55988,high,1.825954,1.174046,138.07933,140.98485,140.98662,142.98892,7.255005,142.98933,148.63754
14,14,2,0,2,1,3.500000e+00,8.075000e-01,1.0,13.0,148.74916,1.0,2,150.29263,high,1.5434679,1.4565321,150.81221,157.00064,157.0025,159.00557,10.256409,159.00595,159.80788
15,15,8,2,2,1,2,2.422500e+00,1.0,14.0,159.92207,2.0,2,161.59326,low,1.671199,1.328801,162.11206,166.67288,166.67328,168.6759,8.75383,168.67627,171.09456
16,16,2,4,3,0,5.000000e-01,2.422500e+00,1.0,15.0,171.1028,2.0,4,172.80977,high,1.706963,1.293037,173.32909,176.35287,176.3546,178.35638,7.253582,178.35677,180.77478
17,17,2,8,1,1,2,8.075000e-01,1.0,16.0,180.77914,2.0,8,182.74266,high,1.9635024,1.0364976,183.26274,187.52924,187.53136,189.53374,8.754582,189.53413,190.3364
18,18,2,0,3,1,5.000000e-01,2.422500e+00,1.0,17.0,190.34314,1.0,2,192.20969,high,1.8665544,1.1334456,192.72961,195.59334,195.59532,197.59741,7.254275,197.59781,200.01677
19,19,4,8,2,0,5.000000e-01,2.422500e+00,1.0,18.0,200.12885,2.0,8,201.59306,high,1.4642135,1.5357865,202.11208,205.37888,205.38068,207.3825,7.2536597,207.38289,209.8012
20,20,4,8,1,1,3.500000e+00,2.422500e+00,1.0,19.0,209.80417,1.0,4,211.17647,low,1.3722944,1.6277056,211.69707,218.05447,218.05641,220.05788,10.253716,220.05826,222.4768
21,21,2,8,1,1,5.000000e-01,8.075000e-01,1.0,20.0,222.48003,1.0,2,224.15976,low,1.6797366,1.3202634,224.67923,227.73088,227.73128,229.73355,7.253534,229.73393,230.53702
