Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,2,1,2,2.422500e+00
2,2,0,3,0,2,2.422500e+00
3,8,0,3,0,5.000000e-01,5.652500e+00
4,8,0,2,1,5.000000e-01,2.422500e+00
5,2,4,3,0,2,8.075000e-01
6,8,2,1,1,2,8.075000e-01
7,0,4,3,0,2,4.037500e+00
8,4,0,1,0,2,2.422500e+00
9,2,8,2,1,3.500000e+00,2.422500e+00
10,4,2,1,1,2,8.882500e+00
11,0,2,3,1,5.000000e-01,4.037500e+00
12,4,0,3,1,5.000000e-01,8.075000e-01
13,4,8,1,1,5.000000e-01,2.422500e+00
14,4,2,3,1,5.000000e-01,2.422500e+00
15,0,2,1,0,2,8.075000e-01
16,8,2,2,0,5.000000e-01,8.075000e-01
17,4,2,1,0,3.500000e+00,8.075000e-01
18,8,4,1,0,5.000000e-01,8.075000e-01
19,8,2,3,1,2,2.422500e+00
20,2,8,2,0,5.000000e-01,5.652500e+00
21,4,0,2,1,5.000000e-01,8.075000e-01
22,2,8,1,0,5.000000e-01,4.037500e+00
23,2,8,1,0,5.000000e-01,8.075000e-01
24,0,2,2,1,5.000000e-01,8.075000e-01
25,2,4,2,0,5.000000e-01,2.422500e+00
26,8,2,3,0,5.000000e-01,7.267500e+00
27,0,4,1,1,5.000000e-01,2.422500e+00
28,8,0,3,1,5.000000e-01,8.075000e-01
29,4,2,2,1,2,8.075000e-01
30,0,8,1,0,2,4.037500e+00
31,8,2,1,1,5.000000e-01,8.075000e-01
32,8,2,3,1,5.000000e-01,8.075000e-01
33,0,8,1,1,2,8.075000e-01
34,0,2,2,0,2,8.075000e-01
35,8,0,2,0,2,7.267500e+00
36,4,8,3,1,5.000000e-01,8.075000e-01
37,2,8,2,1,2,2.422500e+00
38,0,4,2,0,5.000000e-01,8.075000e-01
39,0,2,1,1,3.500000e+00,8.075000e-01
40,8,2,3,0,5.000000e-01,8.075000e-01
41,4,8,3,0,5.000000e-01,8.075000e-01
42,8,4,2,0,3.500000e+00,4.037500e+00
