Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,0,2,1,5.000000e-01,4.037500e+00
2,8,2,1,1,2,2.422500e+00
3,8,4,1,0,2,8.075000e-01
4,8,2,2,1,5.000000e-01,2.422500e+00
5,4,8,3,0,5.000000e-01,2.422500e+00
6,8,4,2,0,2,8.075000e-01
7,2,0,3,1,5.000000e-01,8.075000e-01
8,8,2,2,0,5.000000e-01,4.037500e+00
9,8,4,3,1,3.500000e+00,5.652500e+00
10,2,0,1,0,5.000000e-01,8.075000e-01
11,2,8,3,1,3.500000e+00,4.037500e+00
12,4,0,3,1,2,8.075000e-01
13,0,2,2,0,5.000000e-01,8.075000e-01
14,4,8,1,1,5.000000e-01,8.075000e-01
15,8,2,1,0,5.000000e-01,8.075000e-01
16,2,4,1,1,2,2.422500e+00
17,8,2,2,0,2,4.037500e+00
18,0,4,2,1,5.000000e-01,8.075000e-01
19,4,2,2,0,5.000000e-01,8.882500e+00
20,4,2,3,1,5.000000e-01,8.075000e-01
21,8,2,1,0,5.000000e-01,8.075000e-01
22,0,2,2,1,2,8.075000e-01
23,0,8,1,1,5.000000e-01,8.075000e-01
24,2,8,3,0,2,8.075000e-01
25,4,0,1,0,5.000000e-01,7.267500e+00
26,8,2,3,0,2,5.652500e+00
27,4,0,2,0,5.000000e-01,4.037500e+00
28,8,0,3,0,2,8.075000e-01
29,8,2,1,1,5.000000e-01,2.422500e+00
30,0,8,1,0,2,2.422500e+00
31,8,2,3,1,2,8.075000e-01
32,4,0,3,0,3.500000e+00,7.267500e+00
33,4,2,1,0,5.000000e-01,2.422500e+00
34,8,2,2,1,5.000000e-01,2.422500e+00
35,2,4,3,0,2,8.075000e-01
36,0,8,3,1,5.000000e-01,8.075000e-01
37,2,4,2,1,5.000000e-01,2.422500e+00
38,0,4,1,1,5.000000e-01,8.075000e-01
39,2,0,3,0,2,2.422500e+00
40,8,4,2,1,2,8.075000e-01
41,8,0,2,0,5.000000e-01,2.422500e+00
42,0,2,1,1,3.500000e+00,8.075000e-01
