TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,3,1,3,4.037500e+00,8.075000e-01,1.0,0.0,2.7999995e-06,0.0098298,4.016416,1.0,5.0520554,1.0356392,5.1524315,2.471861,7.6258473,4.0,7.6259837,8.234636,4.2182207,8.234801,12.274818,--
2,2,6,2,3,2.422500e+00,1.615000e+00,1.0,1.0,--,--,12.291094,2.0,12.91925,0.6281559,13.019603,3.686844,16.708788,6.0,16.708899,17.31385,5.0227575,17.313988,19.738447,--
3,3,3,1,3,2.422500e+00,8.075000e-01,1.0,2.0,--,--,19.742462,1.0,20.269085,0.5266218,20.369438,2.980878,23.352863,1.0,23.352968,23.957724,4.215261,23.957857,26.382215,--
4,4,8,3,2,2.422500e+00,2.422500e+00,1.0,3.0,--,--,26.403181,1.0,27.03531,0.6321301,27.135656,4.49037,31.627848,5.0,31.627954,32.23508,5.831898,32.23521,34.65985,--
5,5,9,3,3,2.422500e+00,8.075000e-01,1.0,4.0,--,--,34.670788,2.0,36.435684,1.7648978,36.536037,1.7426022,38.280674,9.0,38.280777,38.887135,4.2163486,38.887264,41.311707,--
6,6,1,1,1,8.075000e-01,1.615000e+00,1.0,5.0,--,--,41.31464,1.0,42.151966,0.8373279,42.252274,3.477672,45.73201,8.0,45.732117,46.338936,5.0242977,46.339073,47.148693,--
7,7,9,3,3,5.652500e+00,8.075000e-01,1.0,6.0,--,--,47.160515,1.0,47.886066,0.7255518,47.98639,2.781948,50.769833,3.0,50.769936,51.3766,4.2160835,51.37673,57.03101,--
8,8,3,1,3,2.422500e+00,1.615000e+00,1.0,7.0,--,--,57.03398,1.0,57.868713,0.8347314,57.96904,3.4802687,61.451733,1.0,61.451843,62.056973,5.0229907,62.057106,64.48181,--
9,9,6,2,3,8.075000e-01,1.615000e+00,1.0,8.0,--,--,64.49349,2.0,65.21916,0.7256697,65.31949,3.5893302,68.91061,9.0,68.91071,69.51584,5.022344,69.515976,70.32496,--
10,10,3,1,3,2.422500e+00,2.422500e+00,1.0,9.0,--,--,70.32792,1.0,71.16866,0.8407448,71.269,4.281755,75.5525,1.0,75.552605,76.15809,5.8301687,76.158226,78.58292,--
11,11,7,3,1,2.422500e+00,8.075000e-01,1.0,10.0,--,--,78.59486,1.0,79.53519,0.9403302,79.63549,2.56717,82.20583,7.0,82.20594,82.81227,4.217417,82.81241,85.23681,--
12,12,1,1,1,8.882500e+00,2.422500e+00,1.0,11.0,--,--,85.24009,1.0,85.86862,0.6285315,85.96893,4.4939685,90.46392,7.0,90.46403,91.06831,5.828227,91.06845,99.95296,--
13,13,8,3,2,4.037500e+00,8.075000e-01,1.0,12.0,--,--,99.965004,1.0,101.01882,1.0538228,101.11918,2.4536772,103.57483,5.0,103.57494,104.17968,4.2146773,104.17981,108.21997,--
14,14,9,3,3,4.037500e+00,1.615000e+00,1.0,13.0,--,--,108.23071,2.0,108.96888,0.7381602,109.06923,3.5768397,112.64873,9.0,112.64884,113.25406,5.023344,113.254196,117.29382,--
15,15,2,1,2,8.075000e-01,1.615000e+00,1.0,14.0,--,--,117.296936,1.0,117.81882,0.5218874,117.91917,3.7931125,121.71469,5.0,121.714806,122.32026,5.0233235,122.32039,123.12979,--
16,16,7,3,1,8.075000e-01,1.615000e+00,1.0,15.0,--,--,123.14176,2.0,123.868515,0.726753,123.96881,3.588247,127.55977,1.0,127.559875,128.16554,5.0237846,128.16568,128.97495,--
17,17,7,3,1,5.652500e+00,1.615000e+00,1.0,16.0,--,--,128.98572,1.0,129.61847,0.6327548,129.71875,3.6822453,133.40382,9.0,133.40393,134.00787,5.022168,134.00801,139.66293,--
18,18,9,3,3,8.075000e-01,1.615000e+00,1.0,17.0,--,--,139.67372,2.0,140.30196,0.6282337,140.40225,3.6867664,144.09123,9.0,144.09134,144.69589,5.022171,144.69603,145.50578,--
19,19,9,3,3,8.075000e-01,1.615000e+00,1.0,18.0,--,--,145.51656,2.0,146.35228,0.8357214,146.45265,3.4792786,149.93393,6.0,149.93404,150.53873,5.0221643,150.53886,151.34834,--
20,20,7,3,1,8.075000e-01,8.075000e-01,1.0,19.0,--,--,151.3591,2.0,151.88504,0.5259415,151.98537,2.9815586,154.96878,3.0,154.96889,155.5739,4.2147937,155.57404,156.38379,--
21,21,6,2,3,4.037500e+00,2.422500e+00,1.0,20.0,--,--,156.39534,1.0,157.01848,0.6231321,157.11885,4.4993677,161.62042,4.0,161.62053,162.23291,5.8375707,162.23305,166.27242,--
22,22,7,3,1,4.037500e+00,1.615000e+00,1.0,21.0,--,--,166.2847,1.0,166.9187,0.6340069,167.01907,3.680993,170.70183,8.0,170.70193,171.30762,5.022916,171.30775,175.34677,--
23,23,5,2,2,8.075000e-01,8.075000e-01,1.0,22.0,--,--,175.35939,2.0,175.98503,0.6256325,176.08531,2.8818674,178.96938,5.0,178.96948,179.57498,4.215592,179.57512,180.38454,--
