Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,0,1,1,5.000000e-01,4.037500e+00
2,0,2,1,1,5.000000e-01,2.422500e+00
3,8,4,2,1,5.000000e-01,7.267500e+00
4,4,8,1,1,5.000000e-01,4.037500e+00
5,0,8,2,0,5.000000e-01,8.075000e-01
6,8,4,2,0,5.000000e-01,8.075000e-01
7,8,2,3,1,2,8.075000e-01
8,2,4,1,0,2,2.422500e+00
9,0,8,1,1,5.000000e-01,5.652500e+00
10,8,2,2,1,2,2.422500e+00
11,8,2,3,0,2,8.075000e-01
12,8,2,1,0,3.500000e+00,4.037500e+00
13,4,2,2,0,5.000000e-01,8.075000e-01
14,4,8,3,0,2,2.422500e+00
15,8,2,1,0,2,8.882500e+00
16,8,0,2,1,5.000000e-01,2.422500e+00
17,8,4,3,1,5.000000e-01,8.075000e-01
18,0,4,3,0,5.000000e-01,8.075000e-01
19,2,4,1,1,5.000000e-01,8.075000e-01
20,0,2,2,0,2,8.075000e-01
21,0,2,1,0,5.000000e-01,2.422500e+00
22,0,2,3,1,2,2.422500e+00
23,8,0,3,1,2,4.037500e+00
24,2,0,3,0,2,7.267500e+00
25,4,0,3,1,2,8.075000e-01
26,0,4,2,1,5.000000e-01,8.075000e-01
27,4,8,1,0,3.500000e+00,4.037500e+00
28,2,8,3,0,5.000000e-01,2.422500e+00
29,8,2,2,0,2,8.075000e-01
30,8,2,2,1,5.000000e-01,2.422500e+00
31,0,4,1,0,5.000000e-01,5.652500e+00
32,0,2,2,1,5.000000e-01,8.075000e-01
33,2,8,3,1,3.500000e+00,2.422500e+00
34,2,8,2,0,2,8.075000e-01
35,8,2,1,1,2,8.075000e-01
36,2,4,3,1,5.000000e-01,8.075000e-01
37,0,8,1,0,2,8.075000e-01
38,4,0,2,0,5.000000e-01,8.075000e-01
39,8,2,1,1,5.000000e-01,8.075000e-01
40,2,4,2,1,5.000000e-01,8.075000e-01
41,2,4,3,0,3.500000e+00,8.075000e-01
42,0,8,3,0,5.000000e-01,2.422500e+00
