Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,0,2,0,2,4.037500e+00
2,8,2,2,0,5.000000e-01,8.075000e-01
3,2,0,2,1,3.500000e+00,8.075000e-01
4,0,4,1,1,2,2.422500e+00
5,2,4,1,0,5.000000e-01,7.267500e+00
6,4,8,3,0,5.000000e-01,4.037500e+00
7,2,8,2,1,5.000000e-01,8.075000e-01
8,2,0,1,1,5.000000e-01,2.422500e+00
9,8,2,3,0,2,8.075000e-01
10,4,2,3,1,5.000000e-01,8.075000e-01
11,4,8,3,1,5.000000e-01,2.422500e+00
12,0,4,2,1,5.000000e-01,8.075000e-01
13,0,2,1,0,5.000000e-01,8.075000e-01
14,4,0,1,0,5.000000e-01,5.652500e+00
15,2,0,2,0,2,7.267500e+00
16,8,0,3,1,2,2.422500e+00
17,2,8,1,1,2,8.075000e-01
18,0,2,3,1,5.000000e-01,8.075000e-01
19,2,8,2,0,5.000000e-01,8.075000e-01
20,0,4,3,1,5.000000e-01,2.422500e+00
21,2,0,3,0,2,8.075000e-01
22,2,4,3,0,5.000000e-01,8.075000e-01
23,0,4,3,0,2,8.075000e-01
24,8,2,2,1,5.000000e-01,2.422500e+00
25,2,4,2,0,2,2.422500e+00
26,8,0,3,0,5.000000e-01,8.075000e-01
27,8,2,1,1,2,4.037500e+00
28,2,8,1,0,5.000000e-01,8.075000e-01
29,0,8,1,1,5.000000e-01,2.422500e+00
30,2,8,1,0,2,8.075000e-01
31,0,4,2,0,3.500000e+00,8.075000e-01
32,8,0,2,1,5.000000e-01,4.037500e+00
33,4,8,2,0,5.000000e-01,2.422500e+00
34,2,8,3,0,3.500000e+00,8.075000e-01
35,8,0,1,0,2,8.882500e+00
36,4,2,1,1,5.000000e-01,5.652500e+00
37,4,8,2,1,5.000000e-01,4.037500e+00
38,8,2,3,1,2,2.422500e+00
39,4,8,1,0,2,2.422500e+00
40,8,2,3,1,5.000000e-01,8.075000e-01
41,4,8,1,1,3.500000e+00,8.075000e-01
42,4,2,2,1,2,8.075000e-01
