TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,1,0,5.000000e-01,8.075000e-01,1.0,0.0,4.0256157,2.0,2,5.6294565,low,1.6038406,1.3961594,6.1505194,9.2762165,9.279806,11.282683,7.257067,11.28316,12.083351
2,2,0,8,1,1,2,2.422500e+00,1.0,1.0,12.088989,1.0,0,13.563144,low,1.4741542,1.5258458,14.082732,18.839376,18.839497,20.84129,8.7523,20.841694,23.262571
3,3,2,0,2,0,5.000000e-01,8.075000e-01,1.0,2.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--
4,4,0,8,3,1,2,5.652500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
5,5,4,2,3,0,5.000000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
6,6,8,4,3,0,2,4.037500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
7,7,8,0,2,0,5.000000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
8,8,2,4,2,1,2,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
9,9,8,4,2,0,2,7.267500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,10,8,2,2,0,2,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
11,11,4,8,1,0,2,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
12,12,0,4,1,0,5.000000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
13,13,0,2,1,0,5.000000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
14,14,2,4,1,1,5.000000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
15,15,4,0,2,0,2,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
16,16,0,2,1,1,5.000000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,17,8,0,2,1,2,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
18,18,8,2,3,1,5.000000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
19,19,0,2,2,1,3.500000e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
20,20,8,2,3,1,5.000000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
21,21,0,8,1,0,2,5.652500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
22,22,8,2,3,0,5.000000e-01,4.037500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
23,23,0,4,3,1,5.000000e-01,8.882500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
24,24,4,2,3,1,5.000000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
25,25,0,4,3,0,5.000000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
