onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.039175	3.000000	missed_trial	3.000000	n/a	n/a	4	8
13.608233	1.149944	choice_friend	1.149944	0	low	0	8
28.246680	1.711472	choice_stranger	1.711472	2	low	2	8
35.000504	1.000000	outcome_stranger_recip	1.711472	2	low	2	8
37.923355	1.634299	choice_stranger	1.634299	2	high	0	2
43.176395	1.000000	outcome_stranger_defect	1.634299	2	high	0	2
50.936424	1.855233	choice_stranger	1.855233	2	low	2	8
56.188680	1.000000	outcome_stranger_recip	1.855233	2	low	2	8
60.724087	2.233512	choice_stranger	2.233512	8	high	2	8
65.976550	1.000000	outcome_stranger_defect	2.233512	8	high	2	8
75.354770	2.252838	choice_stranger	2.252838	0	low	0	8
86.651794	2.173371	choice_friend	2.173371	8	high	0	8
91.905440	1.000000	outcome_friend_recip	2.173371	8	high	0	8
94.819880	2.921714	choice_stranger	2.921714	4	low	4	8
101.572240	1.000000	outcome_stranger_defect	2.921714	4	low	4	8
104.492040	1.899030	choice_stranger	1.899030	2	low	2	4
109.743126	1.000000	outcome_stranger_defect	1.899030	2	low	2	4
114.170876	1.903550	choice_computer	1.903550	2	low	2	8
119.423744	1.000000	outcome_computer_recip	1.903550	2	low	2	8
122.233376	2.041623	choice_computer	2.041623	8	high	2	8
127.484210	1.000000	outcome_computer_recip	2.041623	8	high	2	8
131.914840	1.859544	choice_friend	1.859544	2	low	2	8
137.166980	1.000000	outcome_friend_defect	1.859544	2	low	2	8
148.161130	2.063692	choice_stranger	2.063692	4	high	0	4
153.413680	1.000000	outcome_stranger_recip	2.063692	4	high	0	4
156.329670	2.278462	choice_stranger	2.278462	2	low	2	8
161.582020	1.000000	outcome_stranger_defect	2.278462	2	low	2	8
166.008360	2.032923	choice_computer	2.032923	2	high	0	2
171.260930	1.000000	outcome_computer_defect	2.032923	2	high	0	2
174.077590	2.712818	choice_friend	2.712818	2	low	2	8
180.829700	1.000000	outcome_friend_defect	2.712818	2	low	2	8
183.645860	2.278876	choice_friend	2.278876	4	high	2	4
191.897050	1.000000	outcome_friend_defect	2.278876	4	high	2	4
197.939320	1.751809	choice_computer	1.751809	4	high	2	4
203.192670	1.000000	outcome_computer_defect	1.751809	4	high	2	4
206.006480	2.051575	choice_friend	2.051575	8	high	2	8
212.759720	1.000000	outcome_friend_recip	2.051575	8	high	2	8
217.188830	1.868777	choice_friend	1.868777	2	high	0	2
223.939940	1.000000	outcome_friend_recip	1.868777	2	high	0	2
228.473900	1.783670	choice_stranger	1.783670	2	low	2	4
235.225860	1.000000	outcome_stranger_recip	1.783670	2	low	2	4
239.656630	1.918350	choice_friend	1.918350	4	high	0	4
246.408400	1.000000	outcome_friend_recip	1.918350	4	high	0	4
249.218890	2.305297	choice_computer	2.305297	8	high	4	8
255.970570	1.000000	outcome_computer_defect	2.305297	8	high	4	8
258.781900	1.692490	choice_computer	1.692490	2	low	2	8
265.531980	1.000000	outcome_computer_defect	1.692490	2	low	2	8
269.960000	2.114163	choice_computer	2.114163	0	low	0	4
281.251650	1.705828	choice_computer	1.705828	4	low	4	8
286.504850	1.000000	outcome_computer_recip	1.705828	4	low	4	8
289.313870	2.077225	choice_computer	2.077225	0	low	0	4
300.486900	1.920985	choice_stranger	1.920985	4	low	4	8
305.738980	1.000000	outcome_stranger_recip	1.920985	4	low	4	8
311.887600	2.736243	choice_stranger	2.736243	8	high	0	8
317.139560	1.000000	outcome_stranger_defect	2.736243	8	high	0	8
320.060820	1.313428	choice_stranger	1.313428	2	high	0	2
328.312700	1.000000	outcome_stranger_recip	1.313428	2	high	0	2
331.130300	3.000000	missed_trial	3.000000	n/a	n/a	2	4
342.309000	1.698858	choice_computer	1.698858	0	low	0	2
350.376500	1.897393	choice_friend	1.897393	2	high	0	2
358.629180	1.000000	outcome_friend_defect	1.897393	2	high	0	2
361.443900	1.647174	choice_friend	1.647174	4	high	0	4
368.195340	1.000000	outcome_friend_defect	1.647174	4	high	0	4
372.621600	1.402359	choice_computer	1.402359	0	low	0	8
382.189820	1.433664	choice_friend	1.433664	8	high	4	8
387.441280	1.000000	outcome_friend_recip	1.433664	8	high	4	8
390.256650	2.167325	choice_friend	2.167325	8	high	2	8
397.007230	1.000000	outcome_friend_recip	2.167325	8	high	2	8
399.818500	2.622535	choice_computer	2.622535	8	high	0	8
405.070500	1.000000	outcome_computer_recip	2.622535	8	high	0	8
407.880160	2.193843	choice_computer	2.193843	2	low	2	4
413.130920	1.000000	outcome_computer_recip	2.193843	2	low	2	4
417.557280	2.066560	choice_computer	2.066560	2	low	2	8
422.809270	1.000000	outcome_computer_defect	2.066560	2	low	2	8
428.958900	1.798075	choice_stranger	1.798075	4	high	0	4
435.711600	1.000000	outcome_stranger_defect	1.798075	4	high	0	4
