Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,8,2,1,2,2.422500e+00
2,2,4,1,1,2,4.037500e+00
3,2,8,2,1,5.000000e-01,8.075000e-01
4,8,2,3,1,5.000000e-01,8.075000e-01
5,2,8,3,1,2,2.422500e+00
6,4,8,2,0,5.000000e-01,8.075000e-01
7,8,2,1,0,2,4.037500e+00
8,4,2,1,0,5.000000e-01,2.422500e+00
9,8,2,2,1,3.500000e+00,5.652500e+00
10,8,2,2,0,5.000000e-01,8.075000e-01
11,4,0,2,1,5.000000e-01,8.075000e-01
12,0,2,1,0,2,5.652500e+00
13,0,8,2,0,5.000000e-01,8.075000e-01
14,8,2,1,1,2,8.075000e-01
15,0,4,1,0,5.000000e-01,7.267500e+00
16,2,0,3,0,2,8.075000e-01
17,8,0,2,1,5.000000e-01,8.075000e-01
18,4,8,3,0,5.000000e-01,2.422500e+00
19,2,0,2,0,5.000000e-01,8.075000e-01
20,4,0,1,1,2,8.075000e-01
21,0,8,1,0,5.000000e-01,8.075000e-01
22,4,2,2,0,5.000000e-01,2.422500e+00
23,0,4,3,0,5.000000e-01,2.422500e+00
24,8,4,1,0,5.000000e-01,8.882500e+00
25,0,4,3,1,5.000000e-01,8.075000e-01
26,2,0,1,1,5.000000e-01,8.075000e-01
27,8,2,1,1,2,2.422500e+00
28,2,4,3,0,5.000000e-01,4.037500e+00
29,0,8,1,1,2,2.422500e+00
30,4,2,2,1,5.000000e-01,8.075000e-01
31,4,0,2,0,2,8.075000e-01
32,2,8,3,0,5.000000e-01,4.037500e+00
33,2,8,2,0,3.500000e+00,8.075000e-01
34,8,0,3,1,5.000000e-01,2.422500e+00
35,8,4,3,1,2,4.037500e+00
36,4,8,1,1,2,8.075000e-01
37,2,4,3,1,2,7.267500e+00
38,8,2,1,0,5.000000e-01,8.075000e-01
39,2,0,2,1,2,2.422500e+00
40,2,0,3,1,3.500000e+00,2.422500e+00
41,8,0,3,0,3.500000e+00,8.075000e-01
42,2,8,3,0,5.000000e-01,8.075000e-01
