onset	duration	trial_type	rt	resp	gender	image_left	image_right
0.5953781004063785	3.00155509961769	decision	2.033091399818659	left	S	SD001.jpg	SD002.jpg
4.145222700200975	1.000015300232917	win	n/a	n/a	n/a	SD001.jpg	SD002.jpg
11.078627600334585	3.000992299988866	decision	1.7830894999206066	right	S	SD003.jpg	SD004.jpg
14.628580800257623	1.0165940998122096	loss	n/a	n/a	n/a	SD003.jpg	SD004.jpg
17.36184160038829	3.001479599624872	decision	2.0328378998674452	right	S	SD005.jpg	SD006.jpg
20.911854000296444	1.0167094999924302	win	n/a	n/a	n/a	SD005.jpg	SD006.jpg
23.64511140016839	3.0504598999395967	decision	3.0499245999380946	left	D	DD001.jpg	DD002.jpg
27.24508160026744	1.0000966000370681	win	n/a	n/a	n/a	DD001.jpg	DD002.jpg
32.061862100381404	3.0012208996340632	decision	2.0331734996289015	right	D	DD003.jpg	DD004.jpg
35.6118306000717	1.0165710002183914	loss	n/a	n/a	n/a	DD003.jpg	DD004.jpg
42.54520700033754	3.0499470001086593	decision	3.0494134998880327	right	S	SD007.jpg	SD008.jpg
46.145115500316024	1.0000016000121832	loss	n/a	n/a	n/a	SD007.jpg	SD008.jpg
50.97851950023323	3.001249299850315	decision	2.5493546999059618	right	S	SD009.jpg	SD010.jpg
54.52853270014748	1.016665100120008	win	n/a	n/a	n/a	SD009.jpg	SD010.jpg
59.37846920033917	3.0017140000127256	decision	2.2836035997606814	right	D	DD005.jpg	DD006.jpg
62.928478199988604	1.0166689003817737	loss	n/a	n/a	n/a	DD005.jpg	DD006.jpg
65.6784441000782	3.050042000133544	decision	3.0495583000592887	right	D	DD007.jpg	DD008.jpg
69.27850710041821	1.0166484997607768	win	n/a	n/a	n/a	DD007.jpg	DD008.jpg
72.01193630043417	3.0010719997808337	decision	2.5492807999253273	left	D	DD009.jpg	DD010.jpg
75.56175800040364	1.0166993997991085	win	n/a	n/a	n/a	DD009.jpg	DD010.jpg
78.2952682999894	3.0020046001300216	decision	2.7995201000012457	left	D	DD011.jpg	DD012.jpg
81.84508410003036	1.0166327003389597	loss	n/a	n/a	n/a	DD011.jpg	DD012.jpg
