Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,8,1,1,2,8.075000e-01
2,8,2,3,1,5.000000e-01,8.075000e-01
3,2,4,3,1,2,8.075000e-01
4,8,2,2,0,3.500000e+00,5.652500e+00
5,8,2,3,0,2,7.267500e+00
6,8,4,3,1,3.500000e+00,2.422500e+00
7,4,0,1,1,5.000000e-01,8.075000e-01
8,8,4,2,1,3.500000e+00,8.075000e-01
9,2,0,2,0,5.000000e-01,4.037500e+00
10,2,8,1,0,2,2.422500e+00
11,0,8,3,0,5.000000e-01,2.422500e+00
12,2,0,1,1,5.000000e-01,8.075000e-01
13,4,2,3,0,5.000000e-01,8.075000e-01
14,8,2,1,1,5.000000e-01,2.422500e+00
15,0,4,2,1,5.000000e-01,4.037500e+00
16,4,8,3,0,3.500000e+00,8.075000e-01
17,8,0,2,0,5.000000e-01,8.075000e-01
18,4,8,1,0,2,8.075000e-01
19,8,2,2,1,5.000000e-01,2.422500e+00
20,8,4,2,0,5.000000e-01,8.075000e-01
21,8,2,3,1,2,8.075000e-01
22,4,0,1,0,2,2.422500e+00
23,0,8,3,1,5.000000e-01,2.422500e+00
24,4,2,1,1,5.000000e-01,8.882500e+00
25,2,8,2,1,5.000000e-01,2.422500e+00
26,2,8,1,1,2,8.075000e-01
27,2,0,3,1,5.000000e-01,5.652500e+00
28,0,8,2,1,5.000000e-01,2.422500e+00
29,8,0,1,0,5.000000e-01,8.075000e-01
30,2,0,3,0,5.000000e-01,8.075000e-01
31,4,2,1,0,5.000000e-01,4.037500e+00
32,8,2,2,0,2,4.037500e+00
33,4,0,2,0,2,8.075000e-01
34,2,8,3,0,5.000000e-01,8.075000e-01
35,4,0,3,0,2,4.037500e+00
36,0,2,1,0,2,8.075000e-01
37,0,2,2,1,2,7.267500e+00
38,2,8,1,0,5.000000e-01,2.422500e+00
39,4,8,1,1,5.000000e-01,8.075000e-01
40,4,0,3,1,2,8.075000e-01
41,4,2,2,0,2,8.075000e-01
42,2,4,2,1,5.000000e-01,2.422500e+00
