TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,9,3,3,8.075000e-01,8.075000e-01,1.0,0.0,2.4999026e-06,0.0100686,4.0160923,1.0,5.2608175,1.2447253,5.3612547,2.2627747,7.6258516,1.0,7.626009,8.23464,4.218548,8.234826,9.045233,--
2,2,7,3,1,2.422500e+00,8.075000e-01,1.0,1.0,--,--,9.047923,1.0,10.194432,1.1465096,10.294808,2.3609903,12.656776,7.0,12.656898,13.263976,4.216053,13.264124,15.68844,--
3,3,5,2,2,8.075000e-01,1.615000e+00,1.0,2.0,--,--,15.703237,1.0,16.227358,0.5241209,16.327747,3.790879,20.121056,5.0,20.121178,20.72782,5.024583,20.72797,21.537233,--
4,4,6,2,3,2.422500e+00,1.615000e+00,1.0,3.0,--,--,21.548595,1.0,22.177551,0.6289554,22.277912,3.6860447,25.965672,2.0,25.965797,26.571926,5.02333,26.572077,28.996283,--
5,5,7,3,1,8.075000e-01,1.615000e+00,1.0,4.0,--,--,29.000614,1.0,29.52726,0.526647,29.627644,3.788353,33.4187,6.0,33.418816,34.02459,5.023977,34.02474,34.83481,--
6,6,6,2,3,7.267500e+00,1.615000e+00,1.0,5.0,--,--,34.846195,1.0,35.477432,0.6312367,35.57782,3.6837633,39.26392,4.0,39.264038,39.86936,5.023167,39.86951,47.138783,--
7,7,6,2,3,2.422500e+00,2.422500e+00,1.0,6.0,--,--,47.14987,1.0,47.577328,0.427459,47.677723,4.695041,52.374825,1.0,52.37495,52.97844,5.828571,52.97859,55.40353,--
8,8,4,2,1,8.075000e-01,1.615000e+00,1.0,7.0,--,--,55.4141,1.0,55.944237,0.5301345,56.04463,3.7848656,59.83081,7.0,59.83093,60.43596,5.0218577,60.436108,61.2458,--
9,9,6,2,3,4.037500e+00,2.422500e+00,1.0,8.0,--,--,61.256195,1.0,61.878086,0.6218918,61.97843,4.500608,66.48065,2.0,66.480774,67.08639,5.830189,67.08653,71.12584,--
10,10,1,1,1,4.037500e+00,8.075000e-01,1.0,9.0,--,--,71.13033,1.0,71.86067,0.7303464,71.96102,2.7771535,74.74087,8.0,74.74099,75.34604,4.215708,75.34618,79.38557,--
11,11,3,1,3,2.422500e+00,2.422500e+00,1.0,10.0,--,--,79.38737,1.0,79.81053,0.4231655,79.910904,4.6993346,84.611755,3.0,84.611885,85.21798,5.830615,85.21813,87.642944,--
12,12,1,1,1,8.075000e-01,8.075000e-01,1.0,11.0,--,--,87.64476,1.0,88.27731,0.6325534,88.377686,2.8749466,91.25359,6.0,91.25371,91.85891,4.2141523,91.859055,92.66848,--
13,13,6,2,3,2.422500e+00,8.075000e-01,1.0,12.0,--,--,92.67999,1.0,93.31038,0.6303868,93.41073,2.877113,96.29029,4.0,96.290405,96.89487,4.2148714,96.89501,99.31925,--
14,14,9,3,3,8.075000e-01,1.615000e+00,1.0,13.0,--,--,99.33417,1.0,99.76058,0.4264134,99.86095,3.8885865,103.75167,4.0,103.751785,104.356804,5.022635,104.35695,105.16634,--
15,15,3,1,3,8.075000e-01,2.422500e+00,1.0,14.0,--,--,105.169205,1.0,105.793816,0.624615,105.89421,4.497885,110.39478,3.0,110.3949,110.99831,5.829102,110.99845,111.807724,--
16,16,9,3,3,8.075000e-01,2.422500e+00,1.0,15.0,--,--,111.811356,1.0,112.34382,0.5324616,112.44422,4.5900383,117.03669,4.0,117.036804,117.64054,5.829182,117.640686,118.45087,--
17,17,1,1,1,8.075000e-01,2.422500e+00,1.0,16.0,--,--,118.45379,1.0,118.977135,0.523342,119.077484,4.599158,123.67873,9.0,123.67884,124.284035,5.8302436,124.28419,125.09446,--
18,18,7,3,1,2.422500e+00,1.615000e+00,1.0,17.0,--,--,125.09824,1.0,125.7275,0.6292566,125.82789,3.6857433,129.51599,9.0,129.51611,130.11975,5.021509,130.1199,132.5446,--
19,19,3,1,3,8.075000e-01,1.615000e+00,1.0,18.0,--,--,132.54745,1.0,133.17712,0.6296777,133.27748,3.6853223,136.96452,2.0,136.96465,137.56935,5.0219064,137.5695,138.37932,--
20,20,8,3,2,8.075000e-01,2.422500e+00,1.0,19.0,--,--,138.3829,1.0,139.01054,0.6276452,139.11092,4.494855,143.60674,5.0,143.60686,144.21133,5.8284364,144.21149,145.02066,--
21,21,4,2,1,5.652500e+00,2.422500e+00,1.0,20.0,--,--,145.03214,1.0,145.66032,0.6281881,145.7607,4.494312,150.2568,8.0,150.25693,150.8614,5.8292613,150.86154,156.51578,--
22,22,1,1,1,8.075000e-01,2.422500e+00,1.0,21.0,--,--,156.51889,1.0,156.94376,0.4248698,157.04413,4.6976304,161.74324,7.0,161.74336,162.34737,5.828481,162.34752,163.15675,--
23,23,1,1,1,8.075000e-01,8.075000e-01,1.0,22.0,--,--,163.15855,1.0,163.89394,0.7353798,163.99431,2.7721202,166.76842,7.0,166.76855,167.37201,4.2134533,167.37216,168.18205,--
24,24,9,3,3,2.422500e+00,2.422500e+00,1.0,23.0,--,--,168.18573,1.0,168.81027,0.6245481,168.91063,4.497952,173.4098,4.0,173.40993,174.01453,5.828798,174.01466,176.4398,--
25,25,9,3,3,8.075000e-01,1.615000e+00,1.0,24.0,--,--,176.44241,1.0,176.96158,0.5191719,177.06194,3.795828,180.85959,1.0,180.85971,181.46391,5.0215006,181.46407,182.27393,--
26,26,1,1,1,8.075000e-01,1.615000e+00,1.0,25.0,--,--,182.27692,1.0,182.9105,0.6335948,183.01093,3.6814053,186.69456,8.0,186.69469,187.30107,5.024153,187.30121,188.11137,--
27,27,3,1,3,8.075000e-01,2.422500e+00,1.0,26.0,--,--,188.11316,1.0,188.7438,0.6306444,188.8442,4.4918556,193.33786,4.0,193.33798,193.94202,5.828855,193.94217,194.75229,--
28,28,7,3,1,4.037500e+00,8.075000e-01,1.0,27.0,--,--,194.7559,1.0,195.37813,0.6222234,195.4785,2.8852766,198.36621,9.0,198.36633,198.97081,4.2148933,198.97095,203.01045,--
29,29,7,3,1,5.652500e+00,1.615000e+00,1.0,28.0,--,--,203.01305,1.0,203.44371,0.4306602,203.54413,3.8843398,207.43063,8.0,207.43074,208.03421,5.021171,208.03436,213.68889,--
30,30,4,2,1,4.037500e+00,8.075000e-01,1.0,29.0,--,--,213.70056,1.0,214.22682,0.5262555,214.32722,2.9812446,217.31064,9.0,217.31076,217.91495,4.2143803,217.91508,221.95569,--
31,31,7,3,1,8.075000e-01,8.075000e-01,1.0,30.0,--,--,221.95943,1.0,222.27705,0.3176322,222.37743,3.1898677,225.56894,7.0,225.56906,226.17265,4.213232,226.1728,226.98283,--
32,32,2,1,2,8.075000e-01,2.422500e+00,1.0,31.0,--,--,226.98572,1.0,227.71013,0.7244175,227.81052,4.3980827,232.2109,5.0,232.21103,232.8161,5.830396,232.81625,233.62592,--
33,33,5,2,2,8.882500e+00,2.422500e+00,1.0,32.0,--,--,233.63728,1.0,234.26001,0.6227365,234.3604,4.4997635,238.86165,5.0,238.86177,239.46538,5.8281035,239.46553,248.3498,--
34,34,3,1,3,8.075000e-01,2.422500e+00,1.0,33.0,--,--,248.35287,1.0,248.77708,0.4242185,248.87747,4.6982813,253.57791,4.0,253.57803,254.18263,5.8297677,254.18279,254.992,--
35,35,6,2,3,8.075000e-01,8.075000e-01,1.0,34.0,--,--,255.00356,1.0,255.74365,0.7400922,255.84402,2.767408,258.6133,1.0,258.61343,259.21857,4.2149987,259.2187,260.0285,--
36,36,7,3,1,2.422500e+00,2.422500e+00,1.0,35.0,--,--,260.03217,1.0,260.66,0.6278583,260.76038,4.494642,265.25684,9.0,265.25696,265.8626,5.8304377,265.86273,268.2871,--
37,37,9,3,3,8.075000e-01,8.075000e-01,1.0,36.0,--,--,268.28973,1.0,268.81006,0.5203257,268.9104,2.9871743,271.89984,1.0,271.89996,272.50458,4.2148333,272.5047,273.31387,--
38,38,9,3,3,4.037500e+00,2.422500e+00,1.0,37.0,--,--,273.3165,1.0,273.9436,0.6271117,274.04395,4.4953885,278.54172,2.0,278.54184,279.1459,5.8294144,279.14606,283.18594,--
39,39,2,1,2,8.075000e-01,8.075000e-01,1.0,38.0,--,--,283.18884,1.0,283.92688,0.7380419,284.02722,2.769458,286.79822,5.0,286.79834,287.403,4.2141953,287.40317,288.21246,--
40,40,3,1,3,2.422500e+00,2.422500e+00,1.0,39.0,--,--,288.21426,1.0,288.94354,0.7292606,289.04388,4.3932395,293.4392,4.0,293.43933,294.04395,5.829676,294.0441,296.46896,--
41,41,4,2,1,5.652500e+00,1.615000e+00,1.0,40.0,--,--,296.48026,1.0,297.01022,0.52994,297.11057,3.78506,300.89908,7.0,300.8992,301.50452,5.0242424,301.50467,307.15884,--
42,42,8,3,2,8.075000e-01,1.615000e+00,1.0,41.0,--,--,307.16254,1.0,307.79327,0.6307274,307.89365,3.6842725,311.5803,5.0,311.5804,312.18503,5.022499,312.18518,312.99457,--
43,43,1,1,1,8.075000e-01,1.615000e+00,1.0,42.0,--,--,312.9974,1.0,313.62656,0.6291784,313.72693,3.6858215,317.4138,7.0,317.41388,318.01852,5.0211225,318.01868,318.82834,--
44,44,6,2,3,2.422500e+00,8.075000e-01,1.0,43.0,--,--,318.83972,1.0,319.46155,0.6218202,319.56192,2.8856797,322.44873,4.0,322.44885,323.05423,4.214496,323.05435,325.47882,--
45,45,7,3,1,2.422500e+00,1.615000e+00,1.0,44.0,--,--,325.4825,1.0,326.20984,0.7273233,326.31018,3.5876768,329.89926,8.0,329.89935,330.5039,5.021384,330.50403,332.92825,--
46,46,6,2,3,8.075000e-01,1.615000e+00,1.0,45.0,--,--,332.93945,1.0,333.45996,0.5205053,333.56033,3.7944946,337.3566,3.0,337.35672,337.9619,5.0224566,337.96207,338.77203,--
47,47,1,1,1,7.267500e+00,8.075000e-01,1.0,46.0,--,--,338.77493,1.0,339.61008,0.8351244,339.71042,2.6723757,342.38434,7.0,342.38446,342.99017,4.215247,342.99033,350.25958,--
48,48,4,2,1,8.075000e-01,2.422500e+00,1.0,47.0,--,--,350.27115,1.0,350.69333,0.4221723,350.7937,4.700328,355.49625,8.0,355.49634,356.0998,5.828651,356.09995,356.90976,--
49,49,4,2,1,2.422500e+00,1.615000e+00,1.0,48.0,--,--,356.92044,1.0,357.64444,0.7240222,357.7448,3.590978,361.33774,6.0,361.33786,361.94324,5.022821,361.9434,364.36765,--
50,50,4,2,1,4.037500e+00,8.075000e-01,1.0,49.0,--,--,364.3784,1.0,364.91006,0.5316517,365.0104,2.9758482,367.9879,9.0,367.98804,368.5916,4.2132144,368.59177,372.63174,--
