TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,1,0,5.000000e-01,8.075000e-01,1.0,0.0,4.020395,1.0,4,6.596005,high,2.5756102,0.4243899,7.115215,9.270371,9.2732525,11.275458,7.255064,11.275962,12.078029
2,2,0,8,1,1,2,2.422500e+00,1.0,1.0,12.083171,1.0,0,14.02906,low,1.9458895,1.0541105,14.548623,18.83379,18.83391,20.835382,8.752213,20.83577,23.25583
3,3,2,0,2,0,5.000000e-01,8.075000e-01,1.0,2.0,23.378912,1.0,2,25.56251,high,2.1835976,0.8164025,26.081259,28.629864,28.631626,30.63378,7.254867,30.634151,31.437197
4,4,0,8,3,1,2,5.652500e+00,1.0,3.0,31.443985,2.0,8,33.29575,high,1.8517627,1.1482373,33.815025,38.193863,38.19643,40.19882,8.754831,40.199196,45.847195
5,5,4,2,3,0,5.000000e-01,8.075000e-01,1.0,4.0,45.8521,1.0,4,47.629185,high,1.7770865,1.2229135,48.14784,51.10346,51.10519,53.10702,7.254921,53.107403,53.909645
6,6,8,4,3,0,2,4.037500e+00,1.0,5.0,53.914677,1.0,8,55.945595,high,2.0309176,0.9690824,56.46417,60.666336,60.666733,62.66952,8.754845,62.66991,66.70299
7,7,8,0,2,0,5.000000e-01,2.422500e+00,1.0,6.0,66.8139,2.0,0,69.01193,low,2.1980286,0.8019715,69.531555,72.06354,72.06365,74.06578,7.251875,74.066154,76.48632
8,8,2,4,2,1,2,2.422500e+00,1.0,7.0,76.59738,1.0,2,79.41225,low,2.8148665,0.1851335,79.93185,83.34773,83.34987,85.35285,8.755471,85.35324,87.77057
9,9,8,4,2,0,2,7.267500e+00,1.0,8.0,87.88106,2.0,4,90.07847,low,2.1974065,0.8025934,90.59904,94.63165,94.63343,96.63502,8.753958,96.6354,103.90059
10,10,8,2,2,0,2,2.422500e+00,1.0,9.0,104.0119,2.0,2,105.595085,low,1.5831861,1.4168139,106.11582,110.76176,110.76217,112.76491,8.753005,112.76528,115.18452
11,11,4,8,1,0,2,2.422500e+00,1.0,10.0,115.18989,2.0,8,117.01228,high,1.8223926,1.1776074,117.531425,121.94091,121.94286,123.9466,8.756709,123.947,126.36201
12,12,0,4,1,0,5.000000e-01,8.075000e-01,1.0,11.0,126.36642,1.0,0,128.34552,low,1.9790971,1.0209029,128.86453,131.61748,131.6176,133.61882,7.252399,133.61922,134.42496
13,13,0,2,1,0,5.000000e-01,8.075000e-01,1.0,12.0,134.42819,1.0,0,136.07883,low,1.650633,1.349367,136.59828,139.67906,139.67918,141.68068,7.2524834,141.68108,142.48622
14,14,2,4,1,1,5.000000e-01,8.075000e-01,1.0,13.0,142.49074,1.0,2,144.21268,low,1.721947,1.278053,144.73218,147.7417,147.74382,149.74612,7.255387,149.7465,150.54883
15,15,4,0,2,0,2,2.422500e+00,1.0,14.0,150.66347,2.0,0,152.19563,low,1.5321574,1.4678426,152.71513,157.41417,157.41428,159.41583,8.752361,159.41621,161.83653
16,16,0,2,1,1,5.000000e-01,2.422500e+00,1.0,15.0,161.84192,1.0,0,163.84479,low,2.0028625,0.9971376,164.36551,167.09184,167.09196,169.09288,7.250954,169.09328,171.51451
17,17,8,0,2,1,2,8.075000e-01,1.0,16.0,171.6271,2.0,0,173.16177,low,1.5346614,1.4653386,173.68109,178.37784,178.37796,180.37955,8.75244,180.37994,181.18594
18,18,8,2,3,1,5.000000e-01,8.075000e-01,1.0,17.0,181.19046,2.0,2,182.84552,low,1.6550651,1.3449349,183.365,186.44092,186.44283,188.4447,7.2542443,188.44508,189.24854
19,19,0,2,2,1,3.500000e+00,8.075000e-01,1.0,18.0,189.35997,2.0,2,190.76205,high,1.4020828,1.5979172,191.2812,197.60988,197.61179,199.61507,10.255101,199.61546,200.41821
20,20,8,2,3,1,5.000000e-01,8.075000e-01,1.0,19.0,200.42285,1.0,8,202.17873,high,1.7558663,1.2441337,202.69843,205.67331,205.67519,207.67793,7.2550683,207.6783,208.48056
21,21,0,8,1,0,2,5.652500e+00,1.0,20.0,208.48596,1.0,0,211.41212,low,2.9261558,0.0738442,211.9311,215.23743,215.23755,217.23892,8.75295,217.2393,222.88895
22,22,8,2,3,0,5.000000e-01,4.037500e+00,1.0,21.0,222.89485,1.0,8,224.59573,high,1.7008855,1.2991145,225.11436,228.14609,228.1478,230.15085,7.2559967,230.15123,234.18243
23,23,0,4,3,1,5.000000e-01,8.882500e+00,1.0,22.0,234.18736,2.0,4,236.56198,high,2.374613,0.6253869,237.08142,239.43735,239.43922,241.44084,7.253477,241.44124,250.32034
24,24,4,2,3,1,5.000000e-01,8.075000e-01,1.0,23.0,250.3256,1.0,4,252.24536,high,1.9197555,1.0802445,252.76494,255.57593,255.57632,257.579,7.253418,257.5794,258.38385
25,25,0,4,3,0,5.000000e-01,2.422500e+00,1.0,24.0,258.3889,2.0,4,260.1784,high,1.7895012,1.2104988,260.6991,263.64035,263.64215,265.64453,7.2556257,265.6449,268.0615
26,26,8,4,2,1,5.000000e-01,4.037500e+00,1.0,25.0,268.17322,2.0,4,270.14517,low,1.9719579,1.0280421,270.6636,273.4242,273.4262,275.42783,7.254628,275.42822,279.46045
27,27,0,2,3,1,3.500000e+00,8.075000e-01,1.0,26.0,279.46628,1.0,0,281.42902,low,1.9627485,1.0372515,281.94766,287.71655,287.71664,289.7189,10.252636,289.7193,290.52353
