Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,2,0,5.000000e-01,2.422500e+00
2,8,4,2,0,2,2.422500e+00
3,2,8,2,1,5.000000e-01,7.267500e+00
4,2,8,1,0,2,8.075000e-01
5,8,0,1,0,5.000000e-01,8.075000e-01
6,8,0,2,0,5.000000e-01,2.422500e+00
7,4,0,2,0,5.000000e-01,4.037500e+00
8,0,2,3,0,2,8.075000e-01
9,2,8,2,0,2,8.075000e-01
10,4,0,1,0,5.000000e-01,8.075000e-01
11,0,8,2,1,5.000000e-01,5.652500e+00
12,4,2,2,1,5.000000e-01,8.075000e-01
13,0,2,1,1,5.000000e-01,8.075000e-01
14,0,2,3,1,5.000000e-01,5.652500e+00
15,8,2,3,0,2,4.037500e+00
16,2,0,1,0,5.000000e-01,2.422500e+00
17,4,2,1,1,3.500000e+00,8.075000e-01
18,8,0,3,1,2,2.422500e+00
19,2,4,3,0,2,8.075000e-01
20,0,4,2,1,5.000000e-01,8.882500e+00
21,8,4,3,1,3.500000e+00,4.037500e+00
22,2,4,2,0,5.000000e-01,2.422500e+00
23,2,0,2,1,5.000000e-01,8.075000e-01
24,4,8,2,1,3.500000e+00,8.075000e-01
25,4,8,1,1,5.000000e-01,4.037500e+00
26,0,8,3,0,2,2.422500e+00
27,2,8,3,1,5.000000e-01,2.422500e+00
28,8,2,3,1,5.000000e-01,8.075000e-01
29,0,8,1,1,5.000000e-01,8.075000e-01
30,0,4,3,0,2,7.267500e+00
31,0,2,2,0,2,8.075000e-01
32,2,8,3,0,5.000000e-01,8.075000e-01
33,2,8,1,1,5.000000e-01,8.075000e-01
34,0,4,3,1,2,8.075000e-01
35,2,8,2,1,2,8.075000e-01
36,2,8,1,1,2,8.075000e-01
37,4,2,1,0,5.000000e-01,4.037500e+00
38,2,8,1,0,3.500000e+00,8.075000e-01
39,2,4,3,1,5.000000e-01,2.422500e+00
40,4,8,3,0,2,2.422500e+00
41,0,4,1,1,2,8.075000e-01
42,4,8,1,0,5.000000e-01,2.422500e+00
