TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,8,1,0,5.000000e-01,8.075000e-01,1.0,0.0,4.0145674,1.0,4,6.6300035,low,2.6154363,0.3845638,7.1495566,9.264821,9.266848,11.269121,7.254554,11.269601,12.07195
2,2,4,8,3,1,2,8.075000e-01,1.0,1.0,12.079829,2.0,8,13.980538,high,1.9007094,1.0992906,14.499257,18.829483,18.831629,20.834105,8.754274,20.834501,21.638021
3,3,4,8,2,0,5.000000e-01,8.075000e-01,1.0,2.0,21.74587,2.0,8,24.0139,high,2.2680297,0.7319704,24.533316,26.9963,26.998089,28.999754,7.2538843,29.00015,29.804192
4,4,8,0,1,1,5.000000e-01,8.075000e-01,1.0,3.0,29.80978,2.0,0,31.546822,low,1.7370427,1.2629573,32.06599,35.061047,35.06117,37.063282,7.253504,37.063686,37.867783
5,5,4,0,1,0,5.000000e-01,8.075000e-01,1.0,4.0,37.871193,2.0,0,39.830254,low,1.9590604,1.0409396,40.350258,43.1217,43.121822,45.123283,7.252089,45.123684,45.92971
6,6,0,8,1,0,2,8.075000e-01,1.0,5.0,45.93431,1.0,0,47.414043,low,1.4797335,1.5202665,47.933163,52.684566,52.68469,54.686043,8.751733,54.68644,55.49171
7,7,8,2,1,1,3.500000e+00,2.422500e+00,1.0,6.0,55.496197,2.0,2,57.514416,low,2.018219,0.9817811,58.03324,63.746147,63.748196,65.75119,10.254991,65.75159,68.16884
8,8,4,0,3,1,2,8.075000e-01,1.0,7.0,68.17918,2.0,0,70.79693,low,2.6177542,0.3822458,71.31589,74.92967,74.929794,76.93133,8.7521515,76.93174,77.73722
9,9,2,8,3,1,5.000000e-01,4.037500e+00,1.0,8.0,77.74601,2.0,8,79.1971,high,1.4510897,1.5489103,79.71757,82.99649,82.998505,85.00057,7.2545643,85.00097,89.0339
10,10,4,2,3,0,5.000000e-01,2.422500e+00,1.0,9.0,89.04253,1.0,4,90.71419,high,1.6716619,1.3283381,91.23368,94.29217,94.29414,96.29663,7.2541003,96.297035,98.71505
11,11,0,2,3,0,2,4.037500e+00,1.0,10.0,98.72244,2.0,2,101.496826,high,2.774386,0.2256141,102.016136,105.47294,105.47335,107.47548,8.753036,107.47588,111.510704
12,12,4,8,2,1,5.000000e-01,8.075000e-01,1.0,11.0,111.618454,1.0,4,113.14669,low,1.5282395,1.4717605,113.66583,116.8691,116.87103,118.87254,7.254087,118.87294,119.676605
13,13,2,8,1,0,2,8.075000e-01,1.0,12.0,119.6811,1.0,2,121.429955,low,1.748856,1.251144,121.94918,126.432816,126.43482,128.43759,8.7564945,128.438,129.23895
14,14,4,0,1,1,5.000000e-01,2.422500e+00,1.0,13.0,129.24365,2.0,0,131.16347,low,1.9198164,1.0801836,131.68411,134.49481,134.49492,136.49693,7.2532825,136.49733,138.91681
15,15,2,0,2,1,5.000000e-01,5.652500e+00,1.0,14.0,139.02507,1.0,2,140.57976,high,1.5546921,1.4453079,141.10052,144.275,144.2769,146.27899,7.2539244,146.27939,151.92758
16,16,8,2,2,0,3.500000e+00,2.422500e+00,1.0,15.0,152.03516,1.0,8,154.4141,high,2.378937,0.6210629,154.93236,160.28502,160.28683,162.28905,10.253888,162.28946,164.70766
17,17,8,0,3,0,5.000000e-01,8.075000e-01,1.0,16.0,164.71637,999.0,999,167.72943,999,0.0,0.0,167.73276,169.9661,999.0,999.0,834.2836,171.97,172.77411
18,18,8,2,3,0,5.000000e-01,8.075000e-01,1.0,17.0,172.78175,1.0,8,174.26326,high,1.4814966,1.5185034,174.78221,178.03252,178.03447,180.03676,7.2549996,180.03716,180.84001
19,19,2,8,2,1,5.000000e-01,8.882500e+00,1.0,18.0,180.94821,1.0,2,182.87988,low,1.9316722,1.0683278,183.39917,186.19843,186.20036,188.20189,7.253668,188.20229,197.08044
20,20,0,4,2,1,5.000000e-01,2.422500e+00,1.0,19.0,197.18904,2.0,4,199.3133,high,2.124261,0.875739,199.83322,202.44055,202.44098,204.44304,7.2539954,204.44344,206.86162
21,21,0,2,1,1,5.000000e-01,2.422500e+00,1.0,20.0,206.86601,1.0,0,208.81293,low,1.9469116,1.0530884,209.33238,212.11713,212.11725,214.11864,7.2526245,214.11905,216.53885
22,22,0,2,3,1,5.000000e-01,4.037500e+00,1.0,21.0,216.5464,2.0,2,218.2128,high,1.6663997,1.3336003,218.732,221.79688,221.79907,223.80144,7.255037,223.80185,227.83391
23,23,8,2,3,0,5.000000e-01,5.652500e+00,1.0,22.0,227.84152,1.0,8,230.1631,high,2.3215787,0.6784213,230.68314,233.0919,233.09387,235.09546,7.253927,235.09586,240.74437
24,24,2,4,2,1,2,8.075000e-01,1.0,23.0,240.8536,2.0,4,242.72981,high,1.8761922,1.1238078,243.24886,247.60416,247.6061,249.60782,8.754203,249.60822,250.41179
