TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,8,3,2,8.075000e-01,2.422500e+00,1.0,0.0,2.8000213e-06,0.0098075,4.018838,1.0,5.16562,1.146782,5.2660556,3.975718,9.243603,5.0,9.2437525,9.851175,5.8323374,9.851359,10.66108,--
2,2,4,2,1,8.075000e-01,8.075000e-01,1.0,1.0,--,--,10.674847,2.0,11.198904,0.5240576,11.299281,2.9834423,14.284377,1.0,14.284493,14.890796,4.21595,14.890947,15.700631,--
3,3,3,1,3,2.422500e+00,1.615000e+00,1.0,2.0,--,--,15.705744,1.0,16.432102,0.7263596,16.53246,3.5886405,20.122692,3.0,20.122808,20.730091,5.024348,20.730246,23.15448,--
4,4,6,2,3,2.422500e+00,2.422500e+00,1.0,3.0,--,--,23.1666,2.0,23.69903,0.5324313,23.79942,4.590069,28.392456,6.0,28.392584,28.997982,5.8313828,28.998144,31.422426,--
5,5,4,2,1,5.652500e+00,1.615000e+00,1.0,4.0,--,--,31.433071,1.0,32.065548,0.6324766,32.165924,3.6825235,35.84998,7.0,35.850098,36.455658,5.0225873,36.455807,42.110054,--
6,6,1,1,1,8.075000e-01,8.075000e-01,1.0,5.0,--,--,42.11292,2.0,42.63198,0.5190645,42.73234,2.9884355,45.722958,4.0,45.723072,46.328384,4.2154655,46.32854,47.13861,--
7,7,1,1,1,8.075000e-01,8.075000e-01,1.0,6.0,--,--,47.14042,1.0,47.86538,0.7249614,47.965744,2.7825387,50.749584,6.0,50.749702,51.353752,4.213333,51.353905,52.16413,--
8,8,1,1,1,2.422500e+00,2.422500e+00,1.0,7.0,--,--,52.165962,2.0,52.898888,0.7329242,52.999237,4.389576,57.39044,3.0,57.39056,58.002747,5.8367815,58.002895,60.427532,--
9,9,7,3,1,5.652500e+00,8.075000e-01,1.0,8.0,--,--,60.434196,1.0,61.1652,0.7310017,61.26557,2.7764983,64.04506,9.0,64.04518,64.65078,4.2165837,64.650925,70.30608,--
10,10,8,3,2,5.652500e+00,8.075000e-01,1.0,9.0,--,--,70.31142,2.0,71.048904,0.737485,71.14927,2.770015,73.92185,5.0,73.921974,74.526855,4.215432,74.527,80.18129,--
11,11,6,2,3,8.075000e-01,8.075000e-01,1.0,10.0,--,--,80.192276,1.0,80.93215,0.739875,81.03251,2.767625,83.80193,2.0,83.802055,84.40652,4.2142406,84.40666,85.21587,--
12,12,4,2,1,8.075000e-01,1.615000e+00,1.0,11.0,--,--,85.22634,2.0,85.848724,0.622383,85.9491,3.692617,89.643196,1.0,89.64331,90.249695,5.023355,90.24985,91.059555,--
13,13,6,2,3,4.037500e+00,8.075000e-01,1.0,12.0,--,--,91.06969,1.0,91.59884,0.5291532,91.69921,2.9783468,94.6805,3.0,94.68062,95.285225,4.21554,95.28538,99.32452,--
14,14,9,3,3,2.422500e+00,1.615000e+00,1.0,13.0,--,--,99.33059,2.0,99.965385,0.6347946,100.06576,3.6802053,103.74852,8.0,103.74864,104.353424,5.022832,104.35358,106.77791,--
15,15,9,3,3,8.075000e-01,2.422500e+00,1.0,14.0,--,--,106.78284,1.0,107.515335,0.732498,107.615685,4.390002,112.00833,4.0,112.00845,112.61241,5.829577,112.612564,113.421814,--
16,16,4,2,1,4.037500e+00,2.422500e+00,1.0,15.0,--,--,113.432465,2.0,114.16508,0.7326146,114.26545,4.3898854,118.65697,1.0,118.65709,119.261696,5.829234,119.26185,123.3012,--
17,17,7,3,1,8.075000e-01,1.615000e+00,1.0,16.0,--,--,123.30746,1.0,123.83195,0.5244909,123.93231,3.790509,127.723976,6.0,127.72409,128.32855,5.0210867,128.32869,129.138,--
18,18,3,1,3,8.075000e-01,1.615000e+00,1.0,17.0,--,--,129.14102,2.0,129.66493,0.5239133,129.76527,3.7910867,133.55951,7.0,133.55962,134.16423,5.02321,134.16438,134.97346,--
19,19,6,2,3,2.422500e+00,2.422500e+00,1.0,18.0,--,--,134.9845,1.0,136.1322,1.1477089,136.23262,3.974791,140.20906,1.0,140.20918,140.81349,5.828997,140.81364,143.23856,--
20,20,4,2,1,7.267500e+00,1.615000e+00,1.0,19.0,--,--,143.2488,2.0,144.28223,1.0334305,144.3826,3.2815695,147.66595,4.0,147.66608,148.27077,5.0219746,148.27092,155.54048,--
21,21,9,3,3,2.422500e+00,8.075000e-01,1.0,20.0,--,--,155.54669,1.0,156.18192,0.6352121,156.2823,2.872288,159.15698,2.0,159.1571,159.7618,4.2150993,159.76195,162.18678,--
22,22,3,1,3,8.075000e-01,2.422500e+00,1.0,21.0,--,--,162.18985,2.0,163.01718,0.827343,163.11755,4.295157,167.41542,8.0,167.41554,168.0255,5.835654,168.02565,168.8348,--
23,23,2,1,2,2.422500e+00,1.615000e+00,1.0,22.0,--,--,168.83664,1.0,169.56503,0.728398,169.66544,3.586602,173.25432,5.0,173.25444,173.85944,5.0228095,173.85959,176.28441,--
24,24,6,2,3,8.882500e+00,8.075000e-01,1.0,23.0,--,--,176.29564,2.0,176.93163,0.6359866,177.03198,2.8715134,179.90517,9.0,179.9053,180.50989,4.2142415,180.51004,189.39485,--
25,25,9,3,3,4.037500e+00,2.422500e+00,1.0,24.0,--,--,189.40128,1.0,190.03186,0.6305751,190.13223,4.491925,194.62631,2.0,194.62643,195.23056,5.829286,195.23071,199.27051,--
26,26,6,2,3,4.037500e+00,2.422500e+00,1.0,25.0,--,--,199.28177,2.0,199.91504,0.6332681,200.01541,4.489232,204.50763,8.0,204.50775,205.11125,5.829488,205.1114,209.15063,--
