TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,16,2.98,1,2,0,1.0,0.0,4.5922813,5.5006,5.516808,5.51692,6.5169964,6.5171757,2.0,1.083242,7.6004176,10.284182,3.7676334,10.284935,13.267131
2,2,3,32,0.5575,1,0,8,1.0,1.0,13.835315,14.767107,14.784143,14.784285,15.783937,15.784085,2.0,1.1500324,16.934116,19.54901,3.7654703,19.549665,20.109613
3,3,3,16,2.98,1,0,8,1.0,2.0,20.67448,21.600132,21.617233,21.61731,22.616419,22.616564,2.0,1.2004837,23.817047,26.383072,3.7670395,26.383709,29.365068
4,4,3,16,2.98,1,1,0,1.0,3.0,29.932875,30.850546,30.866768,30.866858,31.866549,31.866695,2.0,1.0334686,32.900166,35.63398,3.7678208,35.63462,38.616306
5,5,2,16,1.365,1,2,0,1.0,4.0,39.11086,40.100086,40.117016,40.117092,41.11638,41.11653,2.0,1.2840965,42.400627,44.882732,3.7667396,44.883377,46.249367
6,6,3,32,0.5575,1,8,0,1.0,5.0,46.844418,47.73379,47.750603,47.750698,48.750988,48.751133,1.0,0.9660668,49.717197,52.518,3.767411,52.518654,53.077896
7,7,3,16,0.5575,1,0,4,1.0,6.0,53.648373,54.566723,54.583744,54.58382,55.58387,55.584026,2.0,1.1836574,56.767685,59.35057,3.7670848,59.35122,59.909897
8,8,2,32,1.365,1,0,16,1.0,7.0,60.411175,61.399933,61.417145,61.41724,62.417892,62.41804,2.0,1.1826003,63.600643,66.184975,3.767469,66.185616,67.55164
9,9,3,32,0.5575,1,2,0,1.0,8.0,68.14328,69.050606,69.06694,69.06712,70.06808,70.06823,2.0,1.0491037,71.11733,73.83399,3.7663343,73.83467,74.39396
10,10,3,16,0.5575,1,2,0,1.0,9.0,74.96646,75.88364,75.899956,75.90004,76.90017,76.900314,2.0,0.9170491,77.81737,80.66627,3.7664886,80.666916,81.22654
11,11,3,32,0.5575,1,3,0,1.0,10.0,81.80295,82.71703,82.73345,82.73357,83.7339,83.73405,2.0,0.9665168,84.70057,87.50068,3.7671747,87.501335,88.060905
12,12,3,16,0.5575,1,0,4,1.0,11.0,88.63306,89.55036,89.566605,89.56668,90.566284,90.56643,2.0,1.2675477,91.83398,94.33244,3.76654,94.33308,94.892
13,13,2,32,0.5575,1,0,3,1.0,12.0,95.393936,96.38355,96.400536,96.400665,97.401085,97.40122,1.0,1.1157794,98.517006,101.16876,3.7680807,101.16941,101.72844
14,14,3,32,1.365,1,0,16,1.0,13.0,102.34007,103.21652,103.23374,103.23383,104.234375,104.23452,2.0,1.1994979,105.43402,108.00098,3.7670212,108.00165,109.3676
15,15,3,16,1.365,1,1,0,1.0,14.0,109.938286,110.86646,110.883675,110.88376,111.88398,111.884125,2.0,1.1159902,113.000114,115.65258,3.7689955,115.65322,117.01905
16,16,2,32,1.365,1,2,0,1.0,15.0,117.52734,118.51635,118.53368,118.53377,119.533,119.53314,2.0,0.8341232,120.36726,123.29948,3.766867,123.30011,124.66589
17,17,2,16,1.365,1,4,0,1.0,16.0,125.16066,126.149734,126.16686,126.16695,127.167015,127.16716,1.0,1.1833966,128.35056,130.934,3.7673883,130.93466,132.30066
18,18,2,16,1.365,1,8,0,1.0,17.0,132.81093,133.79955,133.81682,133.81691,134.81697,134.81711,1.0,1.2498488,136.06696,138.58391,3.7673478,138.58456,139.95052
19,19,2,16,6.21,1,0,4,1.0,18.0,140.46057,141.4498,141.46695,141.46709,142.46703,142.46716,2.0,1.0998381,143.567,146.23412,3.7675486,146.23482,152.446
20,20,2,16,2.98,1,0,8,1.0,19.0,152.94374,153.93341,153.95044,153.95058,154.95076,154.95091,2.0,1.0657572,156.01666,158.71812,3.7677493,158.71877,161.69963
21,21,2,32,0.5575,1,3,0,1.0,20.0,162.19408,163.18338,163.20038,163.20052,164.20093,164.20108,2.0,1.115582,165.31667,167.96902,3.768471,167.96967,168.52888
22,22,3,32,1.365,1,8,0,1.0,21.0,169.09668,170.01631,170.03352,170.03362,171.0333,171.03345,1.0,1.0835859,172.11703,174.7999,3.767011,174.80057,176.16682
23,23,2,32,0.5575,1,0,16,1.0,22.0,176.67706,177.66634,177.68358,177.68367,178.68307,178.68323,2.0,0.9505116,179.63374,182.44897,3.7663033,182.44965,183.00862
24,24,3,16,1.365,1,8,0,1.0,23.0,183.57597,184.49973,184.51675,184.51683,185.51762,185.51778,1.0,1.4990904,187.01686,189.28426,3.7670648,189.28494,190.65088
25,25,3,16,0.5575,1,0,8,1.0,24.0,191.22963,192.14964,192.16664,192.16672,193.16599,193.16614,2.0,1.1671427,194.33328,196.93335,3.767757,196.934,197.49373
26,26,3,16,0.5575,1,8,0,1.0,25.0,198.0545,198.98282,199.00027,199.00035,200.00064,200.0008,1.0,1.1829464,201.18373,203.76755,3.7672923,203.76819,204.32794
27,27,2,16,0.5575,1,0,1,1.0,26.0,204.8268,205.8163,205.83333,205.83342,206.83363,206.83377,1.0,1.0331793,207.86696,210.60088,3.7676544,210.60153,211.16052
28,28,2,32,0.5575,1,0,16,1.0,27.0,211.66039,212.64952,212.6667,212.6668,213.66687,213.66702,2.0,1.1164191,214.78345,217.43497,3.768485,217.43561,217.99588
29,29,3,32,4.595,1,0,8,1.0,28.0,218.58139,219.48343,219.49945,219.49954,220.49985,220.5,2.0,1.3503281,221.85033,224.267,3.7675316,224.26764,228.86398
30,30,2,32,0.5575,1,0,2,1.0,29.0,229.36063,230.34956,230.36671,230.36685,231.36797,231.36812,1.0,1.098634,232.46675,235.13397,3.7663941,235.13461,235.69394
31,31,3,32,0.5575,1,0,2,1.0,30.0,236.26343,237.18288,237.20003,237.2001,238.19983,238.19998,1.0,1.0003774,239.20036,241.96597,3.7665286,241.96661,242.52559
32,32,2,32,4.595,1,8,0,1.0,31.0,243.02708,244.01607,244.0331,244.03317,245.03291,245.03307,1.0,1.1504833,246.18355,248.79997,3.767444,248.80061,253.39699
33,33,2,16,0.5575,1,0,4,1.0,32.0,253.8935,254.88284,254.9,254.9001,255.9004,255.90054,2.0,1.1330318,257.03357,259.66696,3.7669485,259.6676,260.2269
