TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,32,4.595,1,3,0,1.0,0.0,4.5814495,5.5031295,5.520045,5.5202427,6.520046,6.5202136,1.0,0.9835002,7.503714,10.286919,3.7674072,10.287748,14.884665
2,2,3,32,1.365,1,8,0,1.0,1.0,15.384843,16.369429,16.386618,16.38671,17.387499,17.387648,1.0,1.3991666,18.786816,21.153965,3.7668593,21.154613,22.520882
3,3,3,32,0.5575,1,8,0,1.0,2.0,23.110435,24.020065,24.036257,24.036407,25.035921,25.036066,1.0,0.8673097,25.903376,28.802193,3.7666917,28.802868,29.361761
4,4,2,32,2.98,1,0,3,1.0,3.0,29.8635,30.852737,30.869959,30.870033,31.870617,31.870764,2.0,0.9154672,32.786232,35.637753,3.7675335,35.63841,38.619987
5,5,2,16,1.365,1,0,1,1.0,4.0,39.130074,40.119354,40.136593,40.136665,41.13605,41.1362,1.0,1.3340627,42.47026,44.902046,3.7663996,44.902702,46.268696
6,6,2,32,2.98,1,16,0,1.0,5.0,46.76386,47.75275,47.769665,47.769745,48.769028,48.769173,1.0,1.7338717,50.503044,52.53698,3.7683446,52.53762,55.518654
7,7,3,32,0.5575,1,0,2,1.0,6.0,56.095608,57.003395,57.01949,57.019615,58.019073,58.01922,1.0,1.3507205,59.36994,61.78594,3.7672653,61.786594,62.345848
8,8,2,16,0.5575,1,2,0,1.0,7.0,62.8468,63.83613,63.85304,63.853123,64.853775,64.85393,1.0,1.2154979,66.06942,68.621895,3.768509,68.62254,69.18195
9,9,3,16,0.5575,1,8,0,1.0,8.0,69.75417,70.66973,70.68609,70.686165,71.68695,71.6871,2.0,1.1824968,72.8696,75.45398,3.7674155,75.45462,76.013885
10,10,3,32,0.5575,1,2,0,1.0,9.0,76.62456,77.50257,77.51973,77.51982,78.51999,78.520134,2.0,1.449607,79.96974,82.28695,3.767364,82.28761,82.846855
11,11,3,16,0.5575,1,1,0,1.0,10.0,83.37777,84.336624,84.35274,84.35283,85.353325,85.35347,2.0,1.3498178,86.703285,89.120094,3.767158,89.120735,89.67973
12,12,2,16,0.5575,1,4,0,1.0,11.0,90.180595,91.16939,91.18635,91.18643,92.185715,92.18586,1.0,0.8669811,93.05284,95.954384,3.7690568,95.955025,96.51386
13,13,2,16,0.5575,1,4,0,1.0,12.0,97.0133,98.00271,98.0197,98.01979,99.020355,99.02049,1.0,0.9828707,100.003365,102.78714,3.767178,102.78778,103.34684
