onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.026348	1.561938	choice_friend	1.561938	2	high	0	2
9.280295	1.000000	outcome_friend_defect	1.561938	2	high	0	2
12.100507	1.704124	choice_friend	1.704124	8	high	0	8
17.351316	1.000000	outcome_friend_defect	1.704124	8	high	0	8
20.176270	2.011910	choice_friend	2.011910	4	high	2	4
25.429173	1.000000	outcome_friend_recip	2.011910	4	high	2	4
29.862894	1.275030	choice_friend	1.275030	4	low	4	8
36.615760	1.000000	outcome_friend_defect	1.275030	4	low	4	8
39.426308	1.795111	choice_computer	1.795111	2	low	2	8
46.178898	1.000000	outcome_computer_recip	1.795111	2	low	2	8
52.340607	1.946969	choice_stranger	1.946969	8	high	2	8
60.592728	1.000000	outcome_stranger_defect	1.946969	8	high	2	8
65.128910	1.542045	choice_stranger	1.542045	2	low	2	4
70.379760	1.000000	outcome_stranger_defect	1.542045	2	low	2	4
76.433740	1.454203	choice_friend	1.454203	2	low	2	8
83.187096	1.000000	outcome_friend_recip	1.454203	2	low	2	8
85.998180	1.539745	choice_computer	1.539745	2	low	2	8
91.249800	1.000000	outcome_computer_recip	1.539745	2	low	2	8
94.165855	1.655392	choice_stranger	1.655392	2	low	2	8
99.418580	1.000000	outcome_stranger_recip	1.655392	2	low	2	8
103.853455	1.083841	choice_friend	1.083841	8	high	4	8
109.106820	1.000000	outcome_friend_recip	1.083841	8	high	4	8
115.252940	1.418262	choice_stranger	1.418262	2	low	2	8
123.505130	1.000000	outcome_stranger_defect	1.418262	2	low	2	8
126.316850	1.687523	choice_computer	1.687523	4	high	0	4
131.568740	1.000000	outcome_computer_defect	1.687523	4	high	0	4
136.099080	1.222055	choice_stranger	1.222055	2	low	2	4
141.351560	1.000000	outcome_stranger_recip	1.222055	2	low	2	4
145.788530	1.482453	choice_friend	1.482453	8	high	2	8
152.541170	1.000000	outcome_friend_recip	1.482453	8	high	2	8
157.077510	1.710322	choice_stranger	1.710322	0	low	0	4
165.140140	1.530991	choice_computer	1.530991	0	low	0	8
173.203660	1.900547	choice_computer	1.900547	2	low	2	4
178.456050	1.000000	outcome_computer_defect	1.900547	2	low	2	4
181.374020	1.480244	choice_stranger	1.480244	2	low	2	8
188.125900	1.000000	outcome_stranger_recip	1.480244	2	low	2	8
191.043090	1.278026	choice_stranger	1.278026	0	low	0	2
207.084840	1.352656	choice_friend	1.352656	2	high	0	2
213.837050	1.000000	outcome_friend_recip	1.352656	2	high	0	2
219.878780	1.725369	choice_computer	1.725369	2	low	2	8
226.631520	1.000000	outcome_computer_defect	1.725369	2	low	2	8
229.454010	1.549652	choice_friend	1.549652	4	high	2	4
234.707340	1.000000	outcome_friend_defect	1.549652	4	high	2	4
242.360860	1.576545	choice_computer	1.576545	8	high	4	8
247.613750	1.000000	outcome_computer_defect	1.576545	8	high	4	8
250.533600	1.586513	choice_stranger	1.586513	0	low	0	8
263.452270	1.418372	choice_friend	1.418372	8	high	2	8
270.205350	1.000000	outcome_friend_defect	1.418372	8	high	2	8
274.640600	1.546004	choice_friend	1.546004	4	high	0	4
281.392880	1.000000	outcome_friend_recip	1.546004	4	high	0	4
285.819950	1.650505	choice_computer	1.650505	8	high	4	8
292.571470	1.000000	outcome_computer_recip	1.650505	8	high	4	8
296.996460	1.606926	choice_computer	1.606926	0	low	0	8
305.170170	1.550094	choice_stranger	1.550094	4	low	4	8
310.422300	1.000000	outcome_stranger_defect	1.550094	4	low	4	8
314.848600	1.354625	choice_computer	1.354625	0	low	0	2
324.525850	1.810744	choice_computer	1.810744	0	low	0	4
335.702800	1.600739	choice_stranger	1.600739	4	low	4	8
342.454770	1.000000	outcome_stranger_recip	1.600739	4	low	4	8
345.373500	1.663458	choice_stranger	1.663458	0	low	0	4
361.510560	1.609142	choice_computer	1.609142	2	low	2	4
368.263670	1.000000	outcome_computer_recip	1.609142	2	low	2	4
377.543980	1.376140	choice_friend	1.376140	8	high	2	8
385.795960	1.000000	outcome_friend_defect	1.376140	8	high	2	8
388.716860	1.520033	choice_stranger	1.520033	0	low	0	2
398.386380	1.216907	choice_stranger	1.216907	0	low	0	8
406.449130	1.603463	choice_computer	1.603463	2	low	2	8
411.701450	1.000000	outcome_computer_defect	1.603463	2	low	2	8
414.525480	1.394112	choice_friend	1.394112	4	high	0	4
419.777740	1.000000	outcome_friend_defect	1.394112	4	high	0	4
422.597320	1.655889	choice_friend	1.655889	8	high	0	8
427.850200	1.000000	outcome_friend_recip	1.655889	8	high	0	8
433.890700	1.662072	choice_computer	1.662072	0	low	0	2
