Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,2,1,2,2.422500e+00
2,8,0,2,0,5.000000e-01,2.422500e+00
3,4,2,1,1,5.000000e-01,2.422500e+00
4,2,8,3,1,2,8.075000e-01
5,0,8,3,1,5.000000e-01,8.075000e-01
6,0,8,3,0,2,8.075000e-01
7,8,2,2,0,5.000000e-01,8.075000e-01
8,0,4,2,0,2,7.267500e+00
9,8,4,2,0,5.000000e-01,2.422500e+00
10,8,2,3,0,5.000000e-01,2.422500e+00
11,2,8,2,0,2,2.422500e+00
12,0,4,1,1,3.500000e+00,8.075000e-01
13,4,2,3,0,2,5.652500e+00
14,8,0,1,0,5.000000e-01,8.075000e-01
15,0,2,2,0,5.000000e-01,8.075000e-01
16,2,8,1,1,2,8.882500e+00
17,2,8,1,1,5.000000e-01,8.075000e-01
18,0,4,1,0,5.000000e-01,4.037500e+00
19,4,2,2,0,5.000000e-01,4.037500e+00
20,8,4,1,0,3.500000e+00,8.075000e-01
21,2,0,1,1,5.000000e-01,8.075000e-01
22,4,8,2,1,5.000000e-01,8.075000e-01
23,8,4,1,1,2,4.037500e+00
24,2,8,2,1,2,8.075000e-01
25,2,0,1,0,2,8.075000e-01
26,2,0,2,1,5.000000e-01,8.075000e-01
27,8,4,3,0,2,8.075000e-01
28,2,8,3,0,3.500000e+00,8.075000e-01
29,4,2,2,1,2,2.422500e+00
30,4,8,3,1,5.000000e-01,7.267500e+00
31,0,8,1,1,2,8.075000e-01
32,2,4,3,1,5.000000e-01,5.652500e+00
33,0,4,3,1,5.000000e-01,4.037500e+00
34,0,4,2,1,2,2.422500e+00
35,2,8,1,0,5.000000e-01,8.075000e-01
36,0,8,2,1,3.500000e+00,8.075000e-01
37,2,8,3,1,5.000000e-01,2.422500e+00
38,4,0,3,0,2,8.075000e-01
39,0,2,3,0,5.000000e-01,8.075000e-01
40,2,4,1,0,5.000000e-01,2.422500e+00
41,8,2,1,0,5.000000e-01,4.037500e+00
42,0,2,3,1,5.000000e-01,2.422500e+00
