TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,1,1,5.000000e-01,2.422500e+00,1.0,0.0,4.013838,2.0,2,5.847481,low,1.8336431,1.1663569,6.3680444,9.264235,9.266245,11.2687235,7.2548857,11.269184,13.686828
2,2,8,2,2,1,5.000000e-01,8.075000e-01,1.0,1.0,13.79565,2.0,2,15.664413,low,1.8687631,1.1312369,16.184116,19.045902,19.047813,21.050615,7.254965,21.051006,21.853453
3,3,4,8,1,0,2,8.075000e-01,1.0,2.0,21.858925,1.0,4,23.814087,low,1.9551612,1.0448388,24.335276,28.608992,28.610954,30.613628,8.7547035,30.614017,31.416817
4,4,4,2,2,1,5.000000e-01,8.075000e-01,1.0,3.0,31.52572,2.0,2,33.36423,low,1.8385099,1.1614901,33.88318,36.776432,36.778526,38.780792,7.255071,38.781178,39.584312
5,5,2,8,2,1,2,2.422500e+00,1.0,4.0,39.691326,1.0,2,41.514553,low,1.8232269,1.1767731,42.033993,46.441338,46.441742,48.443756,8.75243,48.444157,50.863827
6,6,4,2,1,0,5.000000e-01,2.422500e+00,1.0,5.0,50.869286,2.0,2,52.597816,low,1.7285312,1.2714688,53.116848,56.11964,56.121593,58.12362,7.254334,58.12401,60.54275
7,7,0,4,2,1,2,8.075000e-01,1.0,6.0,60.65301,1.0,0,62.814587,low,2.1615748,0.8384252,63.33411,67.402756,67.40288,69.40485,8.751836,69.405235,70.211784
8,8,8,0,2,1,5.000000e-01,2.422500e+00,1.0,7.0,70.320724,2.0,0,72.34799,low,2.0272672,0.9727328,72.86711,75.57093,75.57105,77.573204,7.2524767,77.5736,79.99373
9,9,2,8,3,0,2,4.037500e+00,1.0,8.0,80.00111,1.0,2,81.96446,low,1.9633584,1.0366416,82.48355,86.75132,86.7532,88.75581,8.754707,88.756226,92.78839
10,10,8,2,3,0,2,2.422500e+00,1.0,9.0,92.794754,2.0,2,94.447914,low,1.6531603,1.3468397,94.96787,99.54491,99.54531,101.54745,8.752699,101.54784,103.96682
11,11,8,4,1,1,5.000000e-01,4.037500e+00,1.0,10.0,103.97105,2.0,4,106.06432,low,2.093275,0.90672493,106.583786,109.22186,109.22383,111.22544,7.2543902,111.22584,115.25907
12,12,2,4,3,1,5.000000e-01,8.075000e-01,1.0,11.0,115.26519,1.0,2,116.91411,low,1.6489162,1.3510838,117.43397,120.51547,120.51723,122.519745,7.254555,122.52015,123.322784
13,13,2,8,1,1,2,4.037500e+00,1.0,12.0,123.32711,1.0,2,125.197395,low,1.8702791,1.1297209,125.718124,130.07693,130.07892,132.08052,8.753404,132.0809,136.11487
14,14,0,8,1,1,3.500000e+00,8.075000e-01,1.0,13.0,136.11818,1.0,0,138.4977,low,2.3795142,0.6204858,139.01727,144.36832,144.36844,146.37036,10.252168,146.37074,147.1767
15,15,8,0,1,0,2,8.075000e-01,1.0,14.0,147.18118,1.0,8,149.96414,high,2.782953,0.217047,150.4833,153.93149,153.93344,155.9356,8.754403,155.93599,156.74008
16,16,2,0,1,1,3.500000e+00,7.267500e+00,1.0,15.0,156.74329,1.0,2,158.96422,high,2.2209327,0.7790672,159.48425,164.99371,164.99574,166.99849,10.255207,166.99887,174.2615
17,17,0,2,3,1,3.500000e+00,8.075000e-01,1.0,16.0,174.26904,2.0,2,176.28084,high,2.0117989,0.9882011,176.80011,182.51987,182.52162,184.52473,10.2556925,184.52512,185.32622
18,18,8,2,3,1,5.000000e-01,4.037500e+00,1.0,17.0,185.33131,2.0,2,187.11443,low,1.7831216,1.2168784,187.63391,190.58171,190.5821,192.58476,7.2534566,192.58516,196.61977
19,19,8,4,3,0,2,8.075000e-01,1.0,18.0,196.6249,2.0,4,198.59753,low,1.9726428,1.0273572,199.117,203.3752,203.37718,205.38004,8.75515,205.38043,206.18289
20,20,0,8,2,0,3.500000e+00,2.422500e+00,1.0,19.0,206.29213,1.0,0,208.29726,low,2.005128,0.9948721,208.81662,214.543,214.54312,216.54474,10.252604,216.54514,218.96538
21,21,0,2,1,0,2,2.422500e+00,1.0,20.0,218.96956,2.0,2,220.66414,high,1.694584,1.305416,221.18312,225.72081,225.72275,227.72627,8.756716,227.72667,230.14177
22,22,2,8,2,0,5.000000e-01,2.422500e+00,1.0,21.0,230.25146,1.0,2,232.01404,low,1.7625735,1.2374265,232.53412,235.5023,235.50406,237.50638,7.2549186,237.50676,239.92473
23,23,8,4,3,1,2,8.075000e-01,1.0,22.0,239.93217,2.0,4,241.81396,low,1.8817923,1.1182077,242.3339,246.68175,246.6835,248.68585,8.753674,248.68623,249.48933
24,24,2,8,3,1,5.000000e-01,8.075000e-01,1.0,23.0,249.49588,1.0,2,251.26396,low,1.7680748,1.2319252,251.78304,254.74673,254.74713,256.74936,7.2534795,256.74976,257.55377
25,25,0,2,2,1,5.000000e-01,8.075000e-01,1.0,24.0,257.6624,2.0,2,259.64694,high,1.9845273,1.0154727,260.1664,262.91318,262.91507,264.91678,7.254368,264.91718,265.7208
26,26,2,8,1,0,5.000000e-01,8.075000e-01,1.0,25.0,265.72638,1.0,2,267.46393,low,1.7375516,1.2624484,267.98355,270.97662,270.97858,272.98096,7.2545705,272.98135,273.7838
27,27,0,4,2,0,5.000000e-01,8.075000e-01,1.0,26.0,273.89258,1.0,0,276.19733,low,2.3047366,0.6952635,276.7176,279.14276,279.14285,281.14423,7.251647,281.14462,281.94974
28,28,4,2,3,0,5.000000e-01,8.075000e-01,1.0,27.0,281.9572,2.0,2,283.5969,low,1.639688,1.360312,284.11606,287.20703,287.20886,289.21075,7.2535524,289.21115,290.01443
29,29,8,4,2,1,5.000000e-01,7.267500e+00,1.0,28.0,290.12564,2.0,4,292.38068,low,2.2550535,0.7449464,292.9,295.37573,295.37762,297.37918,7.253565,297.37958,304.6427
30,30,8,0,3,1,5.000000e-01,8.075000e-01,1.0,29.0,304.64902,1.0,8,307.16367,high,2.5146363,0.4853637,307.68393,309.89905,309.90082,311.9026,7.2535477,311.90295,312.70657
31,31,8,2,2,0,2,8.075000e-01,1.0,30.0,312.81616,2.0,2,314.99713,low,2.1809738,0.8190263,315.5165,319.5664,319.56815,321.5699,8.753711,321.57025,322.375
32,32,2,0,3,0,2,8.075000e-01,1.0,31.0,322.3825,1.0,2,324.28003,high,1.8974979,1.1025021,324.8009,329.1326,329.13443,331.13736,8.754851,331.13776,331.94138
33,33,0,4,3,1,2,2.422500e+00,1.0,32.0,331.94775,2.0,4,334.44672,high,2.498968,0.5010322,334.9669,338.69885,338.7007,340.7024,8.754645,340.7028,343.12094
34,34,8,4,2,0,5.000000e-01,2.422500e+00,1.0,33.0,343.2299,2.0,4,345.13043,low,1.9005581,1.0994419,345.65,348.4804,348.48215,350.48373,7.2538524,350.48413,352.9037
35,35,0,2,2,0,5.000000e-01,8.075000e-01,1.0,34.0,353.01575,2.0,2,354.49686,high,1.4811332,1.5188668,355.01553,358.2655,358.2659,360.2688,7.2530484,360.26917,361.07266
36,36,0,4,1,0,5.000000e-01,2.422500e+00,1.0,35.0,361.07684,2.0,4,363.56375,high,2.486903,0.5130971,364.0834,366.32782,366.3298,368.33188,7.255023,368.33228,370.7499
37,37,0,8,3,0,5.000000e-01,5.652500e+00,1.0,36.0,370.7562,1.0,0,373.0636,low,2.3073945,0.6926055,373.5829,376.00745,376.00757,378.0097,7.253517,378.0101,383.6582
38,38,4,0,3,0,5.000000e-01,5.652500e+00,1.0,37.0,383.66452,1.0,4,385.64688,high,1.9823503,1.0176497,386.166,388.91562,388.91745,390.91946,7.254921,390.91983,396.56784
39,39,8,2,1,0,2,8.075000e-01,1.0,38.0,396.57343,2.0,2,398.12988,low,1.5564536,1.4435464,398.6492,403.32437,403.32632,405.32782,8.75441,405.32822,406.13144
40,40,2,4,2,0,5.000000e-01,8.075000e-01,1.0,39.0,406.24106,1.0,2,407.91367,low,1.672613,1.327387,408.43253,411.49133,411.4931,413.49573,7.254671,413.4961,414.29874
41,41,0,4,1,1,5.000000e-01,8.882500e+00,1.0,40.0,414.30316,2.0,4,416.8132,high,2.510028,0.4899721,417.3332,419.55417,419.5562,421.5593,7.256132,421.5597,430.43582
42,42,8,2,1,1,2,4.037500e+00,1.0,41.0,430.44028,2.0,2,432.04633,low,1.6060522,1.3939478,432.56653,437.1908,437.19122,439.19284,8.752561,439.19324,443.2278
