Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,0,3,0,2,8.075000e-01
2,4,8,1,1,2,8.075000e-01
3,8,4,3,0,2,8.075000e-01
4,8,2,1,0,2,2.422500e+00
5,0,8,3,0,2,8.075000e-01
6,2,8,2,1,2,2.422500e+00
7,0,8,2,1,2,8.075000e-01
8,2,4,2,0,5.000000e-01,2.422500e+00
9,4,8,3,1,5.000000e-01,8.075000e-01
10,8,2,3,1,3.500000e+00,2.422500e+00
11,4,2,1,0,3.500000e+00,4.037500e+00
12,4,2,2,1,5.000000e-01,2.422500e+00
13,8,4,1,0,5.000000e-01,8.075000e-01
14,8,2,1,0,3.500000e+00,4.037500e+00
15,2,0,3,1,2,2.422500e+00
16,4,0,2,1,5.000000e-01,8.075000e-01
17,2,0,2,1,5.000000e-01,2.422500e+00
18,2,8,3,0,5.000000e-01,4.037500e+00
19,4,0,2,0,5.000000e-01,4.037500e+00
20,0,8,2,0,2,2.422500e+00
21,2,0,1,0,5.000000e-01,8.075000e-01
22,8,0,1,1,5.000000e-01,2.422500e+00
23,2,0,1,1,5.000000e-01,8.075000e-01
24,0,8,3,1,5.000000e-01,8.075000e-01
25,8,2,1,1,2,5.652500e+00
26,4,8,2,0,5.000000e-01,8.075000e-01
27,2,8,3,1,2,8.075000e-01
28,8,2,1,1,2,2.422500e+00
29,4,0,1,0,2,4.037500e+00
30,2,0,3,0,5.000000e-01,8.075000e-01
31,8,2,2,0,5.000000e-01,7.267500e+00
32,0,2,2,0,5.000000e-01,8.075000e-01
33,8,2,2,0,2,7.267500e+00
34,2,8,2,1,3.500000e+00,8.075000e-01
35,2,4,3,0,5.000000e-01,8.882500e+00
36,8,4,2,1,5.000000e-01,8.075000e-01
37,4,2,1,1,5.000000e-01,8.075000e-01
38,0,8,1,0,2,8.075000e-01
39,2,4,3,1,5.000000e-01,8.075000e-01
40,8,2,3,0,5.000000e-01,5.652500e+00
41,4,0,3,1,5.000000e-01,8.075000e-01
42,4,0,1,1,5.000000e-01,2.422500e+00
