TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,8,4,3,0,2,8.075000e-01,1.0,0.0,4.047839,1.0,8,5.925996,high,1.8781565,1.1218435,6.4454117,10.797593,10.802119,12.804207,8.756368,12.804655,13.605985
2,2,0,8,3,0,5.000000e-01,7.267500e+00,1.0,1.0,13.620706,2.0,8,15.175499,high,1.5547938,1.4452062,15.696822,18.870974,18.871391,20.873672,7.252967,20.874056,28.138369
3,3,2,8,2,1,2,8.075000e-01,1.0,2.0,28.257475,1.0,2,30.209248,low,1.951773,1.048227,30.728914,35.008,35.01082,37.012943,8.755466,37.013325,37.81568
4,4,2,0,2,0,5.000000e-01,5.652500e+00,1.0,3.0,37.925884,1.0,2,39.642567,high,1.7166831,1.2833169,40.162,43.175922,43.177723,45.179955,7.25407,45.180332,50.82906
5,5,2,8,2,1,5.000000e-01,2.422500e+00,1.0,4.0,50.944546,1.0,2,53.025734,low,2.081189,0.918811,53.545654,56.19465,56.196537,58.198963,7.2544203,58.19934,60.61784
6,6,8,2,2,0,5.000000e-01,7.267500e+00,1.0,5.0,60.731785,2.0,2,62.342907,low,1.6111201,1.3888799,62.86215,65.98281,65.98457,67.986786,7.2549977,67.98717,75.24944
7,7,8,0,2,1,5.000000e-01,4.037500e+00,1.0,6.0,75.36645,2.0,0,77.15892,low,1.7924758,1.2075242,77.678894,80.61692,80.61704,82.61862,7.252178,82.619,86.654236
8,8,8,0,3,1,5.000000e-01,8.075000e-01,1.0,7.0,86.66782,1.0,8,88.10937,high,1.4415461,1.5584539,88.62837,91.91879,91.920654,93.92235,7.2545276,93.92273,94.72587
9,9,8,4,2,0,2,8.075000e-01,1.0,8.0,94.83416,2.0,4,96.80952,low,1.9753605,1.0246395,97.32813,101.58405,101.58577,103.587715,8.753559,103.58815,104.39226
10,10,2,4,2,0,5.000000e-01,2.422500e+00,1.0,9.0,104.504196,1.0,2,106.20922,low,1.705022,1.294978,106.72916,109.75465,109.755035,111.757935,7.253735,111.75831,114.17787
11,11,2,8,1,1,5.000000e-01,8.075000e-01,1.0,10.0,114.18564,1.0,2,115.97587,low,1.7902268,1.2097732,116.494354,119.43695,119.43899,121.44065,7.255009,121.44104,122.243546
12,12,8,2,1,1,5.000000e-01,2.422500e+00,1.0,11.0,122.24801,2.0,2,124.12577,low,1.8777671,1.1222329,124.645096,127.498634,127.49902,129.50099,7.2529907,129.50137,131.92093
13,13,8,2,3,0,5.000000e-01,8.882500e+00,1.0,12.0,131.93437,1.0,8,133.19206,high,1.2577008,1.7422992,133.71227,137.18526,137.18718,139.18896,7.2545958,139.18935,148.06801
14,14,4,0,2,1,5.000000e-01,8.075000e-01,1.0,13.0,148.18044,2.0,0,150.0924,low,1.9119773,1.0880227,150.61203,153.43228,153.43239,155.43436,7.253926,155.43474,156.23874
15,15,8,2,2,0,5.000000e-01,2.422500e+00,1.0,14.0,156.34825,2.0,2,157.92589,low,1.5776358,1.4223642,158.44502,161.59894,161.60065,163.60295,7.254701,163.60335,166.02135
16,16,2,0,1,0,5.000000e-01,8.075000e-01,1.0,15.0,166.0275,1.0,2,167.69173,high,1.6642307,1.3357693,168.21214,171.27782,171.27992,173.28192,7.2544284,173.2823,174.08565
17,17,8,2,3,0,2,8.075000e-01,1.0,16.0,174.10179,1.0,8,175.49236,high,1.3905745,1.6094255,176.01118,180.85191,180.85387,182.85599,8.754203,182.85638,183.6599
18,18,2,4,3,0,3.500000e+00,4.037500e+00,1.0,17.0,183.67487,2.0,4,185.32567,high,1.6507952,1.3492048,185.84457,191.92593,191.92633,193.93044,10.25557,193.93082,197.96204
19,19,4,2,1,0,5.000000e-01,8.075000e-01,1.0,18.0,197.96753,2.0,2,200.05914,low,2.091607,0.908393,200.579,203.21786,203.21976,205.22194,7.2544045,205.22232,206.02568
20,20,8,2,3,1,2,2.422500e+00,1.0,19.0,206.04034,1.0,8,207.35883,high,1.3184834,1.6815166,207.87924,212.79144,212.7933,214.79504,8.754691,214.79543,217.2126
21,21,0,2,3,1,2,2.422500e+00,1.0,20.0,217.2261,2.0,2,218.70915,high,1.4830486,1.5169514,219.22806,223.9769,223.9773,225.97931,8.75321,225.97969,228.39891
22,22,4,2,2,1,2,2.422500e+00,1.0,21.0,228.51057,2.0,2,230.07571,low,1.5651352,1.4348648,230.5961,235.26207,235.26392,237.26561,8.755033,237.26599,239.68301
23,23,4,0,3,1,2,8.075000e-01,1.0,22.0,239.69788,1.0,4,241.22554,high,1.5276716,1.4723284,241.7451,246.4491,246.45099,248.45378,8.755918,248.45418,249.25581
24,24,4,8,1,0,2,8.075000e-01,1.0,23.0,249.2606,1.0,4,251.50871,low,2.248105,0.7518949,252.02785,256.0108,256.0128,258.01508,8.754458,258.01544,258.81793
25,25,8,2,1,0,2,2.422500e+00,1.0,24.0,258.8225,2.0,2,260.2924,low,1.4698693,1.5301307,260.81104,265.57294,265.57333,267.5756,8.753084,267.57602,269.9953
26,26,0,4,1,1,5.000000e-01,4.037500e+00,1.0,25.0,269.9998,1.0,0,271.7083,low,1.7085247,1.2914753,272.22812,275.2497,275.2498,277.252,7.2522254,277.25238,281.28757
27,27,4,8,1,1,5.000000e-01,8.075000e-01,1.0,26.0,281.29202,1.0,4,282.8755,low,1.583474,1.416526,283.39484,286.54297,286.54504,288.54797,7.255947,288.54834,289.34955
28,28,0,4,1,0,3.500000e+00,8.075000e-01,1.0,27.0,289.35385,1.0,0,290.67532,low,1.3214858,1.6785142,291.19467,297.60474,297.60486,299.60678,10.252931,299.60715,300.41202
29,29,4,8,2,1,5.000000e-01,4.037500e+00,1.0,28.0,300.5223,1.0,4,302.0257,low,1.50337,1.49663,302.54425,305.77307,305.77496,307.77756,7.255244,307.77792,311.80994
30,30,0,8,2,0,5.000000e-01,8.075000e-01,1.0,29.0,311.919,1.0,0,313.22586,low,1.3068604,1.6931396,313.74426,317.16904,317.16916,319.17102,7.2520194,319.1714,319.97662
31,31,2,0,2,1,3.500000e+00,8.075000e-01,1.0,30.0,320.08737,1.0,2,321.30902,high,1.2216523,1.7783477,321.82806,328.33835,328.33875,330.34082,10.253446,330.3412,331.1455
32,32,2,4,3,1,2,2.422500e+00,1.0,31.0,331.16098,2.0,4,332.84174,high,1.6807728,1.3192272,333.36108,337.91122,337.91312,339.91583,8.754866,339.91623,342.33347
33,33,0,2,1,1,5.000000e-01,8.075000e-01,1.0,32.0,342.3396,1.0,0,343.92493,low,1.585347,1.414653,344.44418,347.58954,347.58966,349.59198,7.2523823,349.59235,350.3976
34,34,0,2,3,0,3.500000e+00,8.075000e-01,1.0,33.0,350.41122,2.0,2,351.90842,high,1.4971912,1.5028088,352.42706,358.66196,358.66388,360.66696,10.255732,360.66733,361.46896
35,35,4,0,3,0,2,2.422500e+00,1.0,34.0,361.48367,1.0,4,362.94144,high,1.45777,1.54223,363.4615,368.2348,368.2352,370.2375,8.753834,370.23788,372.6561
36,36,0,8,1,0,2,8.075000e-01,1.0,35.0,372.66138,1.0,0,374.45856,low,1.7972043,1.2027957,374.97757,379.41183,379.41196,381.41403,8.752655,381.4144,382.2187
37,37,8,4,3,1,5.000000e-01,8.075000e-01,1.0,36.0,382.23425,1.0,8,383.49124,high,1.2569846,1.7430154,384.01086,387.4841,387.48596,389.4878,7.253546,389.4882,390.2918
38,38,8,2,3,1,2,8.075000e-01,1.0,37.0,390.3057,1.0,8,391.64185,high,1.3361514,1.6638486,392.16138,397.05646,397.05685,399.05948,8.753758,399.05984,399.86307
39,39,8,0,1,1,5.000000e-01,8.075000e-01,1.0,38.0,399.86716,2.0,0,401.55872,low,1.6915574,1.3084426,402.07727,405.11682,405.11694,407.1191,7.2519274,407.11948,407.92572
