Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,8,2,1,3.500000e+00,8.075000e-01
2,2,4,3,0,5.000000e-01,4.037500e+00
3,2,8,2,0,2,8.075000e-01
4,4,0,1,1,3.500000e+00,2.422500e+00
5,8,4,2,1,2,5.652500e+00
6,0,2,3,0,5.000000e-01,8.075000e-01
7,8,0,1,1,5.000000e-01,8.075000e-01
8,8,2,1,1,5.000000e-01,5.652500e+00
9,4,8,1,0,3.500000e+00,2.422500e+00
10,8,2,3,1,5.000000e-01,8.075000e-01
11,0,2,3,1,5.000000e-01,8.075000e-01
12,2,8,3,0,3.500000e+00,4.037500e+00
13,0,4,3,1,5.000000e-01,2.422500e+00
14,4,0,3,0,5.000000e-01,8.075000e-01
15,8,0,3,0,5.000000e-01,7.267500e+00
16,8,2,2,1,5.000000e-01,8.075000e-01
17,8,4,3,0,2,4.037500e+00
18,8,2,2,0,2,8.075000e-01
19,4,2,2,1,5.000000e-01,2.422500e+00
20,8,2,1,0,5.000000e-01,8.882500e+00
21,2,4,2,0,2,2.422500e+00
22,8,2,2,1,2,8.075000e-01
23,2,4,3,1,5.000000e-01,8.075000e-01
24,4,2,1,1,2,2.422500e+00
25,2,0,2,1,2,8.075000e-01
26,8,0,1,0,2,8.075000e-01
27,0,4,2,1,5.000000e-01,8.075000e-01
28,4,0,2,0,2,8.075000e-01
29,2,0,1,1,5.000000e-01,4.037500e+00
30,4,8,3,1,5.000000e-01,2.422500e+00
31,8,0,2,0,5.000000e-01,8.075000e-01
32,4,0,1,0,2,2.422500e+00
33,8,2,1,1,2,7.267500e+00
34,4,2,1,0,5.000000e-01,8.075000e-01
35,0,8,3,1,2,2.422500e+00
36,0,2,1,0,5.000000e-01,4.037500e+00
37,2,0,2,0,2,8.075000e-01
38,8,2,3,1,5.000000e-01,8.075000e-01
39,8,4,1,1,5.000000e-01,2.422500e+00
40,2,8,3,0,2,8.075000e-01
41,8,4,2,0,5.000000e-01,2.422500e+00
42,2,8,1,0,5.000000e-01,8.075000e-01
