TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,4,3,1,2,2.422500e+00,1.0,0.0,4.0363584,999.0,999.0,7.0398755,999.0,0.0,0.0,7.0431643,10.786111,999.0,999.0,994.9636,12.793474,15.208732
2,2,8,2,3,0,5.000000e-01,2.422500e+00,1.0,1.0,15.225839,2.0,2,16.723612,low,1.4977736,1.5022264,17.243736,20.47701,20.481182,22.483688,7.257849,22.48407,24.899002
3,3,2,8,3,1,2,8.075000e-01,1.0,2.0,24.904163,2.0,8,26.823854,high,1.91969,1.08031,27.343975,31.654821,31.656797,33.66005,8.755884,33.660423,34.4623
4,4,0,8,3,1,2,8.075000e-01,1.0,3.0,34.466614,2.0,8,36.573414,high,2.1068008,0.8931992,37.09314,41.2171,41.2175,43.21979,8.753179,43.220173,44.024776
5,5,4,8,1,0,5.000000e-01,2.422500e+00,1.0,4.0,44.030396,2.0,8,46.123756,high,2.0933592,0.9066407,46.642757,49.28089,49.28281,51.28501,7.254614,51.285404,53.703053
6,6,8,4,2,0,5.000000e-01,4.037500e+00,1.0,5.0,53.814278,1.0,8,56.123753,high,2.3094754,0.6905246,56.64328,59.06514,59.0669,61.0691,7.2548227,61.069485,65.102036
7,7,0,8,3,0,3.500000e+00,2.422500e+00,1.0,6.0,65.10854,2.0,8,67.34043,high,2.231886,0.768114,67.85933,73.35917,73.36104,75.36318,10.254639,75.363556,77.7809
8,8,0,8,2,0,2,8.075000e-01,1.0,7.0,77.889275,2.0,8,80.27319,high,2.3839178,0.6160823,80.79445,84.63915,84.64086,86.64302,8.75375,86.6434,87.4471
9,9,2,4,1,1,5.000000e-01,2.422500e+00,1.0,8.0,87.45253,2.0,4,89.90689,high,2.4543657,0.5456342,90.42624,92.7029,92.704956,94.70797,7.2554407,94.70835,97.12596
10,10,0,2,1,0,2,8.075000e-01,1.0,9.0,97.13043,1.0,0,99.80704,low,2.6766088,0.3233912,100.32624,103.88107,103.88119,105.88293,8.752496,105.88331,106.68878
11,11,2,0,3,1,3.500000e+00,8.075000e-01,1.0,10.0,106.6951,1.0,2,108.87374,high,2.1786392,0.8213608,109.393745,114.94462,114.94649,116.94812,10.253016,116.948494,117.75305
12,12,8,2,1,0,2,8.075000e-01,1.0,11.0,117.75836,2.0,2,119.89044,low,2.1320772,0.8679228,120.40965,124.50921,124.51125,126.5129,8.754535,126.513504,127.316086
13,13,4,8,3,1,2,2.422500e+00,1.0,12.0,127.32255,2.0,8,129.3741,high,2.051552,0.9484479,129.89398,134.07323,134.07518,136.07687,8.754326,136.07727,138.4954
