TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,9,3,3,8.075000e-01,2.422500e+00,1.0,0.0,2.7000206e-06,0.0096199,4.024939,1.0,5.265023,1.240084,5.365502,3.882416,9.250866,3.0,9.25101,9.859561,5.834622,9.859771,10.668891,--
2,2,3,1,3,8.075000e-01,2.422500e+00,1.0,1.0,--,--,10.6751375,1.0,12.331849,1.6567115,12.432204,3.4657886,15.899038,1.0,15.899158,16.504015,5.828878,16.504177,17.314377,--
3,3,2,1,2,8.075000e-01,1.615000e+00,1.0,2.0,--,--,17.316187,1.0,17.948584,0.6323963,18.048931,3.6826036,21.733877,5.0,21.733992,22.340462,5.024276,22.340628,23.14989,--
4,4,4,2,1,2.422500e+00,1.615000e+00,1.0,3.0,--,--,23.164242,1.0,24.415333,1.2510906,24.515726,3.0639093,27.581863,6.0,27.581976,28.188858,5.024616,28.189007,30.61389,--
5,5,5,2,2,4.037500e+00,1.615000e+00,1.0,4.0,--,--,30.624125,1.0,31.365255,0.7411308,31.465601,3.5738692,35.04137,5.0,35.04148,35.64598,5.0218573,35.64614,39.68691,--
6,6,4,2,1,4.037500e+00,2.422500e+00,1.0,5.0,--,--,39.697067,1.0,40.33195,0.6348872,40.432297,4.4876127,44.921795,9.0,44.921906,45.52708,5.8300138,45.52722,49.566685,--
7,7,4,2,1,8.075000e-01,1.615000e+00,1.0,6.0,--,--,49.577038,1.0,50.61508,1.0380446,50.715424,3.2769554,53.993896,6.0,53.99401,54.598038,5.0209994,54.5982,55.407597,--
8,8,3,1,3,8.075000e-01,8.075000e-01,1.0,7.0,--,--,55.410847,1.0,56.348392,0.9375431,56.448742,2.569957,59.0208,2.0,59.020916,59.627007,4.216159,59.627155,60.43694,--
9,9,7,3,1,2.422500e+00,8.075000e-01,1.0,8.0,--,--,60.449825,1.0,61.381527,0.9317024,61.481895,2.5757976,64.05989,8.0,64.060005,64.66593,4.216105,64.666084,67.09052,--
10,10,1,1,1,8.075000e-01,2.422500e+00,1.0,9.0,--,--,67.09348,1.0,67.61488,0.5214024,67.7153,4.6010976,72.318825,7.0,72.31894,72.92401,5.830527,72.924164,73.73405,--
