TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,9,3,3,8.075000e-01,2.422500e+00,1.0,0.0,2.8000213e-06,0.0102988,4.018891,2.0,5.4757204,1.4568297,5.5761976,3.6656704,9.244022,6.0,9.24418,9.852536,5.8336453,9.85274,10.661796,--
2,2,3,1,3,2.422500e+00,2.422500e+00,1.0,1.0,--,--,10.666718,1.0,11.708943,1.0422255,11.80931,4.0802746,15.891608,3.0,15.891724,16.49701,5.830292,16.497166,18.922102,--
3,3,4,2,1,8.075000e-01,2.422500e+00,1.0,2.0,--,--,18.935902,2.0,19.775784,0.839882,19.876175,4.282618,24.160736,1.0,24.160866,24.767252,5.8313513,24.767405,25.576963,--
4,4,2,1,2,8.075000e-01,2.422500e+00,1.0,3.0,--,--,25.579979,1.0,26.408854,0.8288745,26.509275,4.2936254,30.805475,5.0,30.80559,31.412931,5.8329525,31.413092,32.223186,--
5,5,1,1,1,8.075000e-01,8.075000e-01,1.0,4.0,--,--,32.225105,1.0,32.959015,0.7339093,33.059498,2.7735908,35.83521,6.0,35.835327,36.44032,4.2152133,36.44048,37.249756,--
6,6,9,3,3,8.882500e+00,2.422500e+00,1.0,5.0,--,--,37.256214,2.0,37.77632,0.5201066,37.87668,4.6023936,42.481537,9.0,42.48167,43.089127,5.8329115,43.089287,51.97392,--
7,7,9,3,3,7.267500e+00,2.422500e+00,1.0,6.0,--,--,51.978657,2.0,52.80858,0.8299198,52.90894,4.29258,57.20295,6.0,57.20308,57.806614,5.8279543,57.806767,65.075874,--
8,8,9,3,3,5.652500e+00,2.422500e+00,1.0,7.0,--,--,65.08012,2.0,65.82559,0.7454775,65.925995,4.3770223,70.3051,6.0,70.30523,70.90888,5.8287706,70.909035,76.563644,--
9,9,8,3,2,2.422500e+00,8.075000e-01,1.0,8.0,--,--,76.56792,2.0,77.408905,0.8409916,77.50933,2.6665084,80.177925,5.0,80.17806,80.78342,4.2154984,80.78356,83.20873,--
10,10,7,3,1,8.075000e-01,8.075000e-01,1.0,9.0,--,--,83.213,2.0,83.94191,0.728906,84.04255,2.778594,86.82321,4.0,86.823326,87.42882,4.215815,87.42898,88.23836,--
11,11,1,1,1,4.037500e+00,2.422500e+00,1.0,10.0,--,--,88.24136,1.0,88.97552,0.7341563,89.075935,4.388344,93.46651,8.0,93.46663,94.072105,5.830744,94.07226,98.11273,--
12,12,8,3,2,8.075000e-01,2.422500e+00,1.0,11.0,--,--,98.11804,2.0,98.95866,0.8406082,99.05907,4.281892,103.34265,5.0,103.34277,103.94805,5.830009,103.948204,104.75748,--
13,13,6,2,3,4.037500e+00,1.615000e+00,1.0,12.0,--,--,104.769485,2.0,105.80851,1.0390302,105.90886,3.2759697,109.1859,6.0,109.18602,109.79157,5.022091,109.791725,113.831795,--
14,14,7,3,1,4.037500e+00,8.075000e-01,1.0,13.0,--,--,113.8374,2.0,114.57535,0.737944,114.67575,2.769556,117.44736,3.0,117.44748,118.05275,4.215345,118.05291,122.09223,--
15,15,2,1,2,8.075000e-01,8.075000e-01,1.0,14.0,--,--,122.09532,1.0,122.825554,0.730233,122.92595,2.777267,125.706535,5.0,125.70666,126.311615,4.216292,126.31177,127.12189,--
16,16,7,3,1,4.037500e+00,2.422500e+00,1.0,15.0,--,--,127.12751,2.0,128.2754,1.1478958,128.37582,3.9746041,132.35193,4.0,132.35207,132.9568,5.8292947,132.95695,136.99637,--
17,17,1,1,1,8.075000e-01,1.615000e+00,1.0,16.0,--,--,136.9992,1.0,137.94215,0.942948,138.04254,3.372052,141.41748,6.0,141.41762,142.02184,5.022623,142.02199,142.83133,--
18,18,7,3,1,8.075000e-01,2.422500e+00,1.0,17.0,--,--,142.83656,2.0,143.45952,0.6229547,143.55994,4.499545,148.06195,4.0,148.06209,148.667,5.8304453,148.66716,149.47646,--
19,19,3,1,3,8.075000e-01,1.615000e+00,1.0,18.0,--,--,149.4795,1.0,150.30843,0.8289203,150.40884,3.4860797,153.89758,3.0,153.89769,154.50278,5.0232677,154.50294,155.31209,--
20,20,5,2,2,2.422500e+00,1.615000e+00,1.0,19.0,--,--,155.3238,1.0,156.15865,0.8348409,156.25906,3.480159,159.74222,5.0,159.74234,160.3469,5.023087,160.34706,162.772,--
21,21,6,2,3,2.422500e+00,8.075000e-01,1.0,20.0,--,--,162.78229,1.0,163.50876,0.7264685,163.60916,2.7810316,166.39246,1.0,166.3926,166.99895,4.2166605,166.9991,169.42418,--
22,22,4,2,1,4.037500e+00,8.075000e-01,1.0,21.0,--,--,169.43506,2.0,170.67542,1.240367,170.77576,2.267133,173.04518,1.0,173.0453,173.64983,4.214771,173.64998,177.6901,--
23,23,6,2,3,8.075000e-01,8.075000e-01,1.0,22.0,--,--,177.70094,1.0,178.54181,0.8408651,178.64221,2.6666348,181.3101,3.0,181.31024,181.91492,4.213964,181.91505,182.72496,--
24,24,1,1,1,8.075000e-01,8.075000e-01,1.0,23.0,--,--,182.72786,1.0,183.55841,0.8305523,183.65881,2.6769476,186.33734,9.0,186.33746,186.94261,4.214749,186.94283,187.7532,--
25,25,7,3,1,8.075000e-01,1.615000e+00,1.0,24.0,--,--,187.75876,2.0,188.29204,0.5332789,188.39246,3.781721,192.17686,2.0,192.17699,192.78203,5.023274,192.78218,193.59138,--
26,26,3,1,3,8.075000e-01,1.615000e+00,1.0,25.0,--,--,193.59433,1.0,194.42508,0.830746,194.5255,3.484254,198.01152,3.0,198.01164,198.6165,5.022172,198.61665,199.42639,--
27,27,3,1,3,8.075000e-01,1.615000e+00,1.0,26.0,--,--,199.42825,1.0,200.15836,0.7301035,200.25879,3.5848966,203.84575,4.0,203.84587,204.45056,5.022315,204.45073,205.26045,--
28,28,3,1,3,5.652500e+00,1.615000e+00,1.0,27.0,--,--,205.26231,2.0,206.30862,1.0463145,206.40904,3.2686856,209.68022,6.0,209.68034,210.28479,5.0224757,210.28494,215.93974,--
29,29,4,2,1,8.075000e-01,1.615000e+00,1.0,28.0,--,--,215.95071,2.0,217.62514,1.6744201,217.7255,2.64058,220.36778,3.0,220.3679,220.97258,5.02187,220.97273,221.78204,--
30,30,4,2,1,8.075000e-01,2.422500e+00,1.0,29.0,--,--,221.79256,2.0,222.6251,0.8325511,222.7255,4.289949,227.01723,2.0,227.01735,227.62231,5.8297606,227.62247,228.43188,--
31,31,4,2,1,4.037500e+00,1.615000e+00,1.0,30.0,--,--,228.4428,2.0,229.79167,1.348875,229.89206,2.966125,232.86078,4.0,232.8609,233.46465,5.021843,233.4648,237.50471,--
32,32,4,2,1,2.422500e+00,2.422500e+00,1.0,31.0,--,--,237.51572,1.0,238.35849,0.8427763,238.45892,4.2797236,242.74129,8.0,242.74141,243.34506,5.829347,243.34521,245.7698,--
33,33,9,3,3,8.075000e-01,2.422500e+00,1.0,32.0,--,--,245.77544,2.0,246.50829,0.7328425,246.60869,4.3896575,250.99994,7.0,251.00005,251.60574,5.8303013,251.6059,252.41591,--
34,34,5,2,2,8.075000e-01,1.615000e+00,1.0,33.0,--,--,252.42747,2.0,253.57507,1.1476034,253.67548,3.1673965,256.84457,5.0,256.8447,257.44937,5.021898,257.44955,258.25894,--
35,35,7,3,1,2.422500e+00,8.075000e-01,1.0,34.0,--,--,258.26477,2.0,258.9922,0.727418,259.0926,2.780082,261.8758,3.0,261.87592,262.48114,4.216382,262.4813,264.9058,--
36,36,1,1,1,2.422500e+00,8.075000e-01,1.0,35.0,--,--,264.90872,1.0,265.74146,0.8327288,265.8418,2.6747713,268.51788,6.0,268.518,269.12183,4.213108,269.12198,271.54648,--
37,37,9,3,3,5.652500e+00,2.422500e+00,1.0,36.0,--,--,271.55188,1.0,272.17477,0.6228813,272.27518,4.4996185,276.7764,3.0,276.77652,277.38977,5.837865,277.38992,283.0447,--
38,38,7,3,1,5.652500e+00,1.615000e+00,1.0,37.0,--,--,283.04935,2.0,284.0914,1.042054,284.19183,3.272946,287.46597,2.0,287.4661,288.07074,5.021388,288.071,293.72592,--
39,39,6,2,3,2.422500e+00,8.075000e-01,1.0,38.0,--,--,293.73697,1.0,294.67487,0.9378952,294.7753,2.5696049,297.34665,4.0,297.34677,297.95297,4.2160106,297.95312,300.37735,--
40,40,6,2,3,8.075000e-01,1.615000e+00,1.0,39.0,--,--,300.38815,1.0,301.4247,1.0365504,301.52512,3.2784495,304.80573,2.0,304.80585,305.41028,5.022096,305.41043,306.2209,--
41,41,4,2,1,8.075000e-01,8.075000e-01,1.0,40.0,--,--,306.2318,2.0,307.57568,1.3438948,307.6761,2.1636052,309.84155,4.0,309.84167,310.44635,4.214538,310.4465,311.2565,--
42,42,6,2,3,2.422500e+00,1.615000e+00,1.0,41.0,--,--,311.26752,1.0,312.72473,1.4572217,312.8251,2.8577783,315.68512,1.0,315.68524,316.2919,5.024383,316.29205,318.7164,--
43,43,1,1,1,2.422500e+00,1.615000e+00,1.0,42.0,--,--,318.71942,1.0,319.55826,0.83885,319.65866,3.47615,323.13757,8.0,323.1377,323.74286,5.023451,323.743,326.16803,--
44,44,7,3,1,8.075000e-01,8.075000e-01,1.0,43.0,--,--,326.1737,2.0,326.59125,0.4175322,326.69165,3.0899677,329.78275,3.0,329.78284,330.38696,4.213249,330.38712,331.19684,--
45,45,6,2,3,8.075000e-01,1.615000e+00,1.0,44.0,--,--,331.20837,1.0,332.0413,0.8329147,332.1417,3.4820852,335.62592,3.0,335.62604,336.23096,5.022581,336.2311,337.04086,--
46,46,6,2,3,8.075000e-01,8.075000e-01,1.0,45.0,--,--,337.05197,1.0,337.79132,0.7393577,337.8917,2.7681422,340.66217,2.0,340.6623,341.26636,4.2143955,341.2665,342.0758,--
47,47,4,2,1,8.075000e-01,1.615000e+00,1.0,46.0,--,--,342.08694,1.0,343.02463,0.9376885,343.12506,3.3773115,346.504,9.0,346.50412,347.1095,5.0225444,347.10965,347.91876,--
48,48,1,1,1,8.075000e-01,8.075000e-01,1.0,47.0,--,--,347.9218,1.0,348.85785,0.936037,348.95828,2.571463,351.53134,6.0,351.53146,352.13492,4.2130957,352.13507,352.9448,--
49,49,3,1,3,4.037500e+00,2.422500e+00,1.0,48.0,--,--,352.94675,1.0,353.89163,0.9448897,353.99203,4.1776104,358.1718,3.0,358.17197,358.77698,5.8302226,358.77713,362.81714,--
50,50,3,1,3,7.267500e+00,2.422500e+00,1.0,49.0,--,--,362.819,1.0,363.55817,0.7391524,363.65866,4.3833475,368.04477,1.0,368.04486,368.64993,5.830937,368.6501,375.91974,--
51,51,9,3,3,8.075000e-01,8.075000e-01,1.0,50.0,--,--,375.9253,2.0,376.4579,0.5325786,376.5583,2.9749215,379.535,9.0,379.53516,380.13925,4.2139454,380.1394,380.9487,--
52,52,9,3,3,2.422500e+00,2.422500e+00,1.0,51.0,--,--,380.95303,2.0,381.69153,0.7384797,381.79193,4.3840203,386.17877,9.0,386.1789,386.78525,5.83221,386.7854,389.20978,--
53,53,1,1,1,2.422500e+00,1.615000e+00,1.0,52.0,--,--,389.21268,1.0,390.04233,0.8296447,390.14267,3.4853554,393.6302,8.0,393.63037,394.2348,5.0221124,394.23495,396.66138,--
54,54,3,1,3,2.422500e+00,8.075000e-01,1.0,53.0,--,--,396.66327,2.0,398.10922,1.4459724,398.2097,2.0615275,400.27374,8.0,400.27386,400.87894,4.215682,400.8791,403.30368,411.99966
