onset	duration	trial_type	rt	resp	gender	image_left	image_right
0.5888546998612583	3.000668799970299	decision	1.7831524000503123	left	D	DD017.jpg	DD018.jpg
4.1389457997865975	1.016215099953115	loss	n/a	n/a	n/a	DD017.jpg	DD018.jpg
11.088751399889588	3.0011650999076664	decision	2.2831566999666393	left	D	DD035.jpg	DD036.jpg
14.638721799943596	1.01671679969877	win	n/a	n/a	n/a	DD035.jpg	DD036.jpg
21.572213299572468	3.000556300394237	decision	1.783019300084561	left	D	DD021.jpg	DD022.jpg
25.12212359998375	1.0001150998286903	loss	n/a	n/a	n/a	DD021.jpg	DD022.jpg
32.03894769959152	3.0017592003569007	decision	2.0329212001524866	right	S	SD025.jpg	SD026.jpg
35.58863079966977	1.000098000280559	loss	n/a	n/a	n/a	SD025.jpg	SD026.jpg
38.30553179979324	3.001380399800837	decision	1.7828675000928342	left	S	SD027.jpg	SD028.jpg
41.855406699702144	1.0000293999910355	loss	n/a	n/a	n/a	SD027.jpg	SD028.jpg
44.57214459963143	3.000778099987656	decision	2.0333134001120925	left	S	SD023.jpg	SD024.jpg
48.122045499738306	1.0003525000065565	win	n/a	n/a	n/a	SD023.jpg	SD024.jpg
50.838793999981135	3.000559199601412	decision	2.283054200001061	left	D	DD037.jpg	DD038.jpg
54.388668899890035	1.0167479999363422	win	n/a	n/a	n/a	DD037.jpg	DD038.jpg
59.23865829966962	3.0010450002737343	decision	2.2831656001508236	right	S	SD011.jpg	SD012.jpg
62.78857609955594	1.0000627003610134	loss	n/a	n/a	n/a	SD011.jpg	SD012.jpg
67.60539339995012	3.001105200033635	decision	2.033638699911535	left	D	DD009.jpg	DD010.jpg
71.1553402999416	1.0165965999476612	win	n/a	n/a	n/a	DD009.jpg	DD010.jpg
73.88866699999198	3.0009013996459544	decision	2.2843245998956263	left	D	DD027.jpg	DD028.jpg
77.4387063998729	1.0003740000538528	win	n/a	n/a	n/a	DD027.jpg	DD028.jpg
82.27213139971718	3.0006516999565065	decision	2.533187000080943	right	D	DD015.jpg	DD016.jpg
85.8219933998771	1.0163785996846855	loss	n/a	n/a	n/a	DD015.jpg	DD016.jpg
92.75533509999514	3.0011401996016502	decision	2.5326259997673333	left	S	SD029.jpg	SD030.jpg
96.30565039999783	1.016283500008285	loss	n/a	n/a	n/a	SD029.jpg	SD030.jpg
101.13889139983803	3.001803799998015	decision	2.532896799966693	left	S	SD015.jpg	SD016.jpg
104.68828929960728	1.0003825002349913	win	n/a	n/a	n/a	SD015.jpg	SD016.jpg
111.60530219972134	3.0015525999478996	decision	2.0327296000905335	left	S	SD007.jpg	SD008.jpg
115.155243399553	1.017060000449419	win	n/a	n/a	n/a	SD007.jpg	SD008.jpg
119.98909579962492	3.0017279000021517	decision	2.282933700364083	left	S	SD017.jpg	SD018.jpg
123.5385702997446	1.0000620000064373	win	n/a	n/a	n/a	SD017.jpg	SD018.jpg
126.25530039984733	3.001591300126165	decision	2.2826445000246167	right	D	DD033.jpg	DD034.jpg
129.80531169986352	1.016614600084722	win	n/a	n/a	n/a	DD033.jpg	DD034.jpg
