TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,0,1,1,5.000000e-01,8.075000e-01,1.0,0.0,4.0169754,1.0,4,6.9857097,high,2.9687345,0.0312654,7.5049734,9.267964,9.271165,11.274519,7.257544,11.274975,12.074712
2,2,0,2,2,0,5.000000e-01,4.037500e+00,1.0,1.0,12.197384,2.0,2,14.335382,high,2.1379986,0.8620013,14.855792,17.44699,17.449228,19.452402,7.255018,19.45279,23.485178
3,3,0,4,1,0,2,4.037500e+00,1.0,2.0,23.48947,2.0,4,25.487467,high,1.9979972,1.0020028,26.004877,30.239988,30.242056,32.24524,8.75577,32.245647,36.27704
4,4,8,2,3,1,2,2.422500e+00,1.0,3.0,36.28745,1.0,8,38.81894,high,2.5314891,0.4685108,39.33857,43.038715,43.040665,45.042786,8.755338,45.043194,47.46026
5,5,0,2,1,1,5.000000e-01,8.075000e-01,1.0,4.0,47.46429,2.0,2,49.668545,high,2.2042542,0.7957458,50.18812,52.715725,52.71771,54.71999,7.255699,54.72039,55.521786
6,6,2,8,2,1,5.000000e-01,4.037500e+00,1.0,5.0,55.63432,2.0,8,57.752342,high,2.1180234,0.8819767,58.271942,60.884403,60.886368,62.887985,7.253669,62.888382,66.92207
7,7,8,2,2,0,5.000000e-01,2.422500e+00,1.0,6.0,67.03646,1.0,8,69.135284,high,2.0988204,0.9011795,69.655685,72.28711,72.2889,74.29073,7.2542696,74.291115,76.70987
8,8,8,2,3,0,5.000000e-01,2.422500e+00,1.0,7.0,76.71564,1.0,8,78.96843,high,2.252797,0.7472031,79.488304,81.96607,81.96805,83.97022,7.254587,83.97063,86.38806
9,9,4,0,2,1,5.000000e-01,2.422500e+00,1.0,8.0,86.50015,1.0,4,88.43497,high,1.9348115,1.0651885,88.9546,91.75084,91.752785,93.75489,7.254735,93.7553,96.1726
10,10,2,4,2,0,5.000000e-01,8.075000e-01,1.0,9.0,96.28697,2.0,4,98.45233,high,2.1653626,0.8346373,98.9727,101.538284,101.54022,103.54176,7.254798,103.54215,104.3447
11,11,4,2,1,1,5.000000e-01,2.422500e+00,1.0,10.0,104.350235,1.0,4,106.319,high,1.968764,1.031236,106.83912,109.60114,109.603096,111.60496,7.254722,111.60534,114.02343
12,12,2,8,3,1,2,2.422500e+00,1.0,11.0,114.03176,2.0,8,115.935135,high,1.9033729,1.0966271,116.4557,120.78185,120.78403,122.786934,8.755176,122.787346,125.20511
13,13,8,2,3,0,5.000000e-01,7.267500e+00,1.0,12.0,125.212135,1.0,8,127.4528,high,2.240661,0.7593392,127.97193,130.46263,130.46458,132.46606,7.253931,132.46645,139.72992
14,14,4,2,3,0,3.500000e+00,2.422500e+00,1.0,13.0,139.7357,1.0,4,141.46867,high,1.7329788,1.2670212,141.98874,147.9867,147.98714,149.99062,10.254922,149.99103,152.4089
15,15,4,0,3,0,3.500000e+00,2.422500e+00,1.0,14.0,152.41464,1.0,4,154.18544,high,1.770799,1.229201,154.70528,160.66496,160.66537,162.66783,10.253199,162.66821,165.08728
16,16,0,2,2,1,5.000000e-01,8.075000e-01,1.0,15.0,165.20345,2.0,2,167.46904,high,2.265585,0.7344151,167.98871,170.45439,170.45628,172.45836,7.254913,172.45874,173.26157
17,17,8,4,1,0,5.000000e-01,4.037500e+00,1.0,16.0,173.26697,1.0,8,175.55165,high,2.284695,0.7153052,176.07263,178.51726,178.51917,180.52176,7.254804,180.52214,184.5549
18,18,2,0,3,1,2,4.037500e+00,1.0,17.0,184.56303,1.0,2,186.28522,high,1.7221864,1.2778136,186.80511,191.31416,191.31602,193.31815,8.755115,193.31853,197.3514
19,19,2,8,1,0,2,8.075000e-01,1.0,18.0,197.35565,2.0,8,199.63565,high,2.2799885,0.7200115,200.15591,204.10521,204.10718,206.11009,8.754435,206.1105,206.91359
20,20,2,8,1,1,5.000000e-01,8.075000e-01,1.0,19.0,206.91553,2.0,8,208.95184,high,2.0363126,0.9636874,209.47084,212.16658,212.16858,214.17151,7.255976,214.17192,214.97325
21,21,4,8,2,0,5.000000e-01,2.422500e+00,1.0,20.0,215.09541,2.0,8,217.1186,high,2.0231938,0.9768062,217.63725,220.34555,220.3473,222.34949,7.254074,222.34988,224.76886
22,22,2,0,1,0,5.000000e-01,2.422500e+00,1.0,21.0,224.77441,2.0,0,226.66861,low,1.8941915,1.1058085,227.18765,230.02426,230.0244,232.02632,7.251902,232.02673,234.4477
23,23,2,8,2,1,5.000000e-01,8.075000e-01,1.0,22.0,234.55997,2.0,8,236.18506,high,1.6250916,1.3749084,236.70514,239.80968,239.81161,241.81335,7.25339,241.81377,242.61812
24,24,4,2,3,1,3.500000e+00,8.075000e-01,1.0,23.0,242.63719,1.0,4,244.43532,high,1.7981242,1.2018758,244.9546,250.888,250.88995,252.89278,10.255578,252.89319,253.69473
25,25,8,0,3,1,2,8.075000e-01,1.0,24.0,253.70175,1.0,8,255.75177,high,2.0500195,0.9499805,256.2713,260.45325,260.45364,262.45547,8.753728,262.45587,263.25958
26,26,8,2,1,1,5.000000e-01,8.075000e-01,1.0,25.0,263.26382,1.0,8,265.16812,high,1.9042885,1.0957115,265.68787,268.51404,268.5161,270.51788,7.254061,270.51828,271.32138
27,27,0,8,2,0,5.000000e-01,5.652500e+00,1.0,26.0,271.43365,2.0,8,273.3349,high,1.9012569,1.0987431,273.85425,276.68472,276.68652,278.6888,7.255165,278.6892,284.33643
28,28,0,8,3,0,2,8.882500e+00,1.0,27.0,284.3422,2.0,8,286.01837,high,1.6761786,1.3238214,286.53787,291.09262,291.0946,293.09732,8.755129,293.09772,301.97488
29,29,8,4,3,1,2,8.075000e-01,1.0,28.0,301.98193,1.0,8,304.2017,high,2.2197566,0.7802434,304.72095,308.73276,308.73468,310.73666,8.754741,310.7371,311.54004
30,30,0,4,2,0,5.000000e-01,8.075000e-01,1.0,29.0,311.64993,2.0,4,313.4345,high,1.7845753,1.2154247,313.95496,316.9005,316.90228,318.90424,7.2543154,318.90463,319.70786
31,31,4,8,2,1,2,8.075000e-01,1.0,30.0,319.82327,1.0,4,322.01785,low,2.1945844,0.8054157,322.53793,326.57382,326.57578,328.57788,8.754606,328.57825,329.38144
