instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",21.30668139993213,19.53123510000296,40.91520873922855,2023-08-07 18:50:11.962379,2023-08-07 18:50:33.338092,,,10783,40-69,2023-08-07_18h50.09.016,Recall,2021.2.3,60.0544333613707,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",11.841539500048384,40.88446209998801,52.77343522012234,2023-08-07 18:50:33.339092,2023-08-07 18:50:45.212631,,,10783,40-69,2023-08-07_18h50.09.016,Recall,2021.2.3,60.0544333613707,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",14.76555999997072,52.76032819994725,67.58497842005454,2023-08-07 18:50:45.213271,2023-08-07 18:51:00.023022,,,10783,40-69,2023-08-07_18h50.09.016,Recall,2021.2.3,60.0544333613707,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",11.471849200082943,67.5662760999985,79.08956091990694,2023-08-07 18:51:00.024018,2023-08-07 18:51:11.532099,,,10783,40-69,2023-08-07_18h50.09.016,Recall,2021.2.3,60.0544333613707,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for negative feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",16.813875500112772,79.20811989996582,96.18466921988875,2023-08-07 18:51:11.542074,2023-08-07 18:51:28.511923,,,10783,40-69,2023-08-07_18h50.09.016,Recall,2021.2.3,60.0544333613707,
,DD003.jpg,0,FF003.jpg,0,,,,,0,0,0,2,imgFunc,9,NA,12.902727199951187,96.17548789991997,109.20280516007915,2023-08-07 18:51:28.552758,2023-08-07 18:51:41.570689,DD003.jpg,0,10783,40-69,2023-08-07_18h50.09.016,Recall,2021.2.3,60.0544333613707,
,DD020.jpg,0,FF020.jpg,0,,,,,0,1,1,19,imgFunc,1,NA,7.067798699950799,109.2021500999108,116.38472771993838,2023-08-07 18:51:41.581661,2023-08-07 18:51:48.759341,DD020.jpg,0,10783,40-69,2023-08-07_18h50.09.016,Recall,2021.2.3,60.0544333613707,
,SD029.jpg,0,MF029.jpg,0,,,,,0,2,2,78,imgFunc,9,NA,9.289303000085056,116.38855720008723,125.79193162010051,2023-08-07 18:51:48.769316,2023-08-07 18:51:58.165583,SD029.jpg,0,10783,40-69,2023-08-07_18h50.09.016,Recall,2021.2.3,60.0544333613707,
,L_DD504.jpg,1,L_FF504.jpg,1,,,,,0,3,3,43,imgFunc,0,NA,6.5248690999578685,125.79323709988967,132.4213772197254,2023-08-07 18:51:58.178547,2023-08-07 18:52:04.804458,L_DD504.jpg,1,10783,40-69,2023-08-07_18h50.09.016,Recall,2021.2.3,60.0544333613707,
,DD026.jpg,0,FF026.jpg,0,,,,,0,4,4,25,imgFunc,9,NA,4.8699161999393255,132.40826350008138,137.37666071997955,2023-08-07 18:52:04.813436,2023-08-07 18:52:09.774562,DD026.jpg,0,10783,40-69,2023-08-07_18h50.09.016,Recall,2021.2.3,60.0544333613707,
