TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,16,4.595,1,1,0,1.0,0.0,4.6172976,5.4987264,5.5158715,5.5159717,6.5169725,6.51713,2.0,1.682551,8.19968,10.284127,3.767546,10.284789,14.880911
2,2,2,32,1.365,1,0,16,1.0,1.0,15.376544,16.365463,16.382977,16.383102,17.383205,17.383337,2.0,1.3999138,18.78325,21.148901,3.7660162,21.149446,22.515537
3,3,3,16,0.5575,1,0,2,1.0,2.0,23.103157,23.999151,24.015863,24.015932,25.016874,25.017006,1.0,1.6656489,26.682655,28.784235,3.7676818,28.784784,29.344809
4,4,2,16,0.5575,1,0,8,1.0,3.0,29.84418,30.832071,30.849215,30.84931,31.849874,31.850006,2.0,1.0827549,32.932762,35.617935,3.7683823,35.61848,36.178616
5,5,3,16,1.365,1,4,0,1.0,4.0,36.786026,37.66541,37.682823,37.682938,38.683567,38.6837,2.0,2.0325441,40.716244,42.451023,3.7677867,42.45159,43.817944
6,6,2,32,1.365,1,2,0,1.0,5.0,44.327633,45.31542,45.332844,45.33296,46.33291,46.33305,2.0,1.4161979,47.749245,50.09994,3.7673416,50.100483,51.466587
7,7,2,16,2.98,1,0,4,1.0,6.0,51.97732,52.965584,52.98267,52.982796,53.982697,53.982826,1.0,1.6832484,55.666073,57.749557,3.767177,57.750095,60.73224
8,8,3,16,1.365,1,8,0,1.0,7.0,61.344276,62.215313,62.23277,62.23288,63.23284,63.23298,1.0,2.0995708,65.33255,66.99987,3.7673466,67.00042,68.366905
9,9,3,32,0.5575,1,16,0,1.0,8.0,68.98294,69.865906,69.882256,69.88238,70.88296,70.88309,1.0,1.2000953,72.08318,74.64985,3.7672193,74.6504,75.20989
10,10,2,32,2.98,1,0,3,1.0,9.0,75.71048,76.698555,76.715645,76.715706,77.715836,77.715965,1.0,1.3335527,79.049515,81.483406,3.7678957,81.483955,84.46487
11,11,3,16,0.5575,1,0,1,1.0,10.0,85.088486,85.949265,85.96542,85.96554,86.96585,86.96598,1.0,1.4169903,88.38297,90.73239,3.7668643,90.73294,91.29252
12,12,3,32,2.98,1,0,2,1.0,11.0,91.89332,92.78229,92.79893,92.79903,93.79893,93.79906,1.0,1.216569,95.015625,97.56688,3.7684066,97.56758,100.55001
13,13,3,32,1.365,1,0,8,1.0,12.0,101.16647,102.04886,102.06582,102.065926,103.065765,103.0659,2.0,2.3505013,105.416405,106.83286,3.7674072,106.833405,108.19956
14,14,3,16,2.98,1,4,0,1.0,13.0,108.70621,109.698944,109.71559,109.71566,110.71612,110.71625,2.0,2.0998824,112.81613,114.48353,3.767742,114.484085,117.46511
15,15,2,32,0.5575,1,3,0,1.0,14.0,117.96018,118.94879,118.965996,118.96612,119.96589,119.96603,2.0,1.649909,121.61594,123.7335,3.7679217,123.73404,124.29392
16,16,2,16,4.595,1,2,0,1.0,15.0,124.7932,125.78182,125.798935,125.79901,126.798904,126.79904,2.0,1.750579,128.54962,130.56488,3.7662976,130.56543,135.16162
17,17,3,16,0.5575,1,0,8,1.0,16.0,135.66325,136.6491,136.66586,136.66599,137.6664,137.66652,2.0,1.4499462,139.11647,141.43295,3.7671278,141.43376,141.99364
18,18,2,16,0.5575,1,0,1,1.0,17.0,142.49315,143.48181,143.49902,143.4991,144.49866,144.4988,1.0,1.4007666,145.89957,148.26485,3.7665,148.26538,148.82437
19,19,2,32,6.21,1,8,0,1.0,18.0,149.32637,150.3154,150.33255,150.33267,151.33289,151.33302,1.0,2.0831592,153.41618,155.09952,3.766949,155.10007,161.31189
