Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,8,1,0,5.000000e-01,4.037500e+00
2,2,8,3,1,2,8.075000e-01
3,2,4,2,0,5.000000e-01,8.075000e-01
4,4,8,2,0,2,2.422500e+00
5,2,8,2,1,3.500000e+00,8.075000e-01
6,2,8,2,0,5.000000e-01,8.075000e-01
7,0,8,1,1,5.000000e-01,8.075000e-01
8,8,2,3,0,5.000000e-01,2.422500e+00
9,0,2,2,1,5.000000e-01,2.422500e+00
10,2,8,1,0,2,8.075000e-01
11,0,2,2,0,2,8.075000e-01
12,2,8,2,1,5.000000e-01,5.652500e+00
13,4,2,2,1,2,8.075000e-01
14,8,4,1,0,2,8.075000e-01
15,4,8,2,1,2,2.422500e+00
16,0,8,2,0,5.000000e-01,8.075000e-01
17,8,2,3,0,5.000000e-01,8.075000e-01
18,4,0,1,0,5.000000e-01,4.037500e+00
19,8,2,1,1,2,2.422500e+00
20,2,0,3,1,5.000000e-01,8.075000e-01
21,0,8,3,0,3.500000e+00,8.075000e-01
22,4,0,2,1,5.000000e-01,8.075000e-01
23,4,8,3,1,3.500000e+00,2.422500e+00
24,4,8,1,1,5.000000e-01,5.652500e+00
25,4,0,3,1,2,4.037500e+00
26,0,2,1,1,5.000000e-01,8.075000e-01
27,0,2,1,0,2,8.075000e-01
28,0,8,3,1,5.000000e-01,8.075000e-01
29,2,4,3,1,5.000000e-01,7.267500e+00
30,4,2,3,0,2,2.422500e+00
31,2,4,1,1,5.000000e-01,2.422500e+00
32,8,0,2,1,2,2.422500e+00
33,8,2,2,0,5.000000e-01,7.267500e+00
34,4,2,1,0,2,2.422500e+00
35,2,8,1,1,3.500000e+00,4.037500e+00
36,4,0,1,1,5.000000e-01,8.882500e+00
37,2,0,3,0,5.000000e-01,4.037500e+00
38,8,0,1,0,5.000000e-01,8.075000e-01
39,4,8,3,0,5.000000e-01,8.075000e-01
40,4,0,3,0,2,8.075000e-01
41,4,0,2,0,2,2.422500e+00
42,8,2,3,1,5.000000e-01,8.075000e-01
