TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,1,1,5.000000e-01,2.422500e+00,1.0,0.0,4.0212665,1.0,4,5.8419456,high,1.8206792,1.1793208,6.362247,9.272022,9.275168,11.277971,7.256705,11.278421,13.693906
2,2,8,2,2,1,5.000000e-01,8.075000e-01,1.0,1.0,13.808717,1.0,8,15.342419,high,1.533702,1.466298,15.86209,19.059284,19.061773,21.063787,7.25507,21.064173,21.866472
3,3,4,8,1,0,2,8.075000e-01,1.0,2.0,21.871994,2.0,8,23.7422,high,1.8702074,1.1297926,24.262117,28.6229,28.625332,30.627548,8.755554,30.627924,31.430271
4,4,4,2,2,1,5.000000e-01,8.075000e-01,1.0,3.0,31.544806,1.0,4,33.141502,high,1.5966979,1.4033021,33.661324,36.794575,36.796436,38.798885,7.2540784,38.79926,39.602875
5,5,2,8,2,1,2,2.422500e+00,1.0,4.0,39.716324,2.0,8,41.325466,high,1.6091421,1.3908579,41.846024,46.466557,46.46695,48.46989,8.753567,48.470264,50.888947
6,6,4,2,1,0,5.000000e-01,2.422500e+00,1.0,5.0,50.894535,1.0,4,52.94206,high,2.047525,0.952475,53.46093,56.146202,56.14811,58.150288,7.255752,58.150665,60.56689
7,7,0,4,2,1,2,8.075000e-01,1.0,6.0,60.68071,2.0,4,62.258926,high,1.5782177,1.4217823,62.77813,67.43186,67.43386,69.43585,8.755145,69.43623,70.238525
8,8,8,0,2,1,5.000000e-01,2.422500e+00,1.0,7.0,70.35199,1.0,8,72.09145,high,1.739462,1.260538,72.61204,75.60276,75.603294,77.604965,7.2529783,77.60538,80.025696
9,9,2,8,3,0,2,4.037500e+00,1.0,8.0,80.036705,2.0,8,81.95881,high,1.9221005,1.0778995,82.47743,86.78737,86.78911,88.79184,8.755135,88.79223,92.825485
10,10,8,2,3,0,2,2.422500e+00,1.0,9.0,92.834145,1.0,8,94.32496,high,1.4908092,1.5091908,94.846436,99.58483,99.58524,101.58749,8.75334,101.58787,104.007805
11,11,8,4,1,1,5.000000e-01,4.037500e+00,1.0,10.0,104.012,1.0,8,106.041756,high,2.029759,0.9702411,106.56126,109.26292,109.26488,111.26661,7.2546077,111.26699,115.29987
12,12,2,4,3,1,5.000000e-01,8.075000e-01,1.0,11.0,115.308136,2.0,4,117.32499,high,2.0168495,0.9831506,117.84418,120.55852,120.56025,122.56282,7.254682,122.5632,123.36582
13,13,2,8,1,1,2,4.037500e+00,1.0,12.0,123.37004,2.0,8,125.091965,high,1.7219297,1.2780703,125.611946,130.12044,130.1224,132.1259,8.755858,132.12628,136.15851
14,14,0,8,1,1,3.500000e+00,8.075000e-01,1.0,13.0,136.16162,2.0,8,137.84157,high,1.6799438,1.3200562,138.36052,144.41267,144.41307,146.41585,10.254225,146.41621,147.21982
15,15,8,0,1,0,2,8.075000e-01,1.0,14.0,147.22409,1.0,8,149.54132,high,2.317235,0.6827649,150.06128,153.97495,153.97708,155.9795,8.755422,155.97989,156.7819
16,16,2,0,1,1,3.500000e+00,7.267500e+00,1.0,15.0,156.78516,1.0,2,158.59119,high,1.8060411,1.1939589,159.11197,165.03577,165.03772,167.04163,10.256467,167.042,174.30365
17,17,0,2,3,1,3.500000e+00,8.075000e-01,1.0,16.0,174.3129,2.0,2,176.19218,high,1.8792908,1.1207092,176.71048,182.56334,182.56512,184.56874,10.2558365,184.56912,185.3709
18,18,8,2,3,1,5.000000e-01,4.037500e+00,1.0,17.0,185.37837,1.0,8,187.4746,high,2.0962148,0.9037852,187.99478,190.62975,190.63014,192.6328,7.254418,192.63318,196.66673
19,19,8,4,3,0,2,8.075000e-01,1.0,18.0,196.67395,1.0,8,198.72504,high,2.0510802,0.9489197,199.24425,203.42473,203.42647,205.42873,8.754773,205.42911,206.23178
20,20,0,8,2,0,3.500000e+00,2.422500e+00,1.0,19.0,206.3447,2.0,8,208.14122,high,1.7965279,1.2034721,208.66188,214.59572,214.59769,216.59972,10.255024,216.60011,219.01726
21,21,0,2,1,0,2,2.422500e+00,1.0,20.0,219.02148,2.0,2,221.008,high,1.9865144,1.0134856,221.5279,225.77258,225.77452,227.7772,8.755719,227.77757,230.19435
22,22,2,8,2,0,5.000000e-01,2.422500e+00,1.0,21.0,230.30594,2.0,8,232.02472,high,1.7187773,1.2812227,232.54388,235.55684,235.55862,237.56122,7.255278,237.5616,239.97961
23,23,8,4,3,1,2,8.075000e-01,1.0,22.0,239.98955,1.0,8,241.77469,high,1.7851312,1.2148688,242.29471,246.74034,246.74228,248.74483,8.755278,248.74521,249.54756
24,24,2,8,3,1,5.000000e-01,8.075000e-01,1.0,23.0,249.55623,2.0,8,251.0578,high,1.5015817,1.4984183,251.57695,254.80675,254.80716,256.80984,7.253625,256.81024,257.61356
