Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,0,2,1,2,8.075000e-01
2,4,0,2,0,5.000000e-01,2.422500e+00
3,8,2,3,1,5.000000e-01,8.075000e-01
4,8,2,3,0,5.000000e-01,8.075000e-01
5,2,0,1,1,5.000000e-01,2.422500e+00
6,2,8,2,1,5.000000e-01,8.075000e-01
7,8,2,2,0,2,8.075000e-01
8,4,8,1,1,5.000000e-01,8.075000e-01
9,2,8,2,0,2,4.037500e+00
10,8,4,1,0,2,4.037500e+00
11,4,8,3,0,5.000000e-01,2.422500e+00
12,2,0,2,0,3.500000e+00,2.422500e+00
13,0,8,1,0,5.000000e-01,5.652500e+00
14,2,4,1,0,2,8.075000e-01
15,0,2,3,1,5.000000e-01,2.422500e+00
16,8,2,1,1,2,8.075000e-01
17,8,4,3,1,2,7.267500e+00
18,8,2,3,0,2,4.037500e+00
19,8,4,2,0,5.000000e-01,4.037500e+00
20,2,0,1,0,5.000000e-01,2.422500e+00
21,0,2,3,0,5.000000e-01,8.075000e-01
22,8,0,1,1,5.000000e-01,8.075000e-01
23,8,0,2,0,5.000000e-01,8.075000e-01
24,8,2,2,1,5.000000e-01,8.882500e+00
25,4,2,1,1,5.000000e-01,4.037500e+00
26,0,8,3,0,5.000000e-01,8.075000e-01
27,8,2,3,1,3.500000e+00,2.422500e+00
28,8,2,1,1,2,7.267500e+00
29,2,4,3,0,2,8.075000e-01
30,8,4,2,1,5.000000e-01,8.075000e-01
31,4,0,3,0,2,8.075000e-01
32,2,4,3,1,2,8.075000e-01
33,0,2,2,1,5.000000e-01,8.075000e-01
34,4,0,2,1,5.000000e-01,8.075000e-01
35,8,2,1,0,2,2.422500e+00
36,4,2,2,0,3.500000e+00,2.422500e+00
37,8,2,1,0,5.000000e-01,8.075000e-01
38,4,0,3,1,5.000000e-01,2.422500e+00
39,4,0,1,1,5.000000e-01,8.075000e-01
40,2,4,2,1,3.500000e+00,5.652500e+00
41,8,0,3,1,2,8.075000e-01
42,0,4,1,0,2,2.422500e+00
