TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,32,2.98,1,16,0,1.0,0.0,4.620119,5.494079,5.5111995,5.5113034,6.5114236,6.511594,1.0,0.9495591,7.461153,10.278532,3.7675989,10.279321,13.260809
2,2,3,32,0.5575,1,3,0,1.0,1.0,13.798145,14.744605,14.761271,14.76135,15.761568,15.761714,2.0,1.1826779,16.944391,19.528862,3.767964,19.529837,20.091335
3,3,2,16,0.5575,1,8,0,1.0,2.0,20.588331,21.577263,21.594435,21.594511,22.594711,22.59485,1.0,0.9496845,23.544535,26.36089,3.766582,26.361542,26.92091
4,4,3,16,0.5575,1,2,0,1.0,3.0,27.490517,28.410667,28.42788,28.427958,29.428474,29.428621,2.0,0.7991841,30.227806,33.194843,3.7667809,33.195522,33.75438
5,5,3,32,1.365,1,16,0,1.0,4.0,34.327507,35.244343,35.26065,35.26073,36.261856,36.261993,1.0,0.6493118,36.91131,40.02817,3.7667048,40.028805,41.394863
6,6,2,32,4.595,1,8,0,1.0,5.0,41.904633,42.893982,42.911106,42.91118,43.910316,43.910458,1.0,0.7505952,44.661053,47.677868,3.7679522,47.678516,52.274845
7,7,3,32,0.5575,1,16,0,1.0,6.0,52.853992,53.76098,53.777157,53.777233,54.777794,54.77794,1.0,0.5999256,55.377865,58.54571,3.7683108,58.546356,59.106754
8,8,2,16,2.98,1,2,0,1.0,7.0,59.605015,60.59389,60.610977,60.611065,61.610752,61.610893,2.0,1.3501486,62.961044,65.37696,3.7666104,65.37761,68.35859
9,9,2,32,0.5575,1,2,0,1.0,8.0,68.854294,69.843864,69.86099,69.86107,70.861465,70.86161,2.0,1.4495803,72.311195,74.62872,3.7676568,74.62938,75.18874
10,10,3,32,2.98,1,0,3,1.0,9.0,75.76991,76.67757,76.69373,76.69383,77.6932,77.693344,2.0,1.0338299,78.72717,81.46076,3.7679472,81.461395,84.44273
11,11,2,16,0.5575,1,0,2,1.0,10.0,84.93818,85.92705,85.94423,85.944305,86.94471,86.944855,1.0,1.0328649,87.977715,90.71182,3.767509,90.71247,91.27136
12,12,2,16,0.5575,1,0,8,1.0,11.0,91.77142,92.7604,92.777466,92.77758,93.77786,93.778,2.0,1.049928,94.82793,97.5451,3.7676475,97.54575,98.10552
13,13,3,32,2.98,1,0,2,1.0,12.0,98.68645,99.59406,99.61044,99.61053,100.61028,100.61042,1.0,1.3333585,101.94378,104.37738,3.7675033,104.37803,107.35893
14,14,2,32,1.365,1,2,0,1.0,13.0,107.85463,108.84385,108.860825,108.8609,109.860855,109.86099,2.0,1.0335869,110.89458,113.627884,3.7674315,113.628525,114.99461
15,15,2,32,0.5575,1,16,0,1.0,14.0,115.5048,116.49371,116.51074,116.51081,117.5107,117.51083,1.0,0.9834003,118.49423,121.27871,3.7684112,121.27935,121.8387
16,16,3,32,1.365,1,0,8,1.0,15.0,122.419174,123.32733,123.34369,123.343765,124.34347,124.34361,2.0,1.1007491,125.44436,128.11098,3.7679055,128.11163,129.47826
17,17,3,16,1.365,1,4,0,1.0,16.0,129.9947,130.97673,130.99416,130.99428,131.9947,131.99484,1.0,0.9657357,132.96059,135.76169,3.7673845,135.76233,137.12886
18,18,3,32,0.5575,1,16,0,1.0,17.0,137.72203,138.62732,138.64365,138.6437,139.64438,139.64452,1.0,0.7826305,140.42715,143.41162,3.7676463,143.41228,143.97145
19,19,2,32,0.5575,1,0,2,1.0,18.0,144.47147,145.46034,145.47728,145.47736,146.47768,146.47781,1.0,0.949405,147.42722,150.24525,3.767982,150.2459,150.8046
20,20,2,32,0.5575,1,8,0,1.0,19.0,151.30457,152.2936,152.31058,152.31064,153.31052,153.31065,1.0,1.1002713,154.41092,157.07762,3.7675228,157.07828,157.63715
21,21,2,32,4.595,1,0,3,1.0,20.0,158.13799,159.12686,159.14404,159.14417,160.14426,160.14441,1.0,1.065939,161.21036,163.91145,3.767586,163.91211,168.50963
22,22,3,16,1.365,1,2,0,1.0,21.0,169.09969,169.994,170.01068,170.01076,171.01082,171.01096,2.0,1.3332206,172.34418,174.77765,3.767246,174.7783,176.14488
23,23,3,16,0.5575,1,0,8,1.0,22.0,176.72504,177.64342,177.66045,177.66052,178.66074,178.66087,2.0,0.8662852,179.52716,182.42776,3.7674348,182.42842,182.98842
24,24,3,32,1.365,1,2,0,1.0,23.0,183.55199,184.47682,184.49396,184.49403,185.4943,185.49443,2.0,1.283045,186.77748,189.26022,3.766353,189.2609,190.62729
25,25,2,16,0.5575,1,0,4,1.0,24.0,191.13748,192.12677,192.14394,192.14401,193.14389,193.14403,2.0,1.1832536,194.32729,196.91174,3.7682407,196.91238,197.4718
26,26,3,16,1.365,1,1,0,1.0,25.0,198.05225,198.96051,198.97679,198.97685,199.97661,199.97675,2.0,0.9171026,200.89386,203.74364,3.7674248,203.74428,205.11012
27,27,2,32,0.5575,1,16,0,1.0,26.0,205.62108,206.60999,206.62724,206.62741,207.62776,207.62791,1.0,0.8994255,208.52733,211.39447,3.767109,211.39513,211.95407
28,28,3,16,0.5575,1,0,2,1.0,27.0,212.51718,213.44319,213.46042,213.46054,214.45998,214.46011,1.0,1.2168657,215.67697,218.22763,3.7680573,218.22829,218.78835
29,29,2,16,6.21,1,2,0,1.0,28.0,219.28773,220.2767,220.29384,220.29391,221.29321,221.29335,2.0,0.7839945,222.07735,225.06058,3.7677772,225.06123,231.27362
30,30,2,16,2.98,1,0,1,1.0,29.0,231.771,232.75989,232.77704,232.77711,233.77754,233.7777,1.0,0.9995656,234.77725,237.54492,3.7677696,237.54556,240.5263
31,31,2,32,1.365,1,0,2,1.0,30.0,241.02118,242.0099,242.02693,242.02701,243.02744,243.02759,1.0,0.8658494,243.89343,246.79456,3.767509,246.7952,248.16167
32,32,2,16,0.5575,1,0,2,1.0,31.0,248.67088,249.65991,249.67703,249.67712,250.67805,250.6782,1.0,0.9988371,251.67705,254.44531,3.7676578,254.44598,255.00476
33,33,2,32,0.5575,1,3,0,1.0,32.0,255.50438,256.49323,256.51038,256.5105,257.51123,257.51138,1.0,1.3826593,258.89404,261.27853,3.767696,261.27917,261.83813
34,34,2,32,1.365,1,0,2,1.0,33.0,262.33768,263.32642,263.34378,263.34393,264.34457,264.34473,1.0,1.4324071,265.77713,268.11047,3.7662745,268.1111,269.47806
35,35,3,32,0.5575,1,2,0,1.0,34.0,270.0457,270.9765,270.9937,270.99377,271.99374,271.9939,2.0,0.9999072,272.9938,275.76065,3.7673163,275.76132,276.32022
36,36,2,16,0.5575,1,0,4,1.0,35.0,276.82098,277.80972,277.82684,277.8269,278.82654,278.8267,2.0,1.20065,280.02734,282.5925,3.766364,282.59314,283.15247
37,37,3,16,2.98,1,0,4,1.0,36.0,283.7056,284.6435,284.6602,284.66025,285.66043,285.66055,2.0,0.9831408,286.6437,289.4271,3.7670612,289.42773,292.40906
38,38,3,16,0.5575,1,0,4,1.0,37.0,292.97415,293.89304,293.91003,293.91013,294.90973,294.90988,2.0,0.8006407,295.7105,298.67648,3.7671428,298.67712,299.236
39,39,2,16,4.595,1,4,0,1.0,38.0,299.73782,300.72635,300.74347,300.74353,301.74365,301.7438,1.0,1.083276,302.8271,305.50967,3.7664368,305.51035,310.1061
40,40,3,16,0.5575,1,0,1,1.0,39.0,310.67972,311.59375,311.60947,311.6096,312.60962,312.60974,1.0,1.2170199,313.82678,316.37546,3.7662563,316.37613,316.93503
