instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",21.807897599996068,13.151487799943425,35.120238040341064,2024-04-17 15:37:37.317377,2024-04-17 15:37:59.269998,,,10998,18-29,2024_Apr_17_1537,Recall,2021.2.3,59.95318855686176,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",15.669213600107469,35.00203859992325,50.72230048000347,2024-04-17 15:37:59.270803,2024-04-17 15:38:14.980191,,,10998,18-29,2024_Apr_17_1537,Recall,2021.2.3,59.95318855686176,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",15.614000799949281,50.7134592999937,66.3845168800326,2024-04-17 15:38:14.981191,2024-04-17 15:38:30.641198,,,10998,18-29,2024_Apr_17_1537,Recall,2021.2.3,59.95318855686176,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",22.8841059000697,66.37110659992322,89.31571878003888,2024-04-17 15:38:30.642200,2024-04-17 15:38:53.575590,,,10998,18-29,2024_Apr_17_1537,Recall,2021.2.3,59.95318855686176,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for negative feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",23.778244800050743,89.45303490001243,113.4106179800583,2024-04-17 15:38:53.586533,2024-04-17 15:39:17.542818,,,10998,18-29,2024_Apr_17_1537,Recall,2021.2.3,59.95318855686176,
,L_SD509.jpg,1,L_MF509.jpg,1,,,,,0,0,0,98,imgFunc,2,NA,16.922028000000864,113.40517139993608,130.46416102000512,2024-04-17 15:39:17.590703,2024-04-17 15:39:34.637980,L_MF509.jpg,1,10998,18-29,2024_Apr_17_1537,Recall,2021.2.3,59.95318855686176,
,SD009.jpg,0,MF009.jpg,0,,,,,0,1,1,58,imgFunc,1,NA,1.6357705000555143,130.4596569999121,132.2142451799009,2024-04-17 15:39:34.650200,2024-04-17 15:39:36.405433,MF009.jpg,0,10998,18-29,2024_Apr_17_1537,Recall,2021.2.3,59.95318855686176,
,SD011.jpg,0,MF011.jpg,0,,,,,0,2,2,60,imgFunc,1,NA,1.756943800020963,132.19421459990554,134.04147647984792,2024-04-17 15:39:36.413413,2024-04-17 15:39:38.257180,MF011.jpg,0,10998,18-29,2024_Apr_17_1537,Recall,2021.2.3,59.95318855686176,
,SD028.jpg,0,MF028.jpg,0,,,,,0,3,3,77,imgFunc,2,NA,1.2851529999170452,134.04202870000154,135.42180578014813,2024-04-17 15:39:38.264161,2024-04-17 15:39:39.641506,MF028.jpg,0,10998,18-29,2024_Apr_17_1537,Recall,2021.2.3,59.95318855686176,
,DD005.jpg,0,FF005.jpg,0,,,,,0,4,4,4,imgFunc,1,NA,3.3319115000776947,135.42726179992314,138.85817967983894,2024-04-17 15:39:39.648494,2024-04-17 15:39:43.077080,FF005.jpg,0,10998,18-29,2024_Apr_17_1537,Recall,2021.2.3,59.95318855686176,
