TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,1,0,5.000000e-01,8.075000e-01,1.0,0.0,4.020709,2.0,2,5.8882623,high,1.8675532,1.1324468,6.407468,9.270796,9.273716,11.275746,7.255038,11.276193,12.078227
2,2,2,8,1,0,5.000000e-01,2.422500e+00,1.0,1.0,12.083508,2.0,8,13.53777,high,1.4542629,1.5457371,14.057874,17.334486,17.334885,19.336945,7.2534375,19.337322,21.756693
3,3,2,0,2,0,5.000000e-01,8.075000e-01,1.0,2.0,21.877138,1.0,2,23.588236,high,1.7110988,1.2889012,24.106955,27.127556,27.129297,29.131182,7.254045,29.131563,29.934818
4,4,8,2,2,0,2,8.075000e-01,1.0,3.0,30.050734,1.0,8,31.921534,high,1.8707995,1.1292005,32.44101,36.800785,36.801186,38.803932,8.753201,38.804317,39.60901
5,5,8,0,3,0,5.000000e-01,8.075000e-01,1.0,4.0,39.63172,1.0,8,41.121628,high,1.4899062,1.5100938,41.640213,44.882053,44.88401,46.88631,7.254587,46.886696,47.688816
6,6,2,0,3,0,2,5.652500e+00,1.0,5.0,47.697754,1.0,2,49.221504,high,1.5237489,1.4762511,49.7411,54.4476,54.448,56.449986,8.752233,56.450367,62.10061
7,7,0,4,2,0,5.000000e-01,2.422500e+00,1.0,6.0,62.21976,2.0,4,63.738068,high,1.5183048,1.4816952,64.256874,67.46973,67.47146,69.47387,7.2541046,69.47424,71.89248
8,8,8,4,3,1,2,8.882500e+00,1.0,7.0,71.903015,1.0,8,74.03772,high,2.1347022,0.8652978,74.55695,78.653824,78.65635,80.65915,8.756129,80.65952,89.53565
9,9,0,8,3,1,5.000000e-01,2.422500e+00,1.0,8.0,89.546005,2.0,8,91.08801,high,1.5420132,1.4579868,91.606964,94.79692,94.79731,96.79952,7.2535176,96.7999,99.21886
10,10,2,8,3,0,2,7.267500e+00,1.0,9.0,99.22782,2.0,8,100.62142,high,1.3935999,1.6064001,101.14097,105.9788,105.980705,107.98226,8.754446,107.98269,115.24649
11,11,4,8,2,0,2,8.075000e-01,1.0,10.0,115.35966,2.0,8,116.65419,high,1.2945313,1.7054687,117.17396,122.11135,122.11325,124.11482,8.755166,124.1152,124.917854
12,12,4,8,3,0,5.000000e-01,5.652500e+00,1.0,11.0,124.92668,2.0,8,126.53739,high,1.6107123,1.3892877,127.05782,130.1775,130.1795,132.18088,7.254195,132.18126,137.82947
