Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,8,3,1,2,8.075000e-01
2,8,2,3,0,2,8.075000e-01
3,4,2,3,0,5.000000e-01,2.422500e+00
4,0,2,2,0,2,8.075000e-01
5,4,0,1,1,5.000000e-01,2.422500e+00
6,8,4,2,0,5.000000e-01,8.075000e-01
7,0,8,1,1,5.000000e-01,8.075000e-01
8,2,4,3,1,3.500000e+00,2.422500e+00
9,4,2,1,0,5.000000e-01,8.075000e-01
10,0,2,1,1,5.000000e-01,2.422500e+00
11,2,8,3,1,5.000000e-01,2.422500e+00
12,8,0,2,1,5.000000e-01,8.075000e-01
13,8,2,2,0,5.000000e-01,8.075000e-01
14,2,8,1,1,5.000000e-01,4.037500e+00
15,0,8,2,0,5.000000e-01,7.267500e+00
16,2,8,2,1,5.000000e-01,8.075000e-01
17,4,2,1,1,2,8.075000e-01
18,8,2,3,1,5.000000e-01,2.422500e+00
19,0,4,3,1,2,8.075000e-01
20,0,8,3,1,3.500000e+00,4.037500e+00
21,0,4,3,0,5.000000e-01,4.037500e+00
22,4,8,2,1,5.000000e-01,8.882500e+00
23,8,4,3,0,5.000000e-01,2.422500e+00
24,2,8,3,0,5.000000e-01,7.267500e+00
25,8,2,2,1,2,8.075000e-01
26,4,2,2,1,5.000000e-01,5.652500e+00
27,2,0,3,0,2,8.075000e-01
28,4,2,2,0,2,4.037500e+00
29,0,8,1,0,5.000000e-01,2.422500e+00
30,8,0,3,0,5.000000e-01,2.422500e+00
31,2,8,2,0,5.000000e-01,4.037500e+00
32,0,4,2,0,2,5.652500e+00
33,4,8,1,1,2,8.075000e-01
34,8,4,1,0,3.500000e+00,8.075000e-01
35,0,2,3,1,5.000000e-01,2.422500e+00
36,8,2,1,0,2,8.075000e-01
37,2,0,2,1,5.000000e-01,8.075000e-01
38,4,0,2,1,2,8.075000e-01
39,0,2,1,0,2,2.422500e+00
40,8,2,1,1,2,8.075000e-01
41,4,0,1,0,2,8.075000e-01
42,2,8,1,0,3.500000e+00,8.075000e-01
