onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.519956	2	cue_nonsocial	n/a	16	n/a	n/a
4.519956	2	cue_nonsocial_low	n/a	16	n/a	n/a
6.527020	1.082900	dec_nonsocial_low	1.082900	16	n/a	1
6.527020	1.082900	dec_nonsocial_low_accept	1.082900	16	accept	1
12.170051	2	cue_nonsocial	n/a	32	n/a	n/a
12.170051	2	cue_nonsocial_high	n/a	32	n/a	n/a
14.176868	1.432969	dec_nonsocial_high	1.432969	32	n/a	3
14.176868	1.432969	dec_nonsocial_high_accept	1.432969	32	accept	3
19.819883	2	cue_nonsocial	n/a	32	n/a	n/a
19.819883	2	cue_nonsocial_high	n/a	32	n/a	n/a
21.826204	1.500146	dec_nonsocial_high	1.500146	32	n/a	16
21.826204	1.500146	dec_nonsocial_high_accept	1.500146	32	accept	16
26.653278	2	cue_nonsocial	n/a	16	n/a	n/a
26.653278	2	cue_nonsocial_low	n/a	16	n/a	n/a
28.659916	1.049627	dec_nonsocial_low	1.049627	16	n/a	1
28.659916	1.049627	dec_nonsocial_low_accept	1.049627	16	accept	1
37.631200	2	cue_social	n/a	16	n/a	n/a
37.631200	2	cue_social_low	n/a	16	n/a	n/a
39.527023	0.965431	dec_social_low	0.965431	16	n/a	8
39.527023	0.965431	dec_social_low_accept	0.965431	16	accept	8
44.352886	2	cue_nonsocial	n/a	16	n/a	n/a
44.352886	2	cue_nonsocial_low	n/a	16	n/a	n/a
46.359077	1.000861	dec_nonsocial_low	1.000861	16	n/a	4
46.359077	1.000861	dec_nonsocial_low_accept	1.000861	16	accept	4
53.603550	2	cue_nonsocial	n/a	16	n/a	n/a
53.603550	2	cue_nonsocial_low	n/a	16	n/a	n/a
55.610767	0.798912	dec_nonsocial_low	0.798912	16	n/a	2
55.610767	0.798912	dec_nonsocial_low_accept	0.798912	16	accept	2
60.497246	2	cue_social	n/a	32	n/a	n/a
60.497246	2	cue_social_high	n/a	32	n/a	n/a
62.443024	1.015945	dec_social_high	1.015945	32	n/a	16
62.443024	1.015945	dec_social_high_accept	1.015945	32	accept	16
69.703064	2	cue_nonsocial	n/a	16	n/a	n/a
69.703064	2	cue_nonsocial_low	n/a	16	n/a	n/a
71.709114	0.866770	dec_nonsocial_low	0.866770	16	n/a	1
71.709114	0.866770	dec_nonsocial_low_accept	0.866770	16	accept	1
77.353020	2	cue_nonsocial	n/a	32	n/a	n/a
77.353020	2	cue_nonsocial_high	n/a	32	n/a	n/a
79.359890	1.199752	dec_nonsocial_high	1.199752	32	n/a	3
79.359890	1.199752	dec_nonsocial_high_accept	1.199752	32	accept	3
85.003040	2	cue_nonsocial	n/a	16	n/a	n/a
85.003040	2	cue_nonsocial_low	n/a	16	n/a	n/a
87.010086	0.950116	dec_nonsocial_low	0.950116	16	n/a	2
87.010086	0.950116	dec_nonsocial_low_accept	0.950116	16	accept	2
91.885770	2	cue_social	n/a	16	n/a	n/a
91.885770	2	cue_social_low	n/a	16	n/a	n/a
93.843080	0.999760	dec_social_low	0.999760	16	n/a	2
93.843080	0.999760	dec_social_low_accept	0.999760	16	accept	2
101.086510	2	cue_nonsocial	n/a	32	n/a	n/a
101.086510	2	cue_nonsocial_high	n/a	32	n/a	n/a
103.092140	0.900643	dec_nonsocial_high	0.900643	32	n/a	16
103.092140	0.900643	dec_nonsocial_high_accept	0.900643	32	accept	16
107.919586	2	cue_nonsocial	n/a	32	n/a	n/a
107.919586	2	cue_nonsocial_high	n/a	32	n/a	n/a
109.926636	1.015745	dec_nonsocial_high	1.015745	32	n/a	8
109.926636	1.015745	dec_nonsocial_high_accept	1.015745	32	accept	8
114.820300	2	cue_social	n/a	32	n/a	n/a
114.820300	2	cue_social_high	n/a	32	n/a	n/a
116.759155	1.316692	dec_social_high	1.316692	32	n/a	3
116.759155	1.316692	dec_social_high_accept	1.316692	32	accept	3
121.670720	2	cue_social	n/a	32	n/a	n/a
121.670720	2	cue_social_high	n/a	32	n/a	n/a
123.592280	1.017470	dec_social_high	1.017470	32	n/a	16
123.592280	1.017470	dec_social_high_accept	1.017470	32	accept	16
129.297520	2	cue_social	n/a	32	n/a	n/a
129.297520	2	cue_social_high	n/a	32	n/a	n/a
131.225450	0.983665	dec_social_high	0.983665	32	n/a	2
131.225450	0.983665	dec_social_high_accept	0.983665	32	accept	2
136.932190	2	cue_social	n/a	32	n/a	n/a
136.932190	2	cue_social_high	n/a	32	n/a	n/a
138.877080	1.198996	dec_social_high	1.198996	32	n/a	8
138.877080	1.198996	dec_social_high_accept	1.198996	32	accept	8
143.703120	2	cue_nonsocial	n/a	32	n/a	n/a
143.703120	2	cue_nonsocial_high	n/a	32	n/a	n/a
145.709170	1.399951	dec_nonsocial_high	1.399951	32	n/a	3
145.709170	1.399951	dec_nonsocial_high_accept	1.399951	32	accept	3
150.606310	2	cue_social	n/a	16	n/a	n/a
150.606310	2	cue_social_low	n/a	16	n/a	n/a
152.542160	0.834165	dec_social_low	0.834165	16	n/a	1
152.542160	0.834165	dec_social_low_accept	0.834165	16	accept	1
158.284730	2	cue_social	n/a	16	n/a	n/a
158.284730	2	cue_social_low	n/a	16	n/a	n/a
160.175630	0.950555	dec_social_low	0.950555	16	n/a	8
160.175630	0.950555	dec_social_low_accept	0.950555	16	accept	8
165.003050	2	cue_nonsocial	n/a	32	n/a	n/a
165.003050	2	cue_nonsocial_high	n/a	32	n/a	n/a
167.009110	0.983861	dec_nonsocial_high	0.983861	32	n/a	2
167.009110	0.983861	dec_nonsocial_high_accept	0.983861	32	accept	2
174.253250	2	cue_nonsocial	n/a	16	n/a	n/a
174.253250	2	cue_nonsocial_low	n/a	16	n/a	n/a
176.259200	1.200224	dec_nonsocial_low	1.200224	16	n/a	4
176.259200	1.200224	dec_nonsocial_low_accept	1.200224	16	accept	4
181.121120	2	cue_social	n/a	16	n/a	n/a
181.121120	2	cue_social_low	n/a	16	n/a	n/a
183.092160	1.067336	dec_social_low	1.067336	16	n/a	2
183.092160	1.067336	dec_social_low_accept	1.067336	16	accept	2
188.735820	2	cue_social	n/a	16	n/a	n/a
188.735820	2	cue_social_low	n/a	16	n/a	n/a
190.727170	0.881942	dec_social_low	0.881942	16	n/a	2
190.727170	0.881942	dec_social_low_accept	0.881942	16	accept	2
195.625850	2	cue_social	n/a	16	n/a	n/a
195.625850	2	cue_social_low	n/a	16	n/a	n/a
197.559510	0.899904	dec_social_low	0.899904	16	n/a	1
197.559510	0.899904	dec_social_low_accept	0.899904	16	accept	1
202.459760	2	cue_social	n/a	32	n/a	n/a
202.459760	2	cue_social_high	n/a	32	n/a	n/a
204.392060	0.883518	dec_social_high	0.883518	32	n/a	8
204.392060	0.883518	dec_social_high_accept	0.883518	32	accept	8
213.252930	2	cue_nonsocial	n/a	32	n/a	n/a
213.252930	2	cue_nonsocial_high	n/a	32	n/a	n/a
215.258820	1.150695	dec_nonsocial_high	1.150695	32	n/a	16
215.258820	1.150695	dec_nonsocial_high_accept	1.150695	32	accept	16
222.572660	2	cue_social	n/a	32	n/a	n/a
222.572660	2	cue_social_high	n/a	32	n/a	n/a
224.509250	1.183448	dec_social_high	1.183448	32	n/a	3
224.509250	1.183448	dec_social_high_accept	1.183448	32	accept	3
229.444550	2	cue_social	n/a	32	n/a	n/a
229.444550	2	cue_social_high	n/a	32	n/a	n/a
231.342100	1.100512	dec_social_high	1.100512	32	n/a	2
231.342100	1.100512	dec_social_high_accept	1.100512	32	accept	2
236.169430	2	cue_nonsocial	n/a	16	n/a	n/a
236.169430	2	cue_nonsocial_low	n/a	16	n/a	n/a
238.175140	1.034284	dec_nonsocial_low	1.034284	16	n/a	8
238.175140	1.034284	dec_nonsocial_low_accept	1.034284	16	accept	8
243.002850	2	cue_nonsocial	n/a	32	n/a	n/a
243.002850	2	cue_nonsocial_high	n/a	32	n/a	n/a
245.010070	1.049127	dec_nonsocial_high	1.049127	32	n/a	8
245.010070	1.049127	dec_nonsocial_high_accept	1.049127	32	accept	8
249.836040	2	cue_nonsocial	n/a	16	n/a	n/a
