instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",30.203057900012936,31.052247999992687,61.316025339998305,2024-04-13 17:05:36.934555,2024-04-13 17:06:07.185972,,,10929,30-49,2024-04-13_17h05.33.840,Recall,2021.2.3,59.945317890335566,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",15.551923899969552,61.28733070002636,76.89520089002326,2024-04-13 17:06:07.186968,2024-04-13 17:06:22.780517,,,10929,30-49,2024-04-13_17h05.33.840,Recall,2021.2.3,59.945317890335566,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",32.822170300001744,76.8810335000162,109.75236058997689,2024-04-13 17:06:22.780517,2024-04-13 17:06:55.636953,,,10929,30-49,2024-04-13_17h05.33.840,Recall,2021.2.3,59.945317890335566,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",11.623974399990402,109.73562160000438,121.40904688998125,2024-04-13 17:06:55.637958,2024-04-13 17:07:07.296355,,,10929,30-49,2024-04-13_17h05.33.840,Recall,2021.2.3,59.945317890335566,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for negative feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",46.97346730000572,121.55370649998076,168.71539238997502,2024-04-13 17:07:07.306898,2024-04-13 17:07:54.463624,,,10929,30-49,2024-04-13_17h05.33.840,Recall,2021.2.3,59.945317890335566,
,SD032.jpg,0,MF032.jpg,0,,,,,0,0,0,81,imgFunc,0,NA,6.482052300008945,168.69315360003384,175.3157768700039,2024-04-13 17:07:54.504512,2024-04-13 17:08:01.118494,SD032.jpg,0,10929,30-49,2024-04-13_17h05.33.840,Recall,2021.2.3,59.945317890335566,
,DD029.jpg,0,FF029.jpg,0,,,,,0,1,1,28,imgFunc,9,NA,4.288578200037591,175.29499040002702,179.6963768900605,2024-04-13 17:08:01.127472,2024-04-13 17:08:05.521722,DD029.jpg,0,10929,30-49,2024-04-13_17h05.33.840,Recall,2021.2.3,59.945317890335566,
,DD032.jpg,0,FF032.jpg,0,,,,,0,2,2,31,imgFunc,0,NA,1.7464341999730095,179.68491000001086,181.5351551899803,2024-04-13 17:08:05.529732,2024-04-13 17:08:07.372237,DD032.jpg,0,10929,30-49,2024-04-13_17h05.33.840,Recall,2021.2.3,59.945317890335566,
,SD013.jpg,0,MF013.jpg,0,,,,,0,3,3,62,imgFunc,9,NA,2.379893200006336,181.53929960000096,184.01645229000133,2024-04-13 17:08:07.385223,2024-04-13 17:08:09.858188,SD013.jpg,0,10929,30-49,2024-04-13_17h05.33.840,Recall,2021.2.3,59.945317890335566,
,DD010.jpg,0,FF010.jpg,0,,,,,0,4,4,9,imgFunc,9,NA,1.2272869999869727,184.01194340002257,185.33054569002707,2024-04-13 17:08:09.865191,2024-04-13 17:08:11.175678,DD010.jpg,0,10929,30-49,2024-04-13_17h05.33.840,Recall,2021.2.3,59.945317890335566,
