onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.634450	2	cue_social	n/a	16	n/a	n/a
4.634450	2	cue_social_low	n/a	16	n/a	n/a
6.510072	1.151214	dec_social_low	1.151214	16	n/a	8
6.510072	1.151214	dec_social_low_accept	1.151214	16	accept	8
12.261172	2	cue_social	n/a	16	n/a	n/a
12.261172	2	cue_social_low	n/a	16	n/a	n/a
14.161219	0.816371	dec_social_low	0.816371	16	n/a	8
14.161219	0.816371	dec_social_low_accept	0.816371	16	accept	8
19.917503	2	cue_social	n/a	16	n/a	n/a
19.917503	2	cue_social_low	n/a	16	n/a	n/a
21.810968	0.715977	dec_social_low	0.715977	16	n/a	1
21.810968	0.715977	dec_social_low_accept	0.715977	16	accept	1
27.467570	2	cue_social	n/a	16	n/a	n/a
27.467570	2	cue_social_low	n/a	16	n/a	n/a
29.461094	1.066407	dec_social_low	1.066407	16	n/a	8
29.461094	1.066407	dec_social_low_accept	1.066407	16	accept	8
36.712303	2	cue_social	n/a	32	n/a	n/a
36.712303	2	cue_social_high	n/a	32	n/a	n/a
38.727974	1.399920	dec_social_high	1.399920	32	n/a	8
38.727974	1.399920	dec_social_high_accept	1.399920	32	accept	8
43.555347	2	cue_nonsocial	n/a	16	n/a	n/a
43.555347	2	cue_nonsocial_low	n/a	16	n/a	n/a
45.560970	1.016083	dec_nonsocial_low	1.016083	16	n/a	8
45.560970	1.016083	dec_nonsocial_low_accept	1.016083	16	accept	8
51.205387	2	cue_nonsocial	n/a	16	n/a	n/a
51.205387	2	cue_nonsocial_low	n/a	16	n/a	n/a
53.210960	0.999893	dec_nonsocial_low	0.999893	16	n/a	2
53.210960	0.999893	dec_nonsocial_low_accept	0.999893	16	accept	2
58.038452	2	cue_nonsocial	n/a	32	n/a	n/a
58.038452	2	cue_nonsocial_high	n/a	32	n/a	n/a
60.045050	1.299117	dec_nonsocial_high	1.299117	32	n/a	8
60.045050	1.299117	dec_nonsocial_high_accept	1.299117	32	accept	8
64.957880	2	cue_social	n/a	32	n/a	n/a
64.957880	2	cue_social_high	n/a	32	n/a	n/a
66.877150	1.367169	dec_social_high	1.367169	32	n/a	3
66.877150	1.367169	dec_social_high_accept	1.367169	32	accept	3
74.199780	2	cue_social	n/a	16	n/a	n/a
74.199780	2	cue_social_low	n/a	16	n/a	n/a
76.126900	0.983742	dec_social_low	0.983742	16	n/a	2
76.126900	0.983742	dec_social_low_accept	0.983742	16	accept	2
83.455986	2	cue_social	n/a	32	n/a	n/a
83.455986	2	cue_social_high	n/a	32	n/a	n/a
85.395004	0.898869	dec_social_high	0.898869	32	n/a	16
85.395004	0.898869	dec_social_high_accept	0.898869	32	accept	16
