instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",20.82063269999344,13.561315899947658,34.4954246400157,2024-03-27 15:36:20.925379,2024-03-27 15:36:41.844645,,,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",16.179750899900682,34.43451020005159,50.67197752010543,2024-03-27 15:36:41.845644,2024-03-27 15:36:58.072113,,,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",15.937939800089225,50.660006499965675,66.64834952005185,2024-03-27 15:36:58.072898,2024-03-27 15:37:14.050378,,,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",17.275083600077778,66.63485499995295,83.95807822002098,2024-03-27 15:37:14.051354,2024-03-27 15:37:31.363380,,,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for negative feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",36.40866499999538,84.0932478000177,120.67809111997485,2024-03-27 15:37:31.373330,2024-03-27 15:38:07.956400,,,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
,SD013.jpg,0,MF013.jpg,0,,,,,0,0,0,62,imgFunc,1,NA,17.492525100009516,120.67349309998099,138.29889748001006,2024-03-27 15:38:08.005268,2024-03-27 15:38:25.619020,MF013.jpg,0,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
,DD031.jpg,0,FF031.jpg,0,,,,,0,1,1,30,imgFunc,1,NA,12.940410800045356,138.29756279999856,151.37465253996197,2024-03-27 15:38:25.632768,2024-03-27 15:38:38.695342,FF031.jpg,0,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
,SD037.jpg,0,MF037.jpg,0,,,,,0,2,2,86,imgFunc,2,NA,2.7463236999465153,151.36359850002918,154.22033932001796,2024-03-27 15:38:38.706313,2024-03-27 15:38:41.564225,MF037.jpg,0,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
,DD015.jpg,0,FF015.jpg,0,,,,,0,3,3,14,imgFunc,2,NA,1.9896332999924198,154.20816949999426,156.3033078199951,2024-03-27 15:38:41.572184,2024-03-27 15:38:43.665478,FF015.jpg,0,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
,SD015.jpg,0,MF015.jpg,0,,,,,0,4,4,64,imgFunc,2,NA,3.976919399923645,156.3009474000428,160.36529602005612,2024-03-27 15:38:43.672466,2024-03-27 15:38:47.734630,MF015.jpg,0,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
,SD032.jpg,0,MF032.jpg,0,,,,,0,5,5,81,imgFunc,1,NA,1.2649494999786839,160.37321049999446,161.73647402005736,2024-03-27 15:38:47.742607,2024-03-27 15:38:49.102523,MF032.jpg,0,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
,SD012.jpg,0,MF012.jpg,0,,,,,0,6,6,61,imgFunc,0,NA,2.3702278999844566,161.73956330004148,164.2040478201816,2024-03-27 15:38:49.109305,2024-03-27 15:38:51.570785,MF012.jpg,0,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
,SD007.jpg,0,MF007.jpg,0,,,,,0,7,7,56,imgFunc,9,NA,3.859237299999222,164.21092270000372,168.16028432000894,2024-03-27 15:38:51.578554,2024-03-27 15:38:55.523544,MF007.jpg,0,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
,SD024.jpg,0,MF024.jpg,0,,,,,0,8,8,73,imgFunc,2,NA,1.5721678000409156,168.16193349997047,169.8262977199629,2024-03-27 15:38:55.531312,2024-03-27 15:38:57.191814,MF024.jpg,0,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
,SD003.jpg,0,MF003.jpg,0,,,,,0,9,9,52,imgFunc,1,NA,1.6812948000151664,169.82865190005396,171.60894502012525,2024-03-27 15:38:57.199583,2024-03-27 15:38:58.976091,MF003.jpg,0,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
,DD016.jpg,0,FF016.jpg,0,,,,,0,10,10,15,imgFunc,1,NA,1.3297011000104249,171.6121112999972,173.0432053200202,2024-03-27 15:38:58.982890,2024-03-27 15:39:00.411087,FF016.jpg,0,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
,L_DD505.jpg,1,L_FF505.jpg,1,,,,,0,11,11,44,imgFunc,1,NA,1.7763812999473885,173.05342230002861,174.93223002005834,2024-03-27 15:39:00.418046,2024-03-27 15:39:02.295062,L_FF505.jpg,1,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
,L_SD504.jpg,1,L_MF504.jpg,1,,,,,0,12,12,93,imgFunc,0,NA,5.09109979995992,174.93068760004826,180.11415972013492,2024-03-27 15:39:02.302020,2024-03-27 15:39:07.482289,L_MF504.jpg,1,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
,SD028.jpg,0,MF028.jpg,0,,,,,0,13,13,77,imgFunc,2,NA,2.6026311999885365,180.13125269999728,182.84280561993364,2024-03-27 15:39:07.491294,2024-03-27 15:39:10.201033,MF028.jpg,0,10950,18-29,2024_Mar_27_1536,Recall,2021.2.3,59.95962316152283,
