Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,2,3,1,5.000000e-01,8.075000e-01
2,4,8,3,0,2,8.075000e-01
3,0,4,2,0,2,8.075000e-01
4,8,2,3,0,5.000000e-01,2.422500e+00
5,2,8,2,1,5.000000e-01,2.422500e+00
6,8,4,2,0,2,8.075000e-01
7,0,2,3,0,3.500000e+00,8.075000e-01
8,8,0,2,0,2,5.652500e+00
9,0,4,1,0,5.000000e-01,2.422500e+00
10,4,2,3,0,3.500000e+00,8.075000e-01
11,8,2,3,0,3.500000e+00,8.075000e-01
12,2,8,1,1,5.000000e-01,8.075000e-01
13,4,2,2,0,3.500000e+00,2.422500e+00
14,2,0,1,0,2,4.037500e+00
15,8,2,3,1,5.000000e-01,8.075000e-01
16,8,2,2,1,5.000000e-01,8.075000e-01
17,2,4,1,0,2,8.075000e-01
18,8,0,3,1,5.000000e-01,4.037500e+00
19,2,0,1,1,5.000000e-01,2.422500e+00
20,4,0,2,1,2,8.075000e-01
21,2,4,2,1,2,2.422500e+00
22,8,2,2,0,2,7.267500e+00
23,0,4,3,0,5.000000e-01,4.037500e+00
24,0,8,2,1,5.000000e-01,8.075000e-01
25,8,2,2,0,5.000000e-01,2.422500e+00
26,2,0,2,1,5.000000e-01,8.075000e-01
27,4,2,1,1,5.000000e-01,8.075000e-01
28,8,4,1,1,5.000000e-01,8.075000e-01
29,8,2,3,1,5.000000e-01,4.037500e+00
30,4,2,3,1,5.000000e-01,7.267500e+00
31,0,8,1,0,5.000000e-01,8.075000e-01
32,8,2,1,0,2,5.652500e+00
33,8,2,1,0,2,4.037500e+00
34,4,8,2,1,5.000000e-01,8.075000e-01
35,2,8,1,1,5.000000e-01,2.422500e+00
36,4,0,3,1,2,2.422500e+00
37,4,8,3,1,2,2.422500e+00
38,0,2,2,0,2,2.422500e+00
39,8,0,3,0,5.000000e-01,8.075000e-01
40,4,8,1,0,5.000000e-01,8.075000e-01
41,8,0,1,1,5.000000e-01,8.075000e-01
42,4,0,1,1,2,8.882500e+00
