TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,16,0.5575,1,0,1,1.0,0.0,4.5927553,5.500343,5.516543,5.51666,6.517593,6.517769,2.0,1.7323692,8.250138,10.284566,3.7674417,10.285339,10.844335
2,2,3,16,0.5575,1,0,1,1.0,1.0,11.422841,12.333587,12.349812,12.349893,13.349618,13.349764,2.0,2.6338496,15.983613,17.117514,3.7682827,17.118156,17.677706
3,3,2,32,0.5575,1,0,8,1.0,2.0,18.177725,19.16654,19.183556,19.183634,20.18339,20.183538,2.0,2.1502354,22.333773,23.950068,3.7670674,23.950716,24.509836
4,4,2,16,0.5575,1,1,0,1.0,3.0,25.010822,25.999773,26.016796,26.016888,27.016788,27.016937,1.0,2.4001515,29.41709,30.783014,3.7666254,30.78368,31.342606
5,5,2,32,0.5575,1,3,0,1.0,4.0,31.844315,32.833298,32.85018,32.850266,33.84993,33.850082,1.0,2.0166132,35.866695,37.617252,3.7677212,37.617916,38.176735
6,6,3,16,1.365,1,0,4,1.0,5.0,38.757286,39.666855,39.683113,39.683197,40.683563,40.683716,2.0,1.3329102,42.016624,44.451744,3.7685902,44.45242,45.819706
7,7,2,32,0.5575,1,0,16,1.0,6.0,46.328392,47.3165,47.333443,47.333534,48.332787,48.332935,2.0,1.9005219,50.23346,52.09942,3.7670145,52.10006,52.6595
8,8,3,16,1.365,1,0,2,1.0,7.0,53.24567,54.150337,54.166386,54.166466,55.16647,55.16662,2.0,1.967061,57.13368,58.93289,3.7668085,58.933533,60.29949
9,9,3,16,1.365,1,1,0,1.0,8.0,60.800953,61.78308,61.80008,61.80018,62.800335,62.800484,1.0,1.4830922,64.28358,66.56674,3.766811,66.567406,67.9339
10,10,2,16,0.5575,1,2,0,1.0,9.0,68.44398,69.43307,69.45008,69.450165,70.45005,70.450195,1.0,1.449887,71.900085,74.217384,3.7677474,74.218056,74.777275
11,11,2,16,4.595,1,0,1,1.0,10.0,75.277115,76.26633,76.283485,76.283554,77.28355,77.28369,2.0,1.2999192,78.58362,81.0504,3.7672663,81.05107,85.64764
12,12,3,16,0.5575,1,0,1,1.0,11.0,86.23398,87.13351,87.15016,87.150246,88.15055,88.1507,2.0,0.9329285,89.08363,91.91784,3.7676904,91.9185,92.477745
13,13,3,16,2.98,1,0,2,1.0,12.0,93.04665,93.9663,93.9833,93.98338,94.98332,94.98347,2.0,0.8834416,95.866905,98.74976,3.7668378,98.75041,101.7316
14,14,2,32,0.5575,1,0,8,1.0,13.0,102.22708,103.21633,103.2335,103.233574,104.23363,104.23377,2.0,0.8832133,105.11699,107.99965,3.766433,108.00032,108.55996
15,15,3,16,1.365,1,4,0,1.0,14.0,109.12847,110.049736,110.066605,110.066696,111.066475,111.06663,1.0,1.266607,112.33324,114.834404,3.7683282,114.83507,116.20111
16,16,2,32,1.365,1,8,0,1.0,15.0,116.71053,117.69961,117.716705,117.71678,118.71662,118.716774,1.0,0.8498364,119.56661,122.48428,3.768108,122.48499,123.85119
17,17,2,16,0.5575,1,8,0,1.0,16.0,124.36064,125.34984,125.366615,125.3667,126.36586,126.36601,1.0,1.0006998,127.36671,130.13327,3.7678068,130.13393,130.69359
18,18,3,16,4.595,1,0,8,1.0,17.0,131.30424,132.18275,132.20018,132.20029,133.20052,133.20068,2.0,0.915612,134.11629,136.96783,3.767702,136.96849,141.56563
19,19,3,16,0.5575,1,0,8,1.0,18.0,142.12918,143.04962,143.0667,143.06677,144.06662,144.06677,2.0,0.883409,144.95018,147.83415,3.7679274,147.83481,148.3946
20,20,2,32,0.5575,1,0,8,1.0,19.0,148.89406,149.88286,149.9,149.90009,150.90053,150.9007,2.0,1.3830448,152.28374,154.66719,3.7670512,154.66786,155.22668
21,21,3,32,0.5575,1,2,0,1.0,20.0,155.7939,156.71616,156.73325,156.73335,157.73315,157.73335,1.0,1.5164593,159.2498,161.49982,3.7670074,161.50046,162.05936
22,22,3,16,0.5575,1,0,4,1.0,21.0,162.62415,163.5495,163.56654,163.56664,164.5665,164.56665,2.0,1.1662352,165.73288,168.33304,3.7669373,168.3337,168.89311
23,23,3,16,0.5575,1,1,0,1.0,22.0,169.46748,170.38324,170.39948,170.39957,171.39955,171.3997,1.0,0.9668159,172.36652,175.16649,3.7673352,175.16714,175.72621
24,24,3,32,1.365,1,0,3,1.0,23.0,176.29413,177.21613,177.23312,177.23322,178.23329,178.23343,999.0,999.0,999.0,181.4993,3.7834866,182.01706,183.3831
25,25,3,32,1.365,1,8,0,1.0,24.0,183.91992,184.88322,184.8995,184.89961,185.8999,185.90004,1.0,0.81674,186.71678,189.66669,3.767191,189.66734,191.0332
26,26,3,16,1.365,1,0,8,1.0,25.0,191.6478,192.5332,192.54994,192.55002,193.54944,193.54959,2.0,0.9166618,194.46625,197.31764,3.7686255,197.31833,198.68425
27,27,2,32,0.5575,1,0,2,1.0,26.0,199.19402,200.18288,200.1999,200.2,201.20007,201.20023,2.0,1.0498708,202.2501,204.96669,3.7669907,204.96733,205.52643
28,28,3,16,0.5575,1,2,0,1.0,27.0,206.12364,207.01646,207.03328,207.03337,208.0331,208.03325,999.0,999.0,999.0,211.2994,3.7831686,211.8166,212.37737
29,29,2,16,2.98,1,8,0,1.0,28.0,212.87724,213.86601,213.8832,213.88329,214.88406,214.88422,999.0,999.0,999.0,218.14946,3.782285,218.66666,221.64853
30,30,3,32,2.98,1,0,16,1.0,29.0,222.20227,223.13303,223.14996,223.15009,224.15013,224.15028,999.0,999.0,999.0,227.41602,3.7838514,227.93428,230.91563
31,31,2,16,2.98,1,1,0,1.0,30.0,231.41089,232.39925,232.41647,232.41656,233.41661,233.41676,999.0,999.0,999.0,236.6827,3.7837496,237.20065,240.1821
32,32,2,32,1.365,1,0,16,1.0,31.0,240.67706,241.66597,241.68303,241.68312,242.68358,242.68373,1.0,2.2995257,244.98325,246.45065,3.7674775,246.45131,247.81725
33,33,2,32,0.5575,1,0,2,1.0,32.0,248.32701,249.31604,249.33302,249.33315,250.33276,250.33292,2.0,0.9666148,251.29953,254.10028,3.7679386,254.10095,254.66049
34,34,3,16,0.5575,1,2,0,1.0,33.0,255.21297,256.1497,256.16644,256.1665,257.1657,257.16586,999.0,999.0,999.0,260.4165,3.768181,260.9342,261.49387
35,35,2,16,2.98,1,2,0,1.0,34.0,261.9937,262.9826,262.99966,262.99976,263.9997,263.99982,--,--,--,--,--,--,--
36,36,2,32,1.365,1,0,3,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--
37,37,2,16,2.98,1,0,1,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--
