Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,8,2,0,2,8.075000e-01
2,0,4,1,1,2,4.037500e+00
3,0,8,3,1,3.500000e+00,2.422500e+00
4,4,8,1,1,5.000000e-01,4.037500e+00
5,8,2,1,0,5.000000e-01,2.422500e+00
6,0,2,3,0,5.000000e-01,8.075000e-01
7,4,8,1,0,2,8.075000e-01
8,2,8,1,1,5.000000e-01,8.075000e-01
9,2,4,3,0,5.000000e-01,2.422500e+00
10,4,8,3,0,2,2.422500e+00
11,2,0,2,1,3.500000e+00,8.075000e-01
12,4,0,2,1,3.500000e+00,8.882500e+00
13,2,8,2,1,5.000000e-01,8.075000e-01
14,8,4,3,1,2,8.075000e-01
15,8,2,1,1,2,2.422500e+00
16,4,0,2,0,2,2.422500e+00
17,0,8,1,0,5.000000e-01,8.075000e-01
18,4,0,1,0,5.000000e-01,8.075000e-01
19,0,8,2,1,5.000000e-01,4.037500e+00
20,2,8,2,0,2,8.075000e-01
21,2,8,3,0,5.000000e-01,8.075000e-01
22,2,4,2,1,2,8.075000e-01
23,8,2,3,0,5.000000e-01,8.075000e-01
24,0,4,3,1,5.000000e-01,5.652500e+00
25,4,8,2,1,5.000000e-01,8.075000e-01
26,8,2,1,0,5.000000e-01,2.422500e+00
27,2,8,3,1,2,8.075000e-01
28,4,2,1,1,5.000000e-01,5.652500e+00
29,0,8,3,0,5.000000e-01,2.422500e+00
30,0,2,1,0,5.000000e-01,2.422500e+00
31,4,8,2,0,2,7.267500e+00
32,2,0,2,0,2,4.037500e+00
33,8,2,2,1,2,2.422500e+00
34,0,4,3,0,5.000000e-01,8.075000e-01
35,4,2,3,1,5.000000e-01,8.075000e-01
36,2,8,2,0,3.500000e+00,2.422500e+00
37,0,2,1,1,5.000000e-01,8.075000e-01
38,8,0,1,1,5.000000e-01,8.075000e-01
39,2,4,1,0,5.000000e-01,8.075000e-01
40,2,0,3,1,5.000000e-01,4.037500e+00
41,2,8,3,1,2,8.075000e-01
42,4,2,2,0,2,7.267500e+00
