Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,2,0,5.000000e-01,8.075000e-01
2,4,8,3,1,3.500000e+00,4.037500e+00
3,0,8,2,1,5.000000e-01,2.422500e+00
4,2,0,2,1,5.000000e-01,8.075000e-01
5,8,4,1,0,2,8.075000e-01
6,0,4,2,1,5.000000e-01,8.075000e-01
7,2,8,2,1,5.000000e-01,8.075000e-01
8,4,2,1,0,5.000000e-01,8.075000e-01
9,2,0,3,1,2,8.075000e-01
10,8,2,3,0,5.000000e-01,8.075000e-01
11,4,8,1,1,2,8.075000e-01
12,2,4,2,1,2,4.037500e+00
13,4,0,2,0,2,2.422500e+00
14,2,8,3,0,2,8.075000e-01
15,8,4,3,0,5.000000e-01,2.422500e+00
16,0,8,3,0,5.000000e-01,2.422500e+00
17,2,0,3,0,5.000000e-01,2.422500e+00
18,0,8,3,1,2,8.075000e-01
19,2,8,1,0,5.000000e-01,8.075000e-01
20,2,4,3,1,5.000000e-01,5.652500e+00
21,2,4,3,0,5.000000e-01,8.075000e-01
22,2,8,2,0,5.000000e-01,2.422500e+00
23,4,2,2,0,3.500000e+00,2.422500e+00
24,4,8,2,1,5.000000e-01,4.037500e+00
25,8,0,2,0,2,4.037500e+00
26,2,8,1,0,2,8.075000e-01
27,8,2,1,1,2,8.075000e-01
28,8,2,3,1,5.000000e-01,7.267500e+00
29,0,4,1,0,2,8.075000e-01
30,2,4,1,1,2,8.075000e-01
31,8,2,1,1,3.500000e+00,8.075000e-01
32,0,4,3,0,5.000000e-01,2.422500e+00
33,0,8,1,0,2,8.075000e-01
34,0,4,1,1,2,7.267500e+00
35,0,2,1,0,5.000000e-01,2.422500e+00
36,0,2,1,1,2,2.422500e+00
37,8,2,2,1,5.000000e-01,8.882500e+00
38,0,2,2,0,5.000000e-01,2.422500e+00
39,8,2,3,1,5.000000e-01,8.075000e-01
40,2,8,2,0,5.000000e-01,8.075000e-01
41,0,4,3,1,5.000000e-01,5.652500e+00
42,8,0,1,1,3.500000e+00,4.037500e+00
