Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,1,1,5.000000e-01,7.267500e+00
2,4,8,1,1,5.000000e-01,8.075000e-01
3,8,2,3,0,3.500000e+00,8.075000e-01
4,2,4,2,0,3.500000e+00,2.422500e+00
5,2,8,2,1,5.000000e-01,2.422500e+00
6,2,8,3,1,3.500000e+00,8.075000e-01
7,2,8,1,1,2,8.075000e-01
8,2,8,1,0,2,8.075000e-01
9,2,0,3,1,2,4.037500e+00
10,8,4,2,1,2,8.075000e-01
11,2,0,1,1,5.000000e-01,4.037500e+00
12,4,2,2,1,5.000000e-01,8.075000e-01
13,4,0,3,0,5.000000e-01,2.422500e+00
14,8,2,3,0,2,5.652500e+00
15,2,4,3,0,2,8.075000e-01
16,2,0,3,0,5.000000e-01,4.037500e+00
17,0,2,2,0,2,8.075000e-01
18,8,2,2,0,5.000000e-01,2.422500e+00
19,0,4,2,0,5.000000e-01,8.075000e-01
20,4,8,3,1,5.000000e-01,8.075000e-01
21,4,8,3,0,2,5.652500e+00
22,2,8,3,1,2,2.422500e+00
23,0,8,2,0,5.000000e-01,8.075000e-01
24,0,8,3,1,2,4.037500e+00
25,0,2,2,1,5.000000e-01,8.075000e-01
26,8,0,2,1,5.000000e-01,7.267500e+00
27,4,0,3,1,5.000000e-01,8.075000e-01
28,8,2,2,0,2,8.075000e-01
29,8,0,3,0,2,2.422500e+00
30,0,8,1,0,5.000000e-01,8.075000e-01
31,0,4,1,1,5.000000e-01,8.882500e+00
32,4,2,1,1,5.000000e-01,8.075000e-01
33,2,0,1,0,3.500000e+00,8.075000e-01
34,8,2,1,0,5.000000e-01,8.075000e-01
35,0,8,1,1,5.000000e-01,2.422500e+00
36,2,4,3,1,5.000000e-01,2.422500e+00
37,8,4,2,0,5.000000e-01,2.422500e+00
38,4,0,1,0,5.000000e-01,8.075000e-01
39,2,4,1,0,2,4.037500e+00
40,0,4,2,1,2,2.422500e+00
41,2,8,2,1,2,8.075000e-01
42,8,4,1,0,5.000000e-01,2.422500e+00
