instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",36.63582619978115,35.697607200127095,72.40910384058952,2023-04-19 13:59:41.652214,2023-04-19 14:00:18.356004,,,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",12.917645499575883,72.3757672002539,85.34863011958078,2023-04-19 14:00:18.357004,2023-04-19 14:00:31.314443,,,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",12.742010800167918,85.33549440000206,98.14285891968757,2023-04-19 14:00:31.315444,2023-04-19 14:00:44.107307,,,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",17.18754669977352,98.12181399995461,115.365487719886,2023-04-19 14:00:44.108308,2023-04-19 14:01:01.336526,,,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for positive feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",21.427528399974108,115.50561430025846,137.11737882019952,2023-04-19 14:01:01.346294,2023-04-19 14:01:22.952795,,,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,L_DD510.jpg,1,L_FF510.jpg,1,,,,,0,0,0,49,imgFunc,9,NA,16.22245300002396,137.09483140008524,153.4591448600404,2023-04-19 14:01:22.992197,2023-04-19 14:01:39.347560,L_DD510.jpg,1,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,SD002.jpg,0,MF002.jpg,0,,,,,0,1,1,51,imgFunc,9,NA,3.4685730999335647,153.4567179000005,157.05457251984626,2023-04-19 14:01:39.357538,2023-04-19 14:01:42.949900,SD002.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,L_DD509.jpg,1,L_FF509.jpg,1,,,,,0,2,2,48,imgFunc,1,NA,2.3078099000267684,157.02535360027105,159.42810251982883,2023-04-19 14:01:42.957881,2023-04-19 14:01:45.351656,L_DD509.jpg,1,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,DD013.jpg,0,FF013.jpg,0,,,,,0,3,3,12,imgFunc,2,NA,5.6315807001665235,159.42959630023688,165.1594994198531,2023-04-19 14:01:45.363625,2023-04-19 14:01:51.089259,DD013.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,SD038.jpg,0,MF038.jpg,0,,,,,0,4,4,87,imgFunc,1,NA,1.798016999848187,165.15915070008487,167.04228211939335,2023-04-19 14:01:51.098237,2023-04-19 14:01:52.974112,SD038.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,DD016.jpg,0,FF016.jpg,0,,,,,0,5,5,15,imgFunc,1,NA,1.3208671999163926,167.05221870029345,168.47153411991894,2023-04-19 14:01:52.981096,2023-04-19 14:01:54.391635,DD016.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,DD028.jpg,0,FF028.jpg,0,,,,,0,6,6,27,imgFunc,1,NA,1.053436300251633,168.46383950021118,169.6162062198855,2023-04-19 14:01:54.398618,2023-04-19 14:01:55.542293,DD028.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,SD017.jpg,0,MF017.jpg,0,,,,,0,7,7,66,imgFunc,1,NA,1.5952822999097407,169.62596879992634,171.31615381967276,2023-04-19 14:01:55.556258,2023-04-19 14:01:57.243414,SD017.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,DD032.jpg,0,FF032.jpg,0,,,,,0,8,8,31,imgFunc,1,NA,2.6910569998435676,171.32190910028294,174.1078243199736,2023-04-19 14:01:57.251804,2023-04-19 14:02:00.028572,DD032.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,DD006.jpg,0,FF006.jpg,0,,,,,0,9,9,5,imgFunc,1,NA,1.5457657999359071,174.1075079003349,175.75486832018942,2023-04-19 14:02:00.038545,2023-04-19 14:02:01.679942,DD006.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,L_DD505.jpg,1,L_FF505.jpg,1,,,,,0,10,10,44,imgFunc,2,NA,1.1555374003946781,175.75371860014275,177.00509522017092,2023-04-19 14:02:01.687922,2023-04-19 14:02:02.930272,L_DD505.jpg,1,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,DD036.jpg,0,FF036.jpg,0,,,,,0,11,11,35,imgFunc,0,NA,1.9002255001105368,177.00905100023374,179.0115984203294,2023-04-19 14:02:02.938275,2023-04-19 14:02:04.932384,DD036.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,SD024.jpg,0,MF024.jpg,0,,,,,0,12,12,73,imgFunc,0,NA,3.240226599853486,179.01288790022954,182.33635742031038,2023-04-19 14:02:04.946348,2023-04-19 14:02:08.268164,SD024.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,DD030.jpg,0,FF030.jpg,0,,,,,0,13,13,29,imgFunc,1,NA,1.2568459999747574,182.34042140003294,183.69271011976525,2023-04-19 14:02:08.275842,2023-04-19 14:02:09.619075,DD030.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,SD040.jpg,0,MF040.jpg,0,,,,,0,14,14,89,imgFunc,1,NA,1.4769541998393834,183.68825790006667,185.25741792004555,2023-04-19 14:02:09.626058,2023-04-19 14:02:11.186865,SD040.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,SD011.jpg,0,MF011.jpg,0,,,,,0,15,15,60,imgFunc,2,NA,1.1685297000221908,185.26061240024865,186.52903911983594,2023-04-19 14:02:11.194845,2023-04-19 14:02:12.454532,SD011.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,DD007.jpg,0,FF007.jpg,0,,,,,0,16,16,6,imgFunc,1,NA,1.339095199946314,186.5380371999927,187.99070101976395,2023-04-19 14:02:12.461515,2023-04-19 14:02:13.905444,DD007.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,SD036.jpg,0,MF036.jpg,0,,,,,0,17,17,85,imgFunc,0,NA,1.8485332997515798,187.98863149993122,189.92724801972508,2023-04-19 14:02:13.919408,2023-04-19 14:02:15.856599,SD036.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,SD004.jpg,0,MF004.jpg,0,,,,,0,18,18,53,imgFunc,9,NA,2.236283900216222,189.92086920002475,192.24119861982763,2023-04-19 14:02:15.863582,2023-04-19 14:02:18.175584,SD004.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,DD002.jpg,0,FF002.jpg,0,,,,,0,19,19,1,imgFunc,2,NA,2.0804499997757375,192.25277330027893,194.43863122025505,2023-04-19 14:02:18.182589,2023-04-19 14:02:20.360289,DD002.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,SD016.jpg,0,MF016.jpg,0,,,,,0,20,20,65,imgFunc,9,NA,6.783866100013256,194.43732789997011,201.32705051917583,2023-04-19 14:02:20.367272,2023-04-19 14:02:27.248274,SD016.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,SD003.jpg,0,MF003.jpg,0,,,,,0,21,21,52,imgFunc,9,NA,4.439008999615908,201.35811639996246,205.92613151995465,2023-04-19 14:02:27.257281,2023-04-19 14:02:31.818470,SD003.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,L_DD503.jpg,1,L_FF503.jpg,1,,,,,0,22,22,42,imgFunc,9,NA,2.2444663997739553,205.8884711000137,208.22376861935481,2023-04-19 14:02:31.826451,2023-04-19 14:02:34.153324,L_DD503.jpg,1,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,SD037.jpg,0,MF037.jpg,0,,,,,0,23,23,86,imgFunc,0,NA,1.598911799956113,208.23031570017338,209.93349951971322,2023-04-19 14:02:34.160306,2023-04-19 14:02:35.854752,SD037.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,L_SD503.jpg,1,L_MF503.jpg,1,,,,,0,24,24,92,imgFunc,1,NA,1.3442337000742555,209.93295430019498,211.38513441942632,2023-04-19 14:02:35.861735,2023-04-19 14:02:37.305632,L_SD503.jpg,1,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,L_SD501.jpg,1,L_MF501.jpg,1,,,,,0,25,25,90,imgFunc,1,NA,2.4239213997498155,211.38099700026214,213.9005351201631,2023-04-19 14:02:37.312631,2023-04-19 14:02:39.823110,L_SD501.jpg,1,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,L_DD506.jpg,1,L_FF506.jpg,1,,,,,0,26,26,45,imgFunc,9,NA,2.6843180996365845,213.91281200014055,216.70482992008328,2023-04-19 14:02:39.837035,2023-04-19 14:02:42.626221,L_DD506.jpg,1,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,DD029.jpg,0,FF029.jpg,0,,,,,0,27,27,28,imgFunc,1,NA,1.6188666000962257,216.69831410003826,218.41785671981052,2023-04-19 14:02:42.633204,2023-04-19 14:02:44.343951,DD029.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,L_SD502.jpg,1,L_MF502.jpg,1,,,,,0,28,28,91,imgFunc,1,NA,1.8200789000838995,218.41713230032474,220.33677112031728,2023-04-19 14:02:44.350934,2023-04-19 14:02:46.261822,L_SD502.jpg,1,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,DD015.jpg,0,FF015.jpg,0,,,,,0,29,29,14,imgFunc,1,NA,1.585773800034076,220.33932649996132,222.02497311960906,2023-04-19 14:02:46.269702,2023-04-19 14:02:47.946579,DD015.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,SD025.jpg,0,MF025.jpg,0,,,,,0,30,30,74,imgFunc,2,NA,2.0895907999947667,222.01957700029016,224.20608191983774,2023-04-19 14:02:47.953562,2023-04-19 14:02:50.131334,SD025.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,L_SD508.jpg,1,L_MF508.jpg,1,,,,,0,31,31,97,imgFunc,9,NA,2.4515952998772264,224.2174916001968,226.77267001988366,2023-04-19 14:02:50.146296,2023-04-19 14:02:52.699984,L_SD508.jpg,1,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,SD026.jpg,0,MF026.jpg,0,,,,,0,32,32,75,imgFunc,9,NA,3.2712534996680915,226.77386710001156,230.14434832008556,2023-04-19 14:02:52.706967,2023-04-19 14:02:56.068934,SD026.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
,DD024.jpg,0,FF024.jpg,0,,,,,0,33,33,23,imgFunc,2,NA,1.587278800085187,230.14578620018438,231.83168161986396,2023-04-19 14:02:56.075916,2023-04-19 14:02:57.753605,DD024.jpg,0,10584,30-49,2023-04-19_13h59.38.100,Recall,2021.2.3,59.98904607041855,
