Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,1,1,3.500000e+00,4.037500e+00
2,8,4,2,1,5.000000e-01,8.075000e-01
3,2,0,3,1,2,2.422500e+00
4,8,2,3,0,5.000000e-01,8.075000e-01
5,8,4,1,0,2,8.075000e-01
6,2,0,3,0,2,2.422500e+00
7,4,2,3,0,2,4.037500e+00
8,4,8,3,0,5.000000e-01,8.075000e-01
9,2,8,3,1,5.000000e-01,8.075000e-01
10,0,4,1,0,2,2.422500e+00
11,0,2,2,0,5.000000e-01,8.075000e-01
12,8,2,2,0,5.000000e-01,8.075000e-01
13,2,8,1,0,2,7.267500e+00
14,2,4,1,0,2,4.037500e+00
15,0,8,1,1,5.000000e-01,4.037500e+00
16,8,2,1,1,5.000000e-01,8.075000e-01
17,2,0,1,1,5.000000e-01,8.075000e-01
18,2,8,2,1,2,8.075000e-01
19,8,2,3,0,5.000000e-01,8.075000e-01
20,8,2,3,1,2,2.422500e+00
21,2,4,2,1,5.000000e-01,8.075000e-01
22,0,8,1,0,2,2.422500e+00
23,4,8,1,1,5.000000e-01,8.075000e-01
24,8,0,3,1,5.000000e-01,2.422500e+00
25,0,8,3,0,2,5.652500e+00
26,2,0,1,0,5.000000e-01,2.422500e+00
27,4,8,3,1,5.000000e-01,8.075000e-01
28,0,8,2,0,5.000000e-01,2.422500e+00
29,4,0,2,1,5.000000e-01,8.075000e-01
30,2,4,2,0,5.000000e-01,2.422500e+00
31,2,4,3,1,3.500000e+00,2.422500e+00
32,8,2,1,0,5.000000e-01,8.882500e+00
33,8,2,2,0,2,8.075000e-01
34,2,0,2,1,2,7.267500e+00
35,2,8,1,1,5.000000e-01,5.652500e+00
36,0,4,3,1,3.500000e+00,8.075000e-01
37,8,2,2,1,5.000000e-01,2.422500e+00
38,0,4,3,0,5.000000e-01,8.075000e-01
39,0,4,2,0,2,4.037500e+00
40,8,4,2,0,3.500000e+00,8.075000e-01
41,4,0,1,1,5.000000e-01,8.075000e-01
42,0,8,2,1,2,8.075000e-01
