onset	duration	trial_type	rt	resp	gender	image_left	image_right
0.6418319999938831	3.000508000011905	decision	2.283004400000209	right	F	FF017.jpg	FF018.jpg
4.191764599992894	1.0164972000056878	loss	n/a	n/a	n/a	FF017.jpg	FF018.jpg
11.158457700003055	3.0496809000032954	decision	3.0491531000006944	left	F	FF035.jpg	FF036.jpg
14.758396000004723	1.0000275999918813	win	n/a	n/a	n/a	FF035.jpg	FF036.jpg
21.708450999998604	3.300561199997901	decision	3.3000322000007145	right	F	FF021.jpg	FF022.jpg
25.558457199993427	1.016557000009925	loss	n/a	n/a	n/a	FF021.jpg	FF022.jpg
32.52500579999469	3.0012112999975216	decision	2.7838100000080885	left	M	MF025.jpg	MF026.jpg
36.07505569999921	1.0000537000014447	loss	n/a	n/a	n/a	MF025.jpg	MF026.jpg
38.825080399998114	3.001494800002547	decision	2.7845973999937996	right	M	MF027.jpg	MF028.jpg
42.37502979999408	1.0166049000108615	loss	n/a	n/a	n/a	MF027.jpg	MF028.jpg
45.14150110000628	3.0015578999882564	decision	2.533369299999322	right	M	MF023.jpg	MF024.jpg
48.69166179999593	1.0167730999964988	win	n/a	n/a	n/a	MF023.jpg	MF024.jpg
51.45841340000334	3.0008670999959577	decision	2.7992299999896204	left	F	FF037.jpg	FF038.jpg
55.008314799997606	1.0000881000014488	win	n/a	n/a	n/a	FF037.jpg	FF038.jpg
59.85835860000225	3.0016132000018843	decision	2.533560900003067	left	M	MF011.jpg	MF012.jpg
63.40825890000269	1.017901699990034	loss	n/a	n/a	n/a	MF011.jpg	MF012.jpg
68.27501589999883	3.300495699993917	decision	3.299972099994193	left	F	FF009.jpg	FF010.jpg
72.12506479999865	1.016484899999341	win	n/a	n/a	n/a	FF009.jpg	FF010.jpg
74.89168889999564	3.0012327000004007	decision	2.5502808000019286	right	F	FF027.jpg	FF028.jpg
78.44161759999406	1.0166857000003802	win	n/a	n/a	n/a	FF027.jpg	FF028.jpg
83.30824840000423	3.03708789999655	decision-missed	n/a	n/a	F	FF015.jpg	FF016.jpg
86.89165049999428	1.0000741000112612	loss	n/a	n/a	n/a	FF015.jpg	FF016.jpg
93.84169499999552	3.001216700009536	decision	2.0331548000103794	right	M	MF029.jpg	MF030.jpg
97.39158419999876	1.0000646999978926	loss	n/a	n/a	n/a	MF029.jpg	MF030.jpg
102.24168029999419	3.0013870000111638	decision	2.033189699999639	left	M	MF015.jpg	MF016.jpg
105.79158279999683	1.0166220999963116	win	n/a	n/a	n/a	MF015.jpg	MF016.jpg
112.75827890000073	3.000671899993904	decision	2.534214899991639	left	M	MF007.jpg	MF008.jpg
116.30823569999484	1.0165560000023106	win	n/a	n/a	n/a	MF007.jpg	MF008.jpg
121.17486780000036	3.0020632999949157	decision	2.5339607000059914	left	M	MF017.jpg	MF018.jpg
124.72569389999262	1.0156540000025416	win	n/a	n/a	n/a	MF017.jpg	MF018.jpg
