onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.575298	2	cue_social	n/a	16	n/a	n/a
4.575298	2	cue_social_low	n/a	16	n/a	n/a
6.512028	1.448654	dec_social_low	1.448654	16	n/a	4
6.512028	1.448654	dec_social_low_accept	1.448654	16	accept	4
12.154444	2	cue_nonsocial	n/a	32	n/a	n/a
12.154444	2	cue_nonsocial_high	n/a	32	n/a	n/a
14.160789	1.483462	dec_nonsocial_high	1.483462	32	n/a	2
14.160789	1.483462	dec_nonsocial_high_accept	1.483462	32	accept	2
19.804260	2	cue_nonsocial	n/a	32	n/a	n/a
19.804260	2	cue_nonsocial_high	n/a	32	n/a	n/a
21.810682	0.933404	dec_nonsocial_high	0.933404	32	n/a	2
21.810682	0.933404	dec_nonsocial_high_accept	0.933404	32	accept	2
30.670713	2	cue_nonsocial	n/a	32	n/a	n/a
30.670713	2	cue_nonsocial_high	n/a	32	n/a	n/a
32.676770	2.333782	dec_nonsocial_high	2.333782	32	n/a	3
32.676770	2.333782	dec_nonsocial_high_accept	2.333782	32	accept	3
38.320600	2	cue_nonsocial	n/a	16	n/a	n/a
38.320600	2	cue_nonsocial_low	n/a	16	n/a	n/a
40.327114	1.633587	dec_nonsocial_low	1.633587	16	n/a	8
40.327114	1.633587	dec_nonsocial_low_accept	1.633587	16	accept	8
45.202496	2	cue_social	n/a	16	n/a	n/a
45.202496	2	cue_social_low	n/a	16	n/a	n/a
47.161243	1.549359	dec_social_low	1.549359	16	n/a	2
47.161243	1.549359	dec_social_low_accept	1.549359	16	accept	2
51.987200	2	cue_nonsocial	n/a	16	n/a	n/a
51.987200	2	cue_nonsocial_low	n/a	16	n/a	n/a
53.994793	1.315255	dec_nonsocial_low	1.315255	16	n/a	4
53.994793	1.315255	dec_nonsocial_low_accept	1.315255	16	accept	4
58.840862	2	cue_social	n/a	16	n/a	n/a
58.840862	2	cue_social_low	n/a	16	n/a	n/a
60.826878	1.050466	dec_social_low	1.050466	16	n/a	2
60.826878	1.050466	dec_social_low_accept	1.050466	16	accept	2
65.654205	2	cue_nonsocial	n/a	32	n/a	n/a
65.654205	2	cue_nonsocial_high	n/a	32	n/a	n/a
67.660760	1.333190	dec_nonsocial_high	1.333190	32	n/a	16
67.660760	1.333190	dec_nonsocial_high_accept	1.333190	32	accept	16
73.303750	2	cue_nonsocial	n/a	32	n/a	n/a
73.303750	2	cue_nonsocial_high	n/a	32	n/a	n/a
75.311260	1.515629	dec_nonsocial_high	1.515629	32	n/a	2
75.311260	1.515629	dec_nonsocial_high_accept	1.515629	32	accept	2
80.137120	2	cue_nonsocial	n/a	16	n/a	n/a
80.137120	2	cue_nonsocial_low	n/a	16	n/a	n/a
82.143814	0.950061	dec_nonsocial_low	0.950061	16	n/a	2
82.143814	0.950061	dec_nonsocial_low_accept	0.950061	16	accept	2
87.787230	2	cue_nonsocial	n/a	32	n/a	n/a
87.787230	2	cue_nonsocial_high	n/a	32	n/a	n/a
89.793640	1.250093	dec_nonsocial_high	1.250093	32	n/a	3
89.793640	1.250093	dec_nonsocial_high_accept	1.250093	32	accept	3
94.670180	2	cue_social	n/a	16	n/a	n/a
94.670180	2	cue_social_low	n/a	16	n/a	n/a
96.626520	1.500664	dec_social_low	1.500664	16	n/a	2
96.626520	1.500664	dec_social_low_accept	1.500664	16	accept	2
101.520760	2	cue_social	n/a	32	n/a	n/a
101.520760	2	cue_social_high	n/a	32	n/a	n/a
103.461070	0.849222	dec_social_high	0.849222	32	n/a	16
103.461070	0.849222	dec_social_high_accept	0.849222	32	accept	16
110.763760	2	cue_social	n/a	16	n/a	n/a
110.763760	2	cue_social_low	n/a	16	n/a	n/a
112.710450	0.999887	dec_social_low	0.999887	16	n/a	1
112.710450	0.999887	dec_social_low_accept	0.999887	16	accept	1
117.594025	2	cue_social	n/a	32	n/a	n/a
117.594025	2	cue_social_high	n/a	32	n/a	n/a
119.543490	1.149946	dec_social_high	1.149946	32	n/a	16
119.543490	1.149946	dec_social_high_accept	1.149946	32	accept	16
124.370550	2	cue_nonsocial	n/a	16	n/a	n/a
124.370550	2	cue_nonsocial_low	n/a	16	n/a	n/a
126.377500	1.032803	dec_nonsocial_low	1.032803	16	n/a	4
126.377500	1.032803	dec_nonsocial_low_accept	1.032803	16	accept	4
135.237780	2	cue_nonsocial	n/a	32	n/a	n/a
135.237780	2	cue_nonsocial_high	n/a	32	n/a	n/a
137.243680	1.233201	dec_nonsocial_high	1.233201	32	n/a	3
137.243680	1.233201	dec_nonsocial_high_accept	1.233201	32	accept	3
142.123440	2	cue_social	n/a	16	n/a	n/a
142.123440	2	cue_social_low	n/a	16	n/a	n/a
144.077620	0.832630	dec_social_low	0.832630	16	n/a	8
144.077620	0.832630	dec_social_low_accept	0.832630	16	accept	8
149.720540	2	cue_nonsocial	n/a	16	n/a	n/a
149.720540	2	cue_nonsocial_low	n/a	16	n/a	n/a
151.727160	1.982958	dec_nonsocial_low	1.982958	16	n/a	1
151.727160	1.982958	dec_nonsocial_low_accept	1.982958	16	accept	1
157.370290	2	cue_nonsocial	n/a	32	n/a	n/a
157.370290	2	cue_nonsocial_high	n/a	32	n/a	n/a
159.376660	1.283574	dec_nonsocial_high	1.283574	32	n/a	8
159.376660	1.283574	dec_nonsocial_high_accept	1.283574	32	accept	8
164.246060	2	cue_social	n/a	16	n/a	n/a
164.246060	2	cue_social_low	n/a	16	n/a	n/a
166.209730	1.383655	dec_social_low	1.383655	16	n/a	4
166.209730	1.383655	dec_social_low_accept	1.383655	16	accept	4
171.086580	2	cue_social	n/a	32	n/a	n/a
171.086580	2	cue_social_high	n/a	32	n/a	n/a
173.042740	1.234036	dec_social_high	1.234036	32	n/a	8
173.042740	1.234036	dec_social_high_accept	1.234036	32	accept	8
177.870240	2	cue_nonsocial	n/a	16	n/a	n/a
177.870240	2	cue_nonsocial_low	n/a	16	n/a	n/a
179.876790	1.516211	dec_nonsocial_low	1.516211	16	n/a	8
179.876790	1.516211	dec_nonsocial_low_accept	1.516211	16	accept	8
184.703770	2	cue_nonsocial	n/a	16	n/a	n/a
184.703770	2	cue_nonsocial_low	n/a	16	n/a	n/a
186.710280	1.099655	dec_nonsocial_low	1.099655	16	n/a	2
186.710280	1.099655	dec_nonsocial_low_accept	1.099655	16	accept	2
191.536620	2	cue_nonsocial	n/a	32	n/a	n/a
191.536620	2	cue_nonsocial_high	n/a	32	n/a	n/a
193.543380	1.266441	dec_nonsocial_high	1.266441	32	n/a	16
193.543380	1.266441	dec_nonsocial_high_accept	1.266441	32	accept	16
204.020130	2	cue_nonsocial	n/a	16	n/a	n/a
204.020130	2	cue_nonsocial_low	n/a	16	n/a	n/a
206.026660	1.083381	dec_nonsocial_low	1.083381	16	n/a	8
206.026660	1.083381	dec_nonsocial_low_accept	1.083381	16	accept	8
211.670100	2	cue_nonsocial	n/a	32	n/a	n/a
211.670100	2	cue_nonsocial_high	n/a	32	n/a	n/a
213.676470	0.933504	dec_nonsocial_high	0.933504	32	n/a	8
213.676470	0.933504	dec_nonsocial_high_accept	0.933504	32	accept	8
218.561900	2	cue_social	n/a	16	n/a	n/a
218.561900	2	cue_social_low	n/a	16	n/a	n/a
220.510120	1.299908	dec_social_low	1.299908	16	n/a	1
220.510120	1.299908	dec_social_low_accept	1.299908	16	accept	1
227.813000	2	cue_social	n/a	16	n/a	n/a
227.813000	2	cue_social_low	n/a	16	n/a	n/a
229.759720	0.983630	dec_social_low	0.983630	16	n/a	2
229.759720	0.983630	dec_social_low_accept	0.983630	16	accept	2
235.403370	2	cue_nonsocial	n/a	16	n/a	n/a
235.403370	2	cue_nonsocial_low	n/a	16	n/a	n/a
237.410720	1.199179	dec_nonsocial_low	1.199179	16	n/a	1
237.410720	1.199179	dec_nonsocial_low_accept	1.199179	16	accept	1
242.236620	2	cue_nonsocial	n/a	32	n/a	n/a
242.236620	2	cue_nonsocial_high	n/a	32	n/a	n/a
244.242660	0.966909	dec_nonsocial_high	0.966909	32	n/a	3
244.242660	0.966909	dec_nonsocial_high_accept	0.966909	32	accept	3
249.967970	2	cue_social	n/a	32	n/a	n/a
249.967970	2	cue_social_high	n/a	32	n/a	n/a
251.893590	1.099238	dec_social_high	1.099238	32	n/a	2
251.893590	1.099238	dec_social_high_accept	1.099238	32	accept	2
257.536470	2	cue_nonsocial	n/a	16	n/a	n/a
257.536470	2	cue_nonsocial_low	n/a	16	n/a	n/a
259.542850	1.216649	dec_nonsocial_low	1.216649	16	n/a	1
259.542850	1.216649	dec_nonsocial_low_accept	1.216649	16	accept	1
264.370150	2	cue_nonsocial	n/a	32	n/a	n/a
264.370150	2	cue_nonsocial_high	n/a	32	n/a	n/a
266.376500	0.950030	dec_nonsocial_high	0.950030	32	n/a	16
266.376500	0.950030	dec_nonsocial_high_accept	0.950030	32	accept	16
272.065920	2	cue_social	n/a	16	n/a	n/a
272.065920	2	cue_social_low	n/a	16	n/a	n/a
274.026950	0.915569	dec_social_low	0.915569	16	n/a	8
274.026950	0.915569	dec_social_low_accept	0.915569	16	accept	8
278.928740	2	cue_social	n/a	16	n/a	n/a
278.928740	2	cue_social_low	n/a	16	n/a	n/a
280.860050	0.982477	dec_social_low	0.982477	16	n/a	8
280.860050	0.982477	dec_social_low_accept	0.982477	16	accept	8
285.686370	2	cue_nonsocial	n/a	32	n/a	n/a
285.686370	2	cue_nonsocial_high	n/a	32	n/a	n/a
287.692570	1.266848	dec_nonsocial_high	1.266848	32	n/a	8
287.692570	1.266848	dec_nonsocial_high_accept	1.266848	32	accept	8
295.002500	2	cue_social	n/a	32	n/a	n/a
295.002500	2	cue_social_high	n/a	32	n/a	n/a
296.942230	1.300682	dec_social_high	1.300682	32	n/a	2
296.942230	1.300682	dec_social_high_accept	1.300682	32	accept	2
301.862850	2	cue_social	n/a	32	n/a	n/a
301.862850	2	cue_social_high	n/a	32	n/a	n/a
303.775600	1.100631	dec_social_high	1.100631	32	n/a	3
303.775600	1.100631	dec_social_high_accept	1.100631	32	accept	3
309.465880	2	cue_social	n/a	32	n/a	n/a
309.465880	2	cue_social_high	n/a	32	n/a	n/a
311.427000	1.165304	dec_social_high	1.165304	32	n/a	16
311.427000	1.165304	dec_social_high_accept	1.165304	32	accept	16
316.299320	2	cue_social	n/a	16	n/a	n/a
316.299320	2	cue_social_low	n/a	16	n/a	n/a
318.259830	1.065629	dec_social_low	1.065629	16	n/a	1
318.259830	1.065629	dec_social_low_accept	1.065629	16	accept	1
325.558720	2	cue_social	n/a	32	n/a	n/a
325.558720	2	cue_social_high	n/a	32	n/a	n/a
327.525540	1.201011	dec_social_high	1.201011	32	n/a	8
327.525540	1.201011	dec_social_high_accept	1.201011	32	accept	8
334.825500	2	cue_social	n/a	16	n/a	n/a
334.825500	2	cue_social_low	n/a	16	n/a	n/a
336.775300	1.167293	dec_social_low	1.167293	16	n/a	1
336.775300	1.167293	dec_social_low_accept	1.167293	16	accept	1
344.019650	2	cue_nonsocial	n/a	16	n/a	n/a
344.019650	2	cue_nonsocial_low	n/a	16	n/a	n/a
346.026520	1.132936	dec_nonsocial_low	1.132936	16	n/a	4
346.026520	1.132936	dec_nonsocial_low_accept	1.132936	16	accept	4
354.987100	2	cue_social	n/a	32	n/a	n/a
354.987100	2	cue_social_high	n/a	32	n/a	n/a
356.894070	0.932323	dec_social_high	0.932323	32	n/a	8
356.894070	0.932323	dec_social_high_accept	0.932323	32	accept	8
361.797100	2	cue_social	n/a	16	n/a	n/a
361.797100	2	cue_social_low	n/a	16	n/a	n/a
363.726170	1.066634	dec_social_low	1.066634	16	n/a	2
363.726170	1.066634	dec_social_low_accept	1.066634	16	accept	2
368.621030	2	cue_social	n/a	32	n/a	n/a
368.621030	2	cue_social_high	n/a	32	n/a	n/a
370.558960	0.950512	dec_social_high	0.950512	32	n/a	8
370.558960	0.950512	dec_social_high_accept	0.950512	32	accept	8
