TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,8,0,2,1,2,2.422500e+00,1.0,0.0,4.1414413,2.0,0,6.387632,low,2.2461903,0.7538096,6.90816,10.891524,10.891662,12.893033,8.751592,12.893425,15.314601
2,2,8,4,2,0,2,8.075000e-01,1.0,1.0,15.432757,2.0,4,17.588194,low,2.1554353,0.8445646,18.108158,22.182858,22.191387,24.193913,8.761155,24.194256,24.990414
3,3,8,2,2,0,5.000000e-01,8.075000e-01,1.0,2.0,25.10576,2.0,2,27.038023,low,1.9322631,1.0677369,27.557884,30.356878,30.357227,32.359932,7.2541714,32.360283,33.164284
4,4,8,2,3,0,2,4.037500e+00,1.0,3.0,33.179886,1.0,8,35.070465,high,1.89058,1.10942,35.59119,39.92989,39.931667,41.934467,8.754583,41.934803,45.967907
5,5,2,4,2,1,5.000000e-01,5.652500e+00,1.0,4.0,46.0889,1.0,2,47.621254,low,1.5323513,1.4676487,48.14074,51.33978,51.34283,53.34604,7.2571373,53.34637,58.99247
6,6,8,4,1,1,5.000000e-01,8.075000e-01,1.0,5.0,58.999794,2.0,4,60.95406,low,1.9542658,1.0457342,61.474144,64.24977,64.25203,66.25481,7.255012,66.25514,67.05774
7,7,2,8,1,1,5.000000e-01,4.037500e+00,1.0,6.0,67.0625,1.0,2,69.038025,low,1.9755265,1.0244735,69.5581,72.31286,72.3132,74.31585,7.2533503,74.31617,78.34947
8,8,2,8,2,1,5.000000e-01,7.267500e+00,1.0,7.0,78.463425,1.0,2,80.971176,low,2.5077512,0.4922488,81.49014,83.714836,83.7168,85.71835,7.2549286,85.71868,92.98163
9,9,8,2,1,0,2,8.075000e-01,1.0,8.0,92.98924,2.0,2,94.97102,low,1.9817824,1.0182176,95.49111,99.73987,99.7419,101.74454,8.755296,101.744865,102.54762
10,10,2,8,1,1,5.000000e-01,2.422500e+00,1.0,9.0,102.55229,1.0,2,104.33745,low,1.7851537,1.2148463,104.85723,107.80286,107.804985,109.80785,7.255557,109.80819,112.22583
11,11,8,0,1,0,5.000000e-01,8.075000e-01,1.0,10.0,112.2307,2.0,0,114.35488,low,2.1241887,0.8758114,114.876175,117.48077,117.48088,119.481895,7.2511973,119.482216,120.28889
12,12,0,2,2,0,3.500000e+00,5.652500e+00,1.0,11.0,120.40614,1.0,0,122.32119,low,1.9150411,1.0849589,122.84115,128.65685,128.65695,130.65941,10.253258,130.65974,136.30884
13,13,0,2,2,1,5.000000e-01,8.075000e-01,1.0,12.0,136.42148,1.0,0,138.3707,low,1.9492166,1.0507834,138.89017,141.67175,141.67186,143.67383,7.2523417,143.67415,144.47969
14,14,8,2,3,1,5.000000e-01,2.422500e+00,1.0,13.0,144.49355,1.0,8,146.25424,high,1.7606941,1.2393059,146.7741,149.74504,149.74689,151.74883,7.2552786,151.74916,154.16548
15,15,2,8,2,0,5.000000e-01,8.075000e-01,1.0,14.0,154.28078,1.0,2,155.97049,low,1.689717,1.310283,156.49124,159.53023,159.53206,161.53484,7.254068,161.53517,162.33885
16,16,8,4,1,0,5.000000e-01,8.075000e-01,1.0,15.0,162.34676,2.0,4,164.12123,low,1.774488,1.225512,164.64024,167.59683,167.59883,169.60182,7.2550793,169.60216,170.40482
