onset	duration	trial_type	rt	resp	gender	image_left	image_right
0.5995757998898625	3.001532600261271	decision	1.2840989003889263	left	D	DD017.jpg	DD018.jpg
4.149561500176787	1.0165821998380125	loss	n/a	n/a	n/a	DD017.jpg	DD018.jpg
11.099575799889863	3.001777100376785	decision	1.5334795000962913	left	D	DD035.jpg	DD036.jpg
14.649571300018579	1.016656500287354	win	n/a	n/a	n/a	DD035.jpg	DD036.jpg
21.582931899931282	3.001172299962491	decision	1.7826808001846075	right	D	DD021.jpg	DD022.jpg
25.13299009995535	1.0164507003501058	loss	n/a	n/a	n/a	DD021.jpg	DD022.jpg
32.06644980004057	3.001246400177479	decision	1.533142200205475	left	S	SD025.jpg	SD026.jpg
35.61611770000309	1.0001639002002776	loss	n/a	n/a	n/a	SD025.jpg	SD026.jpg
38.33286010008305	3.0009627998806536	decision	1.5331974001601338	left	S	SD027.jpg	SD028.jpg
41.88259189995006	1.0166580001823604	loss	n/a	n/a	n/a	SD027.jpg	SD028.jpg
44.616220500320196	3.0021917996928096	decision	1.5339005999267101	right	S	SD023.jpg	SD024.jpg
48.166008200030774	1.0000340002588928	win	n/a	n/a	n/a	SD023.jpg	SD024.jpg
50.88275030022487	3.001343199983239	decision	1.5333251999691129	left	D	DD037.jpg	DD038.jpg
54.43265120033175	1.0167600996792316	win	n/a	n/a	n/a	DD037.jpg	DD038.jpg
59.28275920031592	3.001685000024736	decision	1.5323398998007178	left	S	SD011.jpg	SD012.jpg
62.83262610016391	1.0000283997505903	loss	n/a	n/a	n/a	SD011.jpg	SD012.jpg
67.64946180023253	3.0007409998215735	decision	1.5333269000984728	right	D	DD009.jpg	DD010.jpg
71.1993681001477	1.000053800176829	win	n/a	n/a	n/a	DD009.jpg	DD010.jpg
73.91611539991572	3.001949400175363	decision	1.7825839002616704	right	D	DD027.jpg	DD028.jpg
77.46596430009231	1.0001726001501083	win	n/a	n/a	n/a	DD027.jpg	DD028.jpg
82.29941740026698	3.0012530996464193	decision	1.283278999850154	left	D	DD015.jpg	DD016.jpg
85.84935840032995	1.0001924997195601	loss	n/a	n/a	n/a	DD015.jpg	DD016.jpg
92.76614989992231	3.001145400106907	decision	1.5325294001959264	right	S	SD029.jpg	SD030.jpg
96.31601649988443	1.01661860011518	loss	n/a	n/a	n/a	SD029.jpg	SD030.jpg
