TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,8,2,1,5.000000e-01,8.075000e-01,1.0,0.0,4.128746,2.0,8,5.5674686,high,1.438723,1.561277,6.089073,9.378788,9.380747,11.382441,7.2536945,11.382895,12.186834
2,2,0,2,1,1,5.000000e-01,8.075000e-01,1.0,1.0,12.191301,2.0,2,13.684474,high,1.4931726,1.5068274,14.203671,17.441353,17.443516,19.445822,7.254521,19.446207,20.24936
3,3,4,0,3,1,2,8.075000e-01,1.0,2.0,20.267048,1.0,4,21.685019,high,1.4179705,1.5820295,22.204275,27.016754,27.018719,29.020323,8.753275,29.020718,29.824846
4,4,4,8,3,1,2,5.652500e+00,1.0,3.0,29.829006,2.0,8,31.034357,high,1.20535,1.79465,31.554432,36.579803,36.5802,38.58319,8.754184,38.583595,44.23182
5,5,0,2,2,0,2,8.075000e-01,1.0,4.0,44.34302,2.0,2,45.801533,high,1.4585088,1.5414912,46.32089,51.093708,51.095463,53.09724,8.754219,53.09762,53.90095
6,6,4,0,1,0,5.000000e-01,8.075000e-01,1.0,5.0,53.90636,1.0,4,55.234447,high,1.3280832,1.6719168,55.754044,59.156742,59.15886,61.161785,7.255424,61.162174,61.964516
7,7,2,8,3,1,5.000000e-01,5.652500e+00,1.0,6.0,61.971558,2.0,8,63.250908,high,1.2793494,1.7206506,63.770145,67.222565,67.22453,69.22654,7.254983,69.22693,74.87571
8,8,4,2,1,1,5.000000e-01,8.882500e+00,1.0,7.0,74.881035,1.0,4,76.367645,high,1.4866128,1.5133872,76.8876,80.13132,80.1333,82.13581,7.254773,82.1362,91.01343
9,9,0,8,1,1,2,2.422500e+00,1.0,8.0,91.01799,2.0,8,92.43395,high,1.4159625,1.5840375,92.95409,97.76875,97.769165,99.77144,8.753449,99.77183,102.19163
10,10,2,8,1,1,2,8.075000e-01,1.0,9.0,102.19488,2.0,8,103.3679,high,1.173024,1.826976,103.88695,108.94559,108.946,110.94871,8.753835,110.94909,111.75337
11,11,8,2,1,0,2,8.075000e-01,1.0,10.0,111.75775,1.0,8,112.85083,high,1.0930806,1.9069194,113.37093,118.50821,118.51051,120.51361,8.75586,120.514,121.315605
12,12,8,4,1,1,5.000000e-01,8.075000e-01,1.0,11.0,121.31879,1.0,8,122.451,high,1.1322073,1.8677927,122.969894,126.56856,126.57053,128.57469,7.2559075,128.57509,129.37639
13,13,4,8,2,0,5.000000e-01,2.422500e+00,1.0,12.0,129.48822,2.0,8,130.70099,high,1.2127692,1.7872308,131.22063,134.73837,134.74011,136.74335,7.255133,136.74374,139.16106
14,14,8,2,1,0,5.000000e-01,8.075000e-01,1.0,13.0,139.16663,1.0,8,140.46764,high,1.3010089,1.6989911,140.98775,144.41655,144.4185,146.42067,7.254043,146.42104,147.2247
15,15,2,8,2,1,2,8.075000e-01,1.0,14.0,147.34076,2.0,8,148.70085,high,1.3600827,1.6399173,149.22011,154.09166,154.09355,156.09523,8.754461,156.09563,156.89781
16,16,0,2,1,0,2,4.037500e+00,1.0,15.0,156.90344,2.0,2,158.23419,high,1.3307492,1.6692508,158.754,163.65363,163.65558,165.65776,8.75432,165.65814,169.69142
17,17,0,8,3,1,2,4.037500e+00,1.0,16.0,169.69672,2.0,8,170.93452,high,1.2378008,1.7621992,171.45381,176.44731,176.44925,178.45161,8.754896,178.45201,182.48529
18,18,8,4,2,1,3.500000e+00,8.075000e-01,1.0,17.0,182.60092,1.0,8,185.08424,high,2.4833243,0.5166756,185.60373,190.85124,190.85318,192.85481,10.253895,192.8552,193.6586
19,19,8,2,2,1,5.000000e-01,4.037500e+00,1.0,18.0,193.7722,2.0,2,195.08424,low,1.312028,1.687972,195.60352,199.02249,199.02289,201.02591,7.2536993,201.02629,205.06024
20,20,4,2,3,0,2,4.037500e+00,1.0,19.0,205.06575,1.0,4,206.4502,high,1.3844569,1.6155431,206.96968,211.81621,211.81813,213.81964,8.753889,213.82,217.85434
21,21,4,8,1,0,5.000000e-01,8.075000e-01,1.0,20.0,217.8586,2.0,8,219.20049,high,1.341893,1.658107,219.72054,223.10863,223.11061,225.11273,7.2541494,225.11313,225.9163
22,22,8,0,1,0,2,2.422500e+00,1.0,21.0,225.9207,2.0,0,227.55138,low,1.6306734,1.3693266,228.07086,232.67105,232.67117,234.67256,8.751862,234.67294,237.0933
23,23,8,2,2,0,5.000000e-01,8.075000e-01,1.0,22.0,237.2048,1.0,8,238.65063,high,1.4458302,1.5541698,239.17067,242.45467,242.45644,244.45844,7.253627,244.45882,245.26279
24,24,0,2,2,1,3.500000e+00,8.075000e-01,1.0,23.0,245.37611,1.0,0,246.81711,low,1.4409842,1.5590158,247.33766,253.6264,253.62653,255.62833,10.2522,255.62872,256.43445
