TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,8,2,3,0,5.000000e-01,8.882500e+00,1.0,0.0,4.018202,1.0,8,6.1060095,high,2.0878077,0.9121924,6.626326,9.268598,9.270426,11.27301,7.254808,11.273463,20.151163
2,2,0,4,2,1,2,8.075000e-01,1.0,1.0,20.265663,2.0,4,21.555912,high,1.2902482,1.7097518,22.07538,27.016193,27.0183,29.020409,8.754745,29.020805,29.822876
3,3,8,4,3,0,5.000000e-01,8.075000e-01,1.0,2.0,29.830421,1.0,8,31.222488,high,1.3920661,1.6079339,31.742134,35.081814,35.08358,37.085358,7.2549367,37.085754,37.887783
4,4,2,8,1,0,5.000000e-01,5.652500e+00,1.0,3.0,37.893265,2.0,8,39.555904,high,1.6626405,1.3373595,40.075455,43.142895,43.14498,45.148006,7.2547436,45.1484,50.797226
5,5,4,0,3,1,5.000000e-01,2.422500e+00,1.0,4.0,50.805817,1.0,4,51.80644,high,1.0006216,1.9993784,52.325924,56.055237,56.05719,58.05928,7.2534637,58.059677,60.478695
6,6,2,8,3,1,5.000000e-01,4.037500e+00,1.0,5.0,60.48626,2.0,8,61.839615,high,1.3533549,1.6466451,62.359657,65.735916,65.736336,67.73875,7.2524896,67.73913,71.77336
7,7,0,8,3,1,2,8.075000e-01,1.0,6.0,71.779686,2.0,8,73.90627,high,2.1265912,0.8734088,74.425026,78.53084,78.53124,80.534134,8.754449,80.53452,81.33809
8,8,4,0,1,0,2,8.075000e-01,1.0,7.0,81.34376,1.0,4,82.80577,high,1.4620161,1.5379839,83.325005,88.09409,88.096054,90.09777,8.754012,90.09815,90.90165
9,9,4,8,2,1,5.000000e-01,4.037500e+00,1.0,8.0,91.012054,2.0,8,92.555695,high,1.5436388,1.4563612,93.07511,96.26277,96.264694,98.2664,7.254343,98.26679,102.30033
10,10,8,0,1,0,5.000000e-01,8.075000e-01,1.0,9.0,102.30597,1.0,8,103.806335,high,1.5003618,1.4996382,104.325195,107.55621,107.55817,109.560135,7.254163,109.56053,110.36368
