Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,3,1,5.000000e-01,8.075000e-01
2,8,2,3,1,3.500000e+00,8.075000e-01
3,8,2,2,1,2,2.422500e+00
4,8,0,2,0,5.000000e-01,8.075000e-01
5,2,8,1,1,5.000000e-01,8.075000e-01
6,4,0,3,1,2,8.075000e-01
7,8,4,1,1,5.000000e-01,4.037500e+00
8,4,0,2,1,5.000000e-01,8.075000e-01
9,0,4,3,0,2,4.037500e+00
10,2,8,3,0,5.000000e-01,8.075000e-01
11,4,2,1,0,5.000000e-01,8.075000e-01
12,8,2,1,1,5.000000e-01,8.075000e-01
13,0,2,1,0,2,4.037500e+00
14,4,8,3,1,5.000000e-01,8.075000e-01
15,2,0,1,1,5.000000e-01,2.422500e+00
16,4,2,3,0,5.000000e-01,2.422500e+00
17,8,0,3,0,2,8.075000e-01
18,2,0,2,0,5.000000e-01,8.075000e-01
19,8,2,3,1,5.000000e-01,4.037500e+00
20,2,8,3,0,2,8.075000e-01
21,4,0,1,0,5.000000e-01,8.075000e-01
22,2,8,1,0,5.000000e-01,2.422500e+00
23,8,2,2,0,3.500000e+00,2.422500e+00
24,8,0,2,1,3.500000e+00,8.882500e+00
25,2,8,2,1,2,7.267500e+00
26,0,2,3,0,2,8.075000e-01
27,8,4,2,1,5.000000e-01,7.267500e+00
28,0,2,3,1,2,2.422500e+00
29,8,2,2,0,5.000000e-01,8.075000e-01
30,8,0,1,0,5.000000e-01,5.652500e+00
31,8,4,2,0,2,8.075000e-01
32,8,0,3,1,5.000000e-01,2.422500e+00
33,2,8,1,0,2,4.037500e+00
34,2,4,2,1,5.000000e-01,8.075000e-01
35,4,2,2,0,3.500000e+00,8.075000e-01
36,4,2,1,1,2,2.422500e+00
37,4,0,2,0,2,5.652500e+00
38,8,0,1,1,2,8.075000e-01
39,4,0,1,1,5.000000e-01,2.422500e+00
40,8,4,3,0,5.000000e-01,8.075000e-01
41,8,4,1,0,5.000000e-01,2.422500e+00
42,0,2,2,1,2,2.422500e+00
