Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,3,0,5.000000e-01,4.037500e+00
2,8,2,1,1,5.000000e-01,8.075000e-01
3,4,8,1,0,3.500000e+00,2.422500e+00
4,4,0,3,0,2,8.075000e-01
5,0,8,3,1,2,8.075000e-01
6,2,4,3,0,5.000000e-01,4.037500e+00
7,2,8,3,1,5.000000e-01,8.075000e-01
8,0,8,1,0,5.000000e-01,4.037500e+00
9,2,8,2,1,2,5.652500e+00
10,8,2,2,0,3.500000e+00,2.422500e+00
11,2,4,1,0,2,8.075000e-01
12,4,2,1,1,2,4.037500e+00
13,4,8,2,0,5.000000e-01,2.422500e+00
14,2,8,3,0,3.500000e+00,2.422500e+00
15,4,2,2,0,5.000000e-01,2.422500e+00
16,8,2,1,0,2,8.882500e+00
17,4,0,1,1,5.000000e-01,8.075000e-01
18,4,8,3,1,3.500000e+00,8.075000e-01
19,0,4,2,1,2,2.422500e+00
20,2,0,3,1,5.000000e-01,7.267500e+00
21,0,2,2,1,5.000000e-01,8.075000e-01
22,4,0,1,0,5.000000e-01,4.037500e+00
23,8,2,3,0,5.000000e-01,5.652500e+00
24,2,8,3,1,5.000000e-01,2.422500e+00
25,8,0,3,0,5.000000e-01,8.075000e-01
26,4,2,3,1,2,7.267500e+00
27,4,0,2,0,5.000000e-01,8.075000e-01
28,0,8,2,0,5.000000e-01,8.075000e-01
29,2,0,2,0,5.000000e-01,2.422500e+00
30,2,0,1,1,2,2.422500e+00
31,4,8,1,1,2,8.075000e-01
32,0,4,3,1,2,2.422500e+00
33,8,2,1,0,5.000000e-01,2.422500e+00
34,2,8,2,0,5.000000e-01,8.075000e-01
35,2,4,2,1,2,8.075000e-01
36,2,8,2,1,2,8.075000e-01
37,2,0,1,0,2,8.075000e-01
38,0,8,1,1,5.000000e-01,8.075000e-01
39,8,0,2,1,5.000000e-01,8.075000e-01
40,8,4,2,1,5.000000e-01,8.075000e-01
41,0,2,3,0,2,8.075000e-01
42,8,2,1,1,5.000000e-01,8.075000e-01
