TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,6,2,3,4.037500e+00,8.075000e-01,1.0,0.0,2.6999624e-06,0.0101832,4.026431,1.0,4.8592367,0.8328056,4.959603,2.6746943,7.6362963,4.0,7.6364293,8.243971,4.2175403,8.244134,12.284676,--
2,2,6,2,3,8.075000e-01,8.075000e-01,1.0,1.0,--,--,12.29679,1.0,13.025557,0.7287663,13.125923,2.7787337,15.907859,4.0,15.907968,16.512438,4.2156467,16.512566,17.322933,--
3,3,3,1,3,4.037500e+00,1.615000e+00,1.0,2.0,--,--,17.3283,2.0,18.059044,0.7307437,18.15933,3.5842564,21.7452,8.0,21.74531,22.351006,5.022704,22.351135,26.390785,--
4,4,1,1,1,5.652500e+00,1.615000e+00,1.0,3.0,--,--,26.392553,1.0,27.125702,0.7331485,27.225988,3.5818515,30.809778,8.0,30.809881,31.416082,5.0235276,31.416212,37.07059,--
5,5,5,2,2,5.652500e+00,2.422500e+00,1.0,4.0,--,--,37.083237,2.0,37.808876,0.7256395,37.90921,4.3968606,42.308456,5.0,42.308567,42.915024,5.8317895,42.915157,48.569786,--
6,6,3,1,3,8.075000e-01,1.615000e+00,1.0,5.0,--,--,48.572956,2.0,49.62545,1.0524952,49.72574,3.2625048,52.98975,8.0,52.989857,53.594475,5.021518,53.594604,54.404068,--
7,7,6,2,3,4.037500e+00,8.075000e-01,1.0,6.0,--,--,54.416035,1.0,55.04222,0.6261859,55.14254,2.881314,58.025894,3.0,58.026005,58.631172,4.2151356,58.631306,62.67155,--
8,8,7,3,1,8.075000e-01,1.615000e+00,1.0,7.0,--,--,62.686676,1.0,63.92617,1.2394968,64.02647,3.075503,67.10482,9.0,67.104935,67.710915,5.024244,67.71106,68.5209,--
9,9,6,2,3,2.422500e+00,8.075000e-01,1.0,8.0,--,--,68.53296,1.0,69.57547,1.0425112,69.67576,2.4649887,72.142525,3.0,72.14263,72.74782,4.2148614,72.74795,75.1724,--
10,10,5,2,2,8.075000e-01,1.615000e+00,1.0,9.0,--,--,75.18289,1.0,75.90883,0.7259407,76.00912,3.5890594,79.60081,5.0,79.600914,80.206055,5.023167,80.20619,81.01566,--
11,11,1,1,1,8.075000e-01,8.075000e-01,1.0,10.0,--,--,81.0186,2.0,81.64209,0.623486,81.74238,2.884014,84.628334,1.0,84.62844,85.23498,4.216374,85.23511,86.04505,--
12,12,7,3,1,2.422500e+00,2.422500e+00,1.0,11.0,--,--,86.05802,1.0,87.09221,1.0341935,87.19252,4.0883064,91.28296,7.0,91.283066,91.88804,5.8300204,91.88817,94.31255,--
13,13,4,2,1,8.075000e-01,1.615000e+00,1.0,12.0,--,--,94.32414,2.0,95.15871,0.8345666,95.25902,3.4804335,98.74084,1.0,98.740944,99.34497,5.0208244,99.3451,100.154854,--
14,14,6,2,3,5.652500e+00,2.422500e+00,1.0,13.0,--,--,100.16585,1.0,101.6092,1.4433509,101.70951,3.6791492,105.39072,4.0,105.39083,105.99645,5.8306026,105.99658,111.65176,--
15,15,9,3,3,8.075000e-01,2.422500e+00,1.0,14.0,--,--,111.66527,2.0,112.492516,0.8272455,112.592804,4.2952547,116.89048,8.0,116.89059,117.49491,5.829643,117.49504,118.30448,--
16,16,6,2,3,8.075000e-01,8.075000e-01,1.0,15.0,--,--,118.31624,1.0,119.144135,0.8278936,119.24441,2.6796064,121.925575,2.0,121.92568,122.532616,4.2163754,122.532745,123.34238,--
17,17,2,1,2,2.422500e+00,8.075000e-01,1.0,16.0,--,--,123.345375,2.0,123.97545,0.6300779,124.07572,2.877422,126.954735,5.0,126.95484,127.56111,4.2157426,127.56125,129.98544,--
18,18,4,2,1,7.267500e+00,2.422500e+00,1.0,17.0,--,--,129.99884,1.0,130.72522,0.726379,130.82556,4.396121,135.22476,9.0,135.22488,135.83049,5.831657,135.83063,143.10075,--
19,19,2,1,2,8.075000e-01,1.615000e+00,1.0,18.0,--,--,143.10399,2.0,143.94221,0.8382295,144.0425,3.4767704,147.52127,5.0,147.52138,148.1263,5.022307,148.12643,148.93571,--
20,20,9,3,3,2.422500e+00,1.615000e+00,1.0,19.0,--,--,148.9496,1.0,149.47542,0.5258207,149.57576,3.7891793,153.36755,3.0,153.36768,153.97395,5.0243645,153.97412,156.39891,--
21,21,3,1,3,2.422500e+00,1.615000e+00,1.0,20.0,--,--,156.40192,2.0,157.1423,0.7403822,157.24266,3.5746179,160.81871,9.0,160.81882,161.4225,5.020592,161.42264,163.84785,--
22,22,9,3,3,8.075000e-01,8.075000e-01,1.0,21.0,--,--,163.8631,2.0,165.2088,1.3456984,165.30908,2.1618016,167.47289,7.0,167.47299,168.07661,4.213519,168.07675,168.88593,--
23,23,1,1,1,4.037500e+00,8.075000e-01,1.0,22.0,--,--,168.88887,2.0,169.7254,0.8365245,169.82568,2.6709754,172.49876,1.0,172.49887,173.10411,4.21524,173.10425,177.14424,--
24,24,7,3,1,8.075000e-01,1.615000e+00,1.0,23.0,--,--,177.1582,2.0,177.89212,0.7339278,177.99242,3.581072,181.57683,2.0,181.57693,182.18051,5.022313,182.18065,182.99088,--
25,25,9,3,3,8.075000e-01,8.075000e-01,1.0,24.0,--,--,183.00316,2.0,184.55865,1.5555049,184.65897,1.9519951,186.61272,9.0,186.61282,187.21893,4.215783,187.21907,188.0285,--
26,26,4,2,1,8.075000e-01,8.075000e-01,1.0,25.0,--,--,188.0402,1.0,188.67534,0.6351305,188.77562,2.8723695,191.65076,8.0,191.65086,192.25545,4.2152457,192.25557,193.06514,--
27,27,6,2,3,8.075000e-01,8.075000e-01,1.0,26.0,--,--,193.07674,1.0,194.00847,0.9317248,194.10875,2.5757751,196.68571,1.0,196.68582,197.29095,4.214214,197.29108,198.10051,--
28,28,6,2,3,2.422500e+00,1.615000e+00,1.0,27.0,--,--,198.11171,1.0,199.15884,1.0471361,199.25914,3.267864,202.5285,4.0,202.52861,203.13222,5.020504,203.13235,205.5567,--
