Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,3,0,2,4.037500e+00
2,2,8,2,0,5.000000e-01,4.037500e+00
3,8,0,1,0,5.000000e-01,8.075000e-01
4,8,2,1,1,5.000000e-01,8.882500e+00
5,0,4,1,1,3.500000e+00,7.267500e+00
6,4,8,3,0,5.000000e-01,8.075000e-01
7,8,4,2,1,5.000000e-01,4.037500e+00
8,8,4,3,1,3.500000e+00,8.075000e-01
9,8,2,2,1,5.000000e-01,8.075000e-01
10,8,2,1,0,2,8.075000e-01
11,0,4,3,1,5.000000e-01,8.075000e-01
12,2,8,1,1,5.000000e-01,8.075000e-01
13,8,2,3,1,3.500000e+00,2.422500e+00
14,2,0,3,1,2,7.267500e+00
15,4,2,2,1,2,8.075000e-01
16,4,2,1,1,5.000000e-01,2.422500e+00
17,2,8,2,0,2,4.037500e+00
18,0,8,2,0,2,2.422500e+00
19,8,2,3,0,2,8.075000e-01
20,0,8,2,1,5.000000e-01,2.422500e+00
21,8,0,3,0,2,2.422500e+00
22,2,0,2,0,5.000000e-01,8.075000e-01
23,2,4,3,1,2,8.075000e-01
24,8,0,3,1,5.000000e-01,8.075000e-01
25,8,4,1,1,5.000000e-01,8.075000e-01
26,8,2,2,1,2,8.075000e-01
27,0,4,3,0,5.000000e-01,5.652500e+00
28,8,0,1,1,2,8.075000e-01
29,2,0,1,1,3.500000e+00,8.075000e-01
30,4,0,1,0,5.000000e-01,2.422500e+00
31,2,4,1,0,5.000000e-01,5.652500e+00
32,0,2,1,0,5.000000e-01,8.075000e-01
33,0,4,2,1,5.000000e-01,2.422500e+00
34,4,2,2,0,5.000000e-01,2.422500e+00
35,2,8,1,0,2,8.075000e-01
36,4,0,2,0,2,8.075000e-01
37,4,2,3,0,5.000000e-01,2.422500e+00
38,2,8,3,1,5.000000e-01,2.422500e+00
39,2,0,3,0,2,4.037500e+00
40,8,4,1,0,5.000000e-01,8.075000e-01
41,2,0,2,1,2,8.075000e-01
42,4,8,2,0,5.000000e-01,2.422500e+00
