instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",25.79574490012601,33.735923800151795,59.63553116982803,2023-09-26 12:29:21.564411,2023-09-26 12:29:47.460402,,,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",16.06610370008275,59.58542520017363,75.70659439032897,2023-09-26 12:29:47.461400,2023-09-26 12:30:03.571886,,,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",16.530447999946773,75.69687320012599,92.28432649024762,2023-09-26 12:30:03.572883,2023-09-26 12:30:20.150156,,,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",15.582074200036004,92.26938470010646,107.90847269026563,2023-09-26 12:30:20.150943,2023-09-26 12:30:35.779399,,,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for negative feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",24.460384899983183,108.07094920007512,132.75276938010938,2023-09-26 12:30:35.795344,2023-09-26 12:31:00.464891,,,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,SD034.jpg,0,MF034.jpg,0,,,,,0,0,0,83,imgFunc,1,NA,13.463931999867782,132.7237680000253,146.33122646017,2023-09-26 12:31:00.512743,2023-09-26 12:31:14.107337,SD034.jpg,0,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,SD002.jpg,0,MF002.jpg,0,,,,,0,1,1,51,imgFunc,9,NA,1.7570312998723239,146.31039410014637,148.1879275899846,2023-09-26 12:31:14.115892,2023-09-26 12:31:15.991987,SD002.jpg,0,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,DD001.jpg,0,FF001.jpg,0,,,,,0,2,2,0,imgFunc,1,NA,0.41507290001027286,148.17249380005524,148.68496819003485,2023-09-26 12:31:15.999968,2023-09-26 12:31:16.509439,DD001.jpg,0,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,L_DD508.jpg,1,L_FF508.jpg,1,,,,,0,3,3,47,imgFunc,9,NA,0.288854300044477,148.6905209000688,149.08397269016132,2023-09-26 12:31:16.517396,2023-09-26 12:31:16.909133,L_DD508.jpg,1,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,SD036.jpg,0,MF036.jpg,0,,,,,0,4,4,85,imgFunc,1,NA,0.29375019995495677,149.08572660014033,149.482570390217,2023-09-26 12:31:16.916123,2023-09-26 12:31:17.310049,SD036.jpg,0,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,DD025.jpg,0,FF025.jpg,0,,,,,0,5,5,24,imgFunc,9,NA,0.14201409998349845,149.48544030007906,149.72980869025923,2023-09-26 12:31:17.317031,2023-09-26 12:31:17.559421,DD025.jpg,0,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,DD019.jpg,0,FF019.jpg,0,,,,,0,6,6,18,imgFunc,1,NA,0.2506893000099808,149.73673400003463,150.08309528999962,2023-09-26 12:31:17.567390,2023-09-26 12:31:17.910491,DD019.jpg,0,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,SD033.jpg,0,MF033.jpg,0,,,,,0,7,7,82,imgFunc,0,NA,0.6650372999720275,150.09049260010943,150.85266208997928,2023-09-26 12:31:17.917440,2023-09-26 12:31:18.677426,SD033.jpg,0,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,DD004.jpg,0,FF004.jpg,0,,,,,0,8,8,3,imgFunc,1,NA,0.33686559996567667,150.85081030009314,151.28043209039606,2023-09-26 12:31:18.684407,2023-09-26 12:31:19.111277,DD004.jpg,0,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,L_SD510.jpg,1,L_MF510.jpg,1,,,,,0,9,9,99,imgFunc,2,NA,0.19778429996222258,151.2855659001507,151.5809495903086,2023-09-26 12:31:19.118259,2023-09-26 12:31:19.411482,L_SD510.jpg,1,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,DD034.jpg,0,FF034.jpg,0,,,,,0,10,10,33,imgFunc,1,NA,0.3686013000551611,151.58686590008438,152.04856799007393,2023-09-26 12:31:19.419461,2023-09-26 12:31:19.878245,DD034.jpg,0,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,SD022.jpg,0,MF022.jpg,0,,,,,0,11,11,71,imgFunc,2,NA,0.16797279985621572,152.0514340000227,152.31453769025393,2023-09-26 12:31:19.885227,2023-09-26 12:31:20.145571,SD022.jpg,0,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,DD033.jpg,0,FF033.jpg,0,,,,,0,12,12,32,imgFunc,0,NA,0.7407004998531193,152.31909510004334,153.14840559009463,2023-09-26 12:31:20.152547,2023-09-26 12:31:20.979095,DD033.jpg,0,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,SD009.jpg,0,MF009.jpg,0,,,,,0,13,13,58,imgFunc,1,NA,0.3428547000512481,153.1565670000855,153.6023329901509,2023-09-26 12:31:20.986864,2023-09-26 12:31:21.429275,SD009.jpg,0,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,DD026.jpg,0,FF026.jpg,0,,,,,0,14,14,25,imgFunc,9,NA,0.2568363999016583,153.6026883001905,153.94801939022727,2023-09-26 12:31:21.437231,2023-09-26 12:31:21.779346,DD026.jpg,0,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,DD035.jpg,0,FF035.jpg,0,,,,,0,15,15,34,imgFunc,1,NA,0.25443840003572404,153.95698870019987,154.30396709032357,2023-09-26 12:31:21.786306,2023-09-26 12:31:22.130428,DD035.jpg,0,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
,L_SD503.jpg,1,L_MF503.jpg,1,,,,,0,16,16,92,imgFunc,0,NA,0.15659509995020926,154.303103600163,154.5471119901631,2023-09-26 12:31:22.138374,2023-09-26 12:31:22.380209,L_SD503.jpg,1,10668,30-49,2023_Sep_26_1229,Recall,2021.2.3,59.854899803723484,
