nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,1.365,1,0,4
2,2,16,1.365,1,0,1
3,3,16,1.365,1,1,0
4,3,32,0.5575,1,0,3
5,2,32,6.21,1,3,0
6,3,16,0.5575,1,8,0
7,3,16,0.5575,1,0,2
8,3,16,0.5575,1,8,0
9,3,16,2.98,1,2,0
10,2,16,0.5575,1,0,1
11,2,32,1.365,1,16,0
12,3,32,2.98,1,0,3
13,3,32,1.365,1,8,0
14,2,16,0.5575,1,4,0
15,2,16,1.365,1,8,0
16,2,32,1.365,1,0,3
17,2,32,2.98,1,2,0
18,2,32,2.98,1,3,0
19,2,32,0.5575,1,8,0
20,2,32,1.365,1,3,0
21,3,16,0.5575,1,8,0
22,2,16,0.5575,1,0,2
23,2,32,2.98,1,0,8
24,2,32,1.365,1,8,0
25,2,32,0.5575,1,0,2
26,2,16,0.5575,1,0,1
27,3,32,0.5575,1,8,0
28,2,32,0.5575,1,0,3
29,2,16,0.5575,1,8,0
30,3,32,0.5575,1,2,0
31,3,32,4.595,1,16,0
32,2,16,0.5575,1,0,8
33,3,16,1.365,1,0,8
34,2,32,0.5575,1,16,0
35,3,16,1.365,1,4,0
36,2,32,4.595,1,8,0
37,3,32,0.5575,1,0,8
38,3,16,1.365,1,0,2
39,3,16,0.5575,1,0,1
40,3,32,2.98,1,2,0
41,3,32,0.5575,1,3,0
42,2,16,0.5575,1,8,0
43,2,16,1.365,1,1,0
44,3,32,0.5575,1,8,0
45,2,16,4.595,1,0,4
46,3,16,0.5575,1,0,8
47,3,32,0.5575,1,0,2
48,3,32,2.98,1,0,2
