nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,0,1
2,2,16,0.5575,1,0,4
3,2,16,0.5575,1,8,0
4,3,16,0.5575,1,0,8
5,2,32,2.98,1,0,8
6,3,32,1.365,1,0,2
7,3,16,0.5575,1,8,0
8,2,16,4.595,1,0,4
9,3,16,0.5575,1,0,4
10,3,16,6.21,1,0,8
11,3,16,2.98,1,0,2
12,3,16,1.365,1,2,0
13,2,32,1.365,1,0,16
14,2,16,0.5575,1,4,0
15,3,16,0.5575,1,2,0
16,2,16,1.365,1,2,0
17,2,32,0.5575,1,2,0
18,2,32,1.365,1,0,2
19,3,16,2.98,1,0,8
20,2,16,0.5575,1,8,0
21,2,32,0.5575,1,0,3
22,3,16,1.365,1,2,0
23,2,16,0.5575,1,0,1
24,3,16,1.365,1,4,0
25,2,16,0.5575,1,0,8
26,2,32,0.5575,1,0,3
27,3,32,0.5575,1,2,0
28,3,16,0.5575,1,0,4
29,3,16,2.98,1,8,0
30,3,32,1.365,1,8,0
31,3,32,0.5575,1,3,0
32,3,16,0.5575,1,0,1
33,2,16,0.5575,1,2,0
34,2,16,1.365,1,0,2
35,2,32,4.595,1,0,16
36,3,32,4.595,1,3,0
37,2,16,0.5575,1,8,0
38,3,16,2.98,1,8,0
39,3,32,1.365,1,0,8
40,2,16,2.98,1,0,1
41,2,16,0.5575,1,1,0
42,2,32,2.98,1,8,0
43,3,32,0.5575,1,2,0
44,2,16,0.5575,1,0,2
45,3,32,1.365,1,2,0
46,3,32,0.5575,1,8,0
47,3,16,0.5575,1,1,0
48,2,16,1.365,1,0,4
